Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:15:04] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:18:13] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:18:51] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:55:41] 	0.115	0.01	9.523	355	0.11	0.115	79	0.115	0.105
[16:56:12] 	0.115	0.01	9.523	375	0.11	0.115	79	0.115	0.105
[17:03:08] 	0.115	0.01	9.523	375	0.11	0.115	79	0.115	0.105
[17:09:04] 	0.115	0.01	9.523	375	0.11	0.115	79	0.115	0.105
[17:11:17] 	0.115	0.01	9.523	375	0.11	0.115	79	0.115	0.105
[17:26:10] 	0.115	0.01	9.523	375	0.11	0.115	79	0.115	0.105
[17:36:52] 	0.115	0.01	9.523	375	0.11	0.115	79	0.115	0.105
[17:38:28] 	0.115	0.01	9.523	375	0.11	0.115	79	0.115	0.105
[17:38:48] 	0.115	0.01	9.523	375	0.11	0.115	79	0.115	0.105
[17:39:07] 	0.115	0.01	9.523	375	0.11	0.115	79	0.115	0.105
[18:01:34] 	0.115	0.01	9.523	375	0.11	0.115	79	0.115	0.105
[18:04:22] 	0.115	0.01	9.523	375	0.11	0.115	79	0.115	0.105
[18:07:02] 	0.115	0.01	9.523	375	0.11	0.115	79	0.115	0.105
[18:19:52] 	0.115	0.01	9.523	375	0.11	0.115	79	0.115	0.105
[18:20:06] 	0.115	0.01	9.523	375	0.11	0.115	79	0.115	0.105
[18:26:32] 	0.115	0.01	9.523	375	0.11	0.115	79	0.115	0.105
[18:27:38] 	0.115	0.01	9.523	375	0.11	0.115	79	0.115	0.105
[18:28:37] 	0.115	0.01	9.523	375	0.11	0.115	79	0.115	0.105
[18:30:11] 	0.115	0.01	9.523	375	0.11	0.115	79	0.115	0.105
[18:31:45] 	0.115	0.01	9.523	375	0.11	0.115	79	0.115	0.105
[18:33:35] 	0.115	0.01	9.523	375	0.11	0.115	79	0.115	0.105
[18:43:53] 	0.115	0.01	9.523	375	0.11	0.115	79	0.115	0.105
[10:41:44] 	0.11	-0.005	-4.347	180	0.11	0.115	122	0.11	0.11
