Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:42:36] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:43:06] 	-	-	-	10	0.130	0.140	10	-	-
[09:43:36] 	-	-	-	10	0.130	0.140	10	-	-
[09:44:06] 	-	-	-	10	0.130	0.140	10	-	-
[09:44:37] 	-	-	-	10	0.130	0.140	10	-	-
[09:45:07] 	-	-	-	10	0.130	0.140	10	-	-
[09:45:37] 	-	-	-	10	0.130	0.140	10	-	-
[09:46:08] 	-	-	-	10	0.130	0.140	10	-	-
[09:46:38] 	-	-	-	10	0.130	0.140	10	-	-
[09:47:08] 	-	-	-	10	0.130	0.140	10	-	-
[09:47:39] 	-	-	-	10	0.130	0.140	10	-	-
[09:48:09] 	-	-	-	10	0.130	0.140	10	-	-
[09:48:39] 	-	-	-	30	0.135	0.140	10	-	-
[09:49:10] 	-	-	-	30	0.135	0.140	10	-	-
[09:49:40] 	-	-	-	30	0.135	0.140	10	-	-
[09:50:11] 	-	-	-	30	0.135	0.140	10	-	-
[09:50:42] 	-	-	-	30	0.135	0.140	10	-	-
[09:51:13] 	-	-	-	30	0.135	0.140	10	-	-
[09:51:44] 	-	-	-	30	0.135	0.140	10	-	-
[09:52:14] 	-	-	-	30	0.135	0.140	10	-	-
[09:52:45] 	-	-	-	30	0.135	0.140	10	-	-
[09:53:16] 	-	-	-	30	0.135	0.140	10	-	-
[09:53:47] 	-	-	-	30	0.135	0.140	10	-	-
[09:54:17] 	-	-	-	30	0.135	0.140	10	-	-
[09:54:47] 	-	-	-	30	0.135	0.140	10	-	-
[09:55:18] 	-	-	-	30	0.135	0.140	10	-	-
[09:55:48] 	-	-	-	30	0.135	0.140	10	-	-
[09:56:18] 	-	-	-	30	0.135	0.140	10	-	-
[09:56:48] 	-	-	-	30	0.135	0.140	10	-	-
[09:57:19] 	-	-	-	30	0.135	0.140	10	-	-
[09:57:49] 	-	-	-	30	0.135	0.140	10	-	-
[09:58:20] 	-	-	-	30	0.135	0.140	10	-	-
[09:58:51] 	-	-	-	30	0.135	0.140	10	-	-
[09:59:21] 	-	-	-	30	0.135	0.140	10	-	-
[09:59:52] 	-	-	-	30	0.135	0.140	10	-	-
[10:00:22] 	-	-	-	30	0.135	0.140	10	-	-
[10:00:52] 	-	-	-	30	0.135	0.140	10	-	-
[10:01:23] 	-	-	-	30	0.135	0.140	10	-	-
[10:01:53] 	-	-	-	30	0.135	0.140	10	-	-
