Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:02:17] 	-	-	-	5	0.085	0.090	138	-	-
[10:10:33] 	-	-	-	5	0.085	0.090	18	-	-
[10:30:57] 	-	-	-	25	0.085	0.090	18	-	-
[11:20:33] 	0.085	-	-	290	0.080	0.085	25	0.085	0.085
[11:26:07] 	0.085	-	-	290	0.080	0.085	25	0.085	0.085
[11:27:36] 	0.085	-	-	25	0.085	0.090	18	0.085	0.085
[11:32:31] 	0.085	-	-	290	0.080	0.085	25	0.085	0.085
[11:38:15] 	0.085	-	-	300	0.080	0.085	25	0.085	0.085
[11:48:11] 	0.085	-	-	305	0.080	0.085	25	0.085	0.085
[12:54:04] 	0.085	-	-	425	0.080	0.085	25	0.085	0.085
[13:47:33] 	0.085	-	-	20	0.085	0.085	25	0.085	0.085
[14:00:34] 	0.085	-	-	425	0.080	0.085	5	0.085	0.085
[14:17:03] 	0.085	-	-	425	0.080	0.085	55	0.085	0.085
[14:35:29] 	0.085	-	-	435	0.080	0.085	55	0.085	0.085
[15:50:12] 	0.085	-	-	435	0.080	0.085	55	0.085	0.085
[15:57:42] 	0.085	-	-	435	0.080	0.085	30	0.085	0.085
[16:20:20] 	0.085	-	-	435	0.080	0.085	15	0.085	0.085
[16:38:09] 	0.080	-0.005	-5.9	432	0.080	0.085	15	0.085	0.080
[16:39:32] 	0.085	-	-	432	0.080	0.090	18	0.085	0.080
[16:41:53] 	0.085	-	-	432	0.080	0.085	10	0.085	0.080
[16:43:06] 	0.085	-	-	432	0.080	0.085	60	0.085	0.080
[16:57:46] 	0.085	-	-	432	0.080	0.085	10	0.085	0.080
[16:58:54] 	0.085	-	-	432	0.080	0.085	4	0.085	0.080
[22:34:16] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[22:35:10] 	0.085	-	-	432	0.080	0.085	4	0.085	0.080
