Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[00:00:11] 	2.500	-0.050	-2.0	1,014	2.490	2.500	251	2.570	2.450
[00:01:12] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[00:01:50] 	2.500	-0.050	-2.0	1,014	2.490	2.500	251	2.570	2.450
[00:02:12] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[00:02:56] 	2.500	-0.050	-2.0	1,014	2.490	2.500	251	2.570	2.450
[00:05:37] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[00:06:43] 	2.500	-0.050	-2.0	1,014	2.490	2.500	251	2.570	2.450
[08:14:29] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[08:15:14] 	2.500	-0.050	-2.0	1,014	2.490	2.500	251	2.570	2.450
[09:53:34] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:59:59] 	2.500	-	-	948	2.500	2.510	430	2.520	2.500
[10:00:42] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:01:59] 	2.510	+0.010	+0.4	957	2.500	2.510	415	2.520	2.500
[10:03:12] 	2.500	-	-	930	2.500	2.510	414	2.520	2.500
[10:05:54] 	2.510	+0.010	+0.4	948	2.500	2.510	584	2.520	2.500
[10:06:32] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:07:07] 	2.510	+0.010	+0.4	958	2.500	2.510	636	2.520	2.500
[10:07:13] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:07:44] 	2.510	+0.010	+0.4	958	2.500	2.510	636	2.520	2.500
[10:08:20] 	2.500	-	-	1,070	2.500	2.510	642	2.520	2.500
[10:11:05] 	2.510	+0.010	+0.4	982	2.500	2.510	553	2.520	2.500
[10:14:19] 	2.510	+0.010	+0.4	22	2.510	2.520	1,185	2.520	2.500
[10:15:27] 	2.520	+0.020	+0.8	400	2.510	2.520	1,090	2.520	2.500
