Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:43:43] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:45:45] 	3.490	-0.060	-1.7	75	3.490	3.500	2,671	3.530	3.470
[09:46:32] 	3.490	-0.060	-1.7	54	3.490	3.500	2,673	3.530	3.470
[09:47:30] 	3.490	-0.060	-1.7	2	3.490	3.500	2,597	3.530	3.470
[09:48:29] 	3.490	-0.060	-1.7	6	3.490	3.500	2,598	3.530	3.470
[09:49:31] 	3.490	-0.060	-1.7	16	3.490	3.500	2,598	3.530	3.470
[09:50:24] 	3.480	-0.070	-2.0	708	3.480	3.490	1	3.530	3.470
[09:51:37] 	3.490	-0.060	-1.7	311	3.490	3.500	2,664	3.530	3.470
[09:52:40] 	3.490	-0.060	-1.7	321	3.490	3.500	2,664	3.530	3.470
[09:53:00] 	3.490	-0.060	-1.7	321	3.490	3.500	2,664	3.530	3.470
[09:53:37] 	3.490	-0.060	-1.7	352	3.490	3.500	2,664	3.530	3.470
[09:54:30] 	3.490	-0.060	-1.7	274	3.490	3.500	2,669	3.530	3.470
[09:54:51] 	3.490	-0.060	-1.7	274	3.490	3.500	2,669	3.530	3.470
[09:55:26] 	3.490	-0.060	-1.7	276	3.490	3.500	2,669	3.530	3.470
[09:57:28] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:57:59] 	3.490	-0.060	-1.7	168	3.490	3.500	2,698	3.530	3.470
[09:58:37] 	3.490	-0.060	-1.7	708	3.480	3.490	38	3.530	3.470
[09:59:34] 	3.490	-0.060	-1.7	85	3.490	3.500	2,686	3.530	3.470
[10:00:31] 	3.490	-0.060	-1.7	708	3.480	3.490	26	3.530	3.470
[10:01:27] 	3.480	-0.070	-2.0	665	3.480	3.490	66	3.530	3.470
[10:02:38] 	3.490	-0.060	-1.7	643	3.480	3.490	119	3.530	3.470
[10:03:33] 	3.480	-0.070	-2.0	571	3.480	3.490	813	3.530	3.470
[10:04:30] 	3.480	-0.070	-2.0	247	3.480	3.490	759	3.530	3.470
[10:05:26] 	3.480	-0.070	-2.0	240	3.480	3.490	704	3.530	3.470
[10:06:40] 	3.490	-0.060	-1.7	342	3.480	3.490	703	3.530	3.470
[10:07:34] 	3.480	-0.070	-2.0	178	3.480	3.490	917	3.530	3.470
[10:08:28] 	3.480	-0.070	-2.0	1,476	3.470	3.480	31	3.530	3.470
[10:09:39] 	3.470	-0.080	-2.3	1,571	3.470	3.480	25	3.530	3.470
[10:10:33] 	3.470	-0.080	-2.3	1,570	3.470	3.480	43	3.530	3.470
[10:11:47] 	3.480	-0.070	-2.0	156	3.480	3.490	1,605	3.530	3.470
[10:12:24] 	3.490	-0.060	-1.7	25	3.480	3.490	1,604	3.530	3.470
[10:13:27] 	3.470	-0.080	-2.3	1,614	3.470	3.480	328	3.530	3.470
[10:14:27] 	3.480	-0.070	-2.0	1,614	3.470	3.480	326	3.530	3.470
[10:15:37] 	3.480	-0.070	-2.0	1,614	3.470	3.480	328	3.530	3.470
[10:16:31] 	3.470	-0.080	-2.3	1,583	3.470	3.480	443	3.530	3.470
[10:17:28] 	3.470	-0.080	-2.3	1,562	3.470	3.480	440	3.530	3.470
[10:18:40] 	3.470	-0.080	-2.3	1,554	3.470	3.480	421	3.530	3.470
[10:19:38] 	3.480	-0.070	-2.0	21	3.480	3.490	1,978	3.530	3.470
[10:20:31] 	3.480	-0.070	-2.0	270	3.480	3.490	1,978	3.530	3.470
[10:21:24] 	3.480	-0.070	-2.0	244	3.480	3.490	1,977	3.530	3.470
[10:23:30] 	3.480	-0.070	-2.0	1,409	3.470	3.480	161	3.530	3.470
[10:24:37] 	3.480	-0.070	-2.0	1,409	3.470	3.480	137	3.530	3.470
[10:25:33] 	3.480	-0.070	-2.0	1,414	3.470	3.480	118	3.530	3.470
[10:26:29] 	3.480	-0.070	-2.0	1,413	3.470	3.480	26	3.530	3.470
[10:27:24] 	3.480	-0.070	-2.0	150	3.480	3.490	1,890	3.530	3.470
[10:28:37] 	3.480	-0.070	-2.0	231	3.480	3.490	1,890	3.530	3.470
[10:29:31] 	3.480	-0.070	-2.0	277	3.480	3.490	1,920	3.530	3.470
[10:30:26] 	3.490	-0.060	-1.7	248	3.480	3.490	1,889	3.530	3.470
[10:31:22] 	3.480	-0.070	-2.0	461	3.480	3.490	1,890	3.530	3.470
[10:32:36] 	3.480	-0.070	-2.0	666	3.480	3.490	1,890	3.530	3.470
[10:33:31] 	3.480	-0.070	-2.0	692	3.480	3.490	1,890	3.530	3.470
[10:34:26] 	3.480	-0.070	-2.0	711	3.480	3.490	1,890	3.530	3.470
[10:36:28] 	3.480	-0.070	-2.0	679	3.480	3.490	1,940	3.530	3.470
[10:37:39] 	3.490	-0.060	-1.7	689	3.480	3.490	2,016	3.530	3.470
[10:38:36] 	3.490	-0.060	-1.7	689	3.480	3.490	2,216	3.530	3.470
[10:39:32] 	3.490	-0.060	-1.7	689	3.480	3.490	2,116	3.530	3.470
[10:40:31] 	3.490	-0.060	-1.7	689	3.480	3.490	2,128	3.530	3.470
[10:41:26] 	3.490	-0.060	-1.7	878	3.480	3.490	2,127	3.530	3.470
[10:42:33] 	3.490	-0.060	-1.7	867	3.480	3.490	2,134	3.530	3.470
[10:43:31] 	3.480	-0.070	-2.0	843	3.480	3.490	2,134	3.530	3.470
[10:44:29] 	3.480	-0.070	-2.0	613	3.480	3.490	2,162	3.530	3.470
[10:47:41] 	3.480	-0.070	-2.0	598	3.480	3.490	2,208	3.530	3.470
[10:48:23] 	3.480	-0.070	-2.0	1,424	3.470	3.490	2,145	3.530	3.470
[10:49:25] 	3.480	-0.070	-2.0	1,424	3.470	3.480	22	3.530	3.470
[10:50:38] 	3.480	-0.070	-2.0	1,306	3.470	3.480	217	3.530	3.470
[10:51:23] 	3.470	-0.080	-2.3	1,305	3.470	3.480	286	3.530	3.470
[10:52:36] 	3.470	-0.080	-2.3	1,309	3.470	3.480	286	3.530	3.470
[10:53:32] 	3.470	-0.080	-2.3	1,309	3.470	3.480	351	3.530	3.470
