Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:57:54] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:58:20] 	2.570	+0.020	+0.8	178	2.570	2.580	206	2.580	2.540
[09:58:51] 	2.570	+0.020	+0.8	243	2.570	2.580	209	2.580	2.540
[09:59:34] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:00:16] 	2.570	+0.020	+0.8	158	2.570	2.580	264	2.580	2.540
[10:01:24] 	2.570	+0.020	+0.8	289	2.570	2.580	265	2.580	2.540
[10:02:26] 	2.570	+0.020	+0.8	210	2.570	2.580	264	2.580	2.540
[10:03:48] 	2.570	+0.020	+0.8	113	2.570	2.580	264	2.580	2.540
[10:05:38] 	2.570	+0.020	+0.8	283	2.560	2.570	1	2.580	2.540
[10:06:50] 	2.570	+0.020	+0.8	318	2.560	2.570	64	2.580	2.540
[10:08:03] 	2.570	+0.020	+0.8	229	2.570	2.580	270	2.580	2.540
[10:09:54] 	2.570	+0.020	+0.8	305	2.570	2.580	273	2.580	2.540
[10:10:57] 	2.580	+0.030	+1.2	240	2.580	2.590	491	2.580	2.540
[10:12:21] 	2.580	+0.030	+1.2	341	2.580	2.590	459	2.580	2.540
[10:13:19] 	2.580	+0.030	+1.2	417	2.580	2.590	371	2.580	2.540
[10:14:27] 	2.600	+0.050	+2.0	162	2.590	2.600	5	2.600	2.540
[10:15:50] 	2.600	+0.050	+2.0	141	2.600	2.610	385	2.610	2.540
[10:16:22] 	2.600	+0.050	+2.0	68	2.600	2.610	387	2.610	2.540
[10:16:54] 	2.610	+0.060	+2.4	145	2.600	2.610	316	2.610	2.540
[10:18:17] 	2.610	+0.060	+2.4	194	2.600	2.610	153	2.610	2.540
[10:19:20] 	2.610	+0.060	+2.4	194	2.600	2.610	146	2.610	2.540
[10:19:51] 	2.610	+0.060	+2.4	175	2.600	2.610	149	2.610	2.540
[10:20:52] 	2.610	+0.060	+2.4	72	2.600	2.610	64	2.620	2.540
[10:22:18] 	2.610	+0.060	+2.4	136	2.610	2.620	682	2.620	2.540
[10:23:38] 	2.610	+0.060	+2.4	110	2.600	2.610	59	2.620	2.540
[10:24:10] 	2.600	+0.050	+2.0	193	2.590	2.610	214	2.620	2.540
[10:25:30] 	2.600	+0.050	+2.0	63	2.600	2.610	223	2.620	2.540
[10:26:17] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:26:57] 	2.600	+0.050	+2.0	57	2.600	2.610	234	2.620	2.540
[10:27:56] 	2.600	+0.050	+2.0	78	2.600	2.610	263	2.620	2.540
[10:29:49] 	2.600	+0.050	+2.0	62	2.600	2.610	274	2.620	2.540
[10:31:08] 	2.590	+0.040	+1.6	253	2.590	2.600	90	2.620	2.540
[10:31:45] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:33:19] 	2.610	+0.060	+2.4	152	2.600	2.610	274	2.620	2.540
[10:35:04] 	2.600	+0.050	+2.0	214	2.590	2.600	100	2.620	2.540
[10:36:07] 	2.600	+0.050	+2.0	257	2.590	2.600	105	2.620	2.540
[10:37:10] 	2.600	+0.050	+2.0	263	2.590	2.600	125	2.620	2.540
[10:38:22] 	2.600	+0.050	+2.0	211	2.600	2.610	334	2.620	2.540
[10:39:35] 	2.600	+0.050	+2.0	211	2.600	2.610	309	2.620	2.540
[10:40:43] 	2.600	+0.050	+2.0	256	2.600	2.610	318	2.620	2.540
[10:42:27] 	2.600	+0.050	+2.0	210	2.600	2.610	320	2.620	2.540
[10:44:02] 	2.600	+0.050	+2.0	155	2.600	2.610	348	2.620	2.540
[10:45:26] 	2.600	+0.050	+2.0	97	2.600	2.610	340	2.620	2.540
[10:47:58] 	2.600	+0.050	+2.0	146	2.600	2.610	355	2.620	2.540
[10:49:45] 	2.600	+0.050	+2.0	199	2.600	2.610	380	2.620	2.540
[10:50:58] 	2.600	+0.050	+2.0	348	2.600	2.610	379	2.620	2.540
[10:52:06] 	2.600	+0.050	+2.0	278	2.600	2.610	379	2.620	2.540
[10:53:19] 	2.600	+0.050	+2.0	281	2.600	2.610	379	2.620	2.540
[10:54:59] 	2.600	+0.050	+2.0	280	2.600	2.610	399	2.620	2.540
[10:56:14] 	2.600	+0.050	+2.0	115	2.590	2.600	365	2.620	2.540
[10:57:17] 	2.590	+0.040	+1.6	329	2.580	2.590	28	2.620	2.540
[10:58:21] 	2.580	+0.030	+1.2	330	2.580	2.590	87	2.620	2.540
[10:59:29] 	2.580	+0.030	+1.2	210	2.580	2.590	97	2.620	2.540
[11:01:05] 	2.590	+0.040	+1.6	224	2.580	2.590	58	2.620	2.540
[11:02:08] 	2.590	+0.040	+1.6	168	2.580	2.590	59	2.620	2.540
[11:03:11] 	2.590	+0.040	+1.6	237	2.580	2.590	63	2.620	2.540
[11:04:15] 	2.590	+0.040	+1.6	227	2.580	2.590	73	2.620	2.540
[11:05:39] 	2.590	+0.040	+1.6	131	2.590	2.600	378	2.620	2.540
[11:06:52] 	2.590	+0.040	+1.6	142	2.590	2.600	388	2.620	2.540
[11:08:43] 	2.600	+0.050	+2.0	142	2.590	2.600	374	2.620	2.540
[11:10:16] 	2.600	+0.050	+2.0	134	2.590	2.600	280	2.620	2.540
[11:11:46] 	2.590	+0.040	+1.6	91	2.590	2.600	280	2.620	2.540
[11:12:49] 	2.590	+0.040	+1.6	102	2.590	2.600	280	2.620	2.540
[11:13:53] 	2.600	+0.050	+2.0	111	2.590	2.600	309	2.620	2.540
[11:15:04] 	2.600	+0.050	+2.0	112	2.590	2.600	321	2.620	2.540
[11:16:08] 	2.590	+0.040	+1.6	106	2.590	2.600	315	2.620	2.540
[11:17:16] 	2.590	+0.040	+1.6	8	2.590	2.600	317	2.620	2.540
[11:18:55] 	2.590	+0.040	+1.6	87	2.590	2.600	334	2.620	2.540
[11:20:21] 	2.590	+0.040	+1.6	175	2.590	2.600	335	2.620	2.540
[11:21:30] 	2.590	+0.040	+1.6	231	2.590	2.600	339	2.620	2.540
[11:22:44] 	2.590	+0.040	+1.6	239	2.590	2.600	339	2.620	2.540
[11:23:49] 	2.590	+0.040	+1.6	247	2.590	2.600	340	2.620	2.540
[11:24:52] 	2.600	+0.050	+2.0	310	2.590	2.600	341	2.620	2.540
[11:26:00] 	2.600	+0.050	+2.0	295	2.590	2.600	329	2.620	2.540
[11:27:03] 	2.600	+0.050	+2.0	194	2.600	2.610	541	2.620	2.540
[11:28:11] 	2.600	+0.050	+2.0	201	2.600	2.610	517	2.620	2.540
[11:29:19] 	2.600	+0.050	+2.0	216	2.590	2.600	64	2.620	2.540
[11:30:42] 	2.600	+0.050	+2.0	216	2.600	2.610	514	2.620	2.540
