Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:49:32] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:50:15] 	2.560	+0.010	+0.4	16	2.560	2.570	96	2.600	2.560
[09:51:19] 	2.560	+0.010	+0.4	46	2.560	2.570	97	2.600	2.560
[09:52:30] 	2.560	+0.010	+0.4	281	2.550	2.560	108	2.600	2.550
[09:53:49] 	2.560	+0.010	+0.4	282	2.550	2.560	50	2.600	2.550
[09:54:58] 	2.550	-	-	275	2.550	2.560	59	2.600	2.550
[09:56:09] 	2.550	-	-	274	2.550	2.560	33	2.600	2.550
[09:57:13] 	2.550	-	-	274	2.550	2.560	35	2.600	2.550
[09:58:33] 	2.560	+0.010	+0.4	9	2.560	2.570	265	2.600	2.550
[10:00:14] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:01:19] 	2.560	+0.010	+0.4	244	2.550	2.560	54	2.600	2.550
[10:01:50] 	2.550	-	-	243	2.550	2.560	49	2.600	2.550
[10:02:55] 	2.550	-	-	244	2.550	2.560	59	2.600	2.550
[10:04:05] 	2.560	+0.010	+0.4	243	2.550	2.560	63	2.600	2.550
[10:05:12] 	2.560	+0.010	+0.4	313	2.550	2.560	58	2.600	2.550
[10:06:17] 	2.550	-	-	271	2.550	2.560	56	2.600	2.550
[10:07:24] 	2.550	-	-	352	2.550	2.560	4	2.600	2.550
[10:08:31] 	2.570	+0.020	+0.8	21	2.560	2.570	241	2.600	2.550
[10:09:44] 	2.570	+0.020	+0.8	69	2.560	2.570	235	2.600	2.550
[10:11:09] 	2.560	+0.010	+0.4	329	2.550	2.560	52	2.600	2.550
[10:12:20] 	2.560	+0.010	+0.4	331	2.550	2.560	52	2.600	2.550
[10:13:37] 	2.560	+0.010	+0.4	52	2.560	2.570	240	2.600	2.550
[10:14:41] 	2.560	+0.010	+0.4	102	2.560	2.570	210	2.600	2.550
[10:15:46] 	2.570	+0.020	+0.8	125	2.560	2.570	185	2.600	2.550
[10:17:04] 	2.570	+0.020	+0.8	128	2.560	2.570	186	2.600	2.550
[10:18:32] 	2.570	+0.020	+0.8	70	2.570	2.580	195	2.600	2.550
[10:20:58] 	2.580	+0.030	+1.2	110	2.570	2.580	126	2.600	2.550
[10:24:27] 	2.580	+0.030	+1.2	111	2.570	2.580	121	2.600	2.550
[10:25:34] 	2.570	+0.020	+0.8	83	2.570	2.580	110	2.600	2.550
[10:26:43] 	2.570	+0.020	+0.8	219	2.560	2.570	44	2.600	2.550
[10:27:54] 	2.570	+0.020	+0.8	219	2.560	2.570	46	2.600	2.550
[10:29:02] 	2.560	+0.010	+0.4	211	2.560	2.570	45	2.600	2.550
[10:30:16] 	2.560	+0.010	+0.4	145	2.560	2.570	81	2.600	2.550
[10:31:16] 	2.570	+0.020	+0.8	145	2.560	2.570	76	2.600	2.550
[10:32:15] 	2.570	+0.020	+0.8	145	2.560	2.570	22	2.600	2.550
[10:33:18] 	2.560	+0.010	+0.4	157	2.560	2.570	75	2.600	2.550
[10:34:38] 	2.560	+0.010	+0.4	90	2.560	2.570	84	2.600	2.550
[10:35:53] 	2.560	+0.010	+0.4	70	2.560	2.570	128	2.600	2.550
[10:37:04] 	2.560	+0.010	+0.4	272	2.550	2.560	12	2.600	2.550
[10:38:06] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:39:11] 	2.560	+0.010	+0.4	277	2.550	2.560	10	2.600	2.550
[10:40:05] 	2.560	+0.010	+0.4	277	2.550	2.560	9	2.600	2.550
[10:41:08] 	2.560	+0.010	+0.4	21	2.560	2.570	147	2.600	2.550
[10:42:18] 	2.560	+0.010	+0.4	15	2.560	2.570	148	2.600	2.550
[10:44:28] 	2.560	+0.010	+0.4	16	2.560	2.570	149	2.600	2.550
[10:45:34] 	2.570	+0.020	+0.8	16	2.560	2.570	123	2.600	2.550
[10:46:54] 	2.560	+0.010	+0.4	267	2.550	2.560	11	2.600	2.550
[10:49:28] 	2.560	+0.010	+0.4	267	2.550	2.560	23	2.600	2.550
[10:51:15] 	2.560	+0.010	+0.4	40	2.560	2.570	180	2.600	2.550
[10:52:23] 	2.560	+0.010	+0.4	45	2.560	2.570	172	2.600	2.550
[10:53:29] 	2.570	+0.020	+0.8	46	2.560	2.570	174	2.600	2.550
[10:54:38] 	2.570	+0.020	+0.8	46	2.560	2.570	169	2.600	2.550
[10:56:03] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:57:12] 	2.560	+0.010	+0.4	36	2.560	2.570	169	2.600	2.550
[10:59:33] 	2.570	+0.020	+0.8	80	2.560	2.570	167	2.600	2.550
[11:00:44] 	2.570	+0.020	+0.8	81	2.560	2.570	165	2.600	2.550
[11:01:54] 	2.560	+0.010	+0.4	63	2.560	2.570	171	2.600	2.550
[11:03:01] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:04:16] 	2.560	+0.010	+0.4	63	2.560	2.570	171	2.600	2.550
[11:06:33] 	2.560	+0.010	+0.4	11	2.560	2.570	138	2.600	2.550
[11:07:48] 	2.560	+0.010	+0.4	10	2.560	2.570	141	2.600	2.550
[11:08:56] 	2.570	+0.020	+0.8	11	2.560	2.570	136	2.600	2.550
[11:09:29] 	2.560	+0.010	+0.4	10	2.560	2.570	135	2.600	2.550
[11:11:02] 	2.560	+0.010	+0.4	29	2.560	2.570	136	2.600	2.550
[11:12:34] 	2.570	+0.020	+0.8	29	2.560	2.570	126	2.600	2.550
[11:13:48] 	2.570	+0.020	+0.8	17	2.560	2.570	125	2.600	2.550
[11:16:16] 	2.570	+0.020	+0.8	76	2.560	2.570	125	2.600	2.550
[11:17:22] 	2.570	+0.020	+0.8	66	2.560	2.570	122	2.600	2.550
[11:18:31] 	2.560	+0.010	+0.4	66	2.560	2.570	151	2.600	2.550
[11:19:43] 	2.560	+0.010	+0.4	87	2.560	2.570	155	2.600	2.550
[11:20:54] 	2.570	+0.020	+0.8	97	2.560	2.570	155	2.600	2.550
[11:22:16] 	2.570	+0.020	+0.8	88	2.560	2.570	158	2.600	2.550
[11:24:56] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:28:33] 	2.570	+0.020	+0.8	146	2.560	2.570	139	2.600	2.550
[11:29:32] 	2.570	+0.020	+0.8	143	2.560	2.570	83	2.600	2.550
[11:31:09] 	2.570	+0.020	+0.8	47	2.570	2.580	187	2.600	2.550
[11:32:35] 	2.580	+0.030	+1.2	63	2.570	2.580	184	2.600	2.550
[11:33:40] 	2.580	+0.030	+1.2	63	2.570	2.580	176	2.600	2.550
[11:34:56] 	2.580	+0.030	+1.2	63	2.570	2.580	177	2.600	2.550
[11:36:51] 	2.580	+0.030	+1.2	65	2.570	2.580	177	2.600	2.550
[11:37:59] 	2.580	+0.030	+1.2	66	2.570	2.580	177	2.600	2.550
[11:39:38] 	2.560	+0.010	+0.4	274	2.560	2.570	19	2.600	2.550
[11:40:48] 	2.560	+0.010	+0.4	278	2.560	2.570	19	2.600	2.550
[11:42:04] 	2.560	+0.010	+0.4	278	2.560	2.570	25	2.600	2.550
[11:43:42] 	2.570	+0.020	+0.8	279	2.560	2.570	25	2.600	2.550
[11:45:03] 	2.570	+0.020	+0.8	276	2.560	2.570	25	2.600	2.550
[11:46:10] 	2.570	+0.020	+0.8	279	2.560	2.570	25	2.600	2.550
[11:47:30] 	2.570	+0.020	+0.8	279	2.560	2.570	30	2.600	2.550
[11:51:05] 	2.560	+0.010	+0.4	277	2.560	2.570	27	2.600	2.550
[11:52:40] 	2.560	+0.010	+0.4	274	2.560	2.570	28	2.600	2.550
[11:54:18] 	2.570	+0.020	+0.8	276	2.560	2.570	21	2.600	2.550
[11:57:00] 	2.570	+0.020	+0.8	276	2.560	2.570	10	2.600	2.550
[11:58:25] 	2.570	+0.020	+0.8	301	2.560	2.570	15	2.600	2.550
[11:59:12] 	2.570	+0.020	+0.8	18	2.570	2.580	191	2.600	2.550
[12:00:07] 	2.570	+0.020	+0.8	283	2.560	2.570	23	2.600	2.550
[12:01:17] 	2.570	+0.020	+0.8	290	2.560	2.570	24	2.600	2.550
[12:02:28] 	2.570	+0.020	+0.8	27	2.570	2.580	241	2.600	2.550
[12:03:37] 	2.570	+0.020	+0.8	30	2.570	2.580	243	2.600	2.550
[12:05:03] 	2.570	+0.020	+0.8	16	2.570	2.580	243	2.600	2.550
[12:08:37] 	2.570	+0.020	+0.8	22	2.570	2.580	244	2.600	2.550
[12:10:49] 	2.570	+0.020	+0.8	24	2.570	2.580	239	2.600	2.550
[12:11:54] 	2.580	+0.030	+1.2	45	2.570	2.580	238	2.600	2.550
[12:12:58] 	2.570	+0.020	+0.8	44	2.570	2.580	237	2.600	2.550
[12:14:03] 	2.570	+0.020	+0.8	34	2.570	2.580	237	2.600	2.550
[12:15:21] 	2.570	+0.020	+0.8	36	2.570	2.580	237	2.600	2.550
[12:16:25] 	2.570	+0.020	+0.8	50	2.570	2.580	238	2.600	2.550
[12:17:12] 	2.580	+0.030	+1.2	51	2.570	2.580	228	2.600	2.550
[12:17:45] 	2.580	+0.030	+1.2	52	2.570	2.580	228	2.600	2.550
[12:18:47] 	2.570	+0.020	+0.8	52	2.570	2.580	227	2.600	2.550
[12:19:53] 	2.570	+0.020	+0.8	42	2.570	2.580	227	2.600	2.550
[12:20:57] 	2.580	+0.030	+1.2	40	2.570	2.580	225	2.600	2.550
[12:22:02] 	2.580	+0.030	+1.2	47	2.570	2.580	223	2.600	2.550
[12:23:02] 	2.580	+0.030	+1.2	49	2.570	2.580	249	2.600	2.550
[12:26:13] 	2.570	+0.020	+0.8	51	2.570	2.580	247	2.600	2.550
[12:28:22] 	2.570	+0.020	+0.8	39	2.570	2.580	246	2.600	2.550
[12:29:05] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:30:04] 	2.570	+0.020	+0.8	16	2.570	2.580	245	2.600	2.550
[12:32:25] 	2.570	+0.020	+0.8	2	2.670	2.470	1	2.600	2.550
[12:34:11] 	2.570	+0.020	+0.8	3	2.670	2.470	1	2.600	2.550
[12:45:54] 	2.570	+0.020	+0.8	3	2.670	2.470	3	2.600	2.550
[12:47:09] 	2.570	+0.020	+0.8	3	2.670	2.470	1	2.600	2.550
[13:27:58] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[13:28:53] 	2.570	+0.020	+0.8	3	2.670	2.470	1	2.600	2.550
[13:31:13] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[13:33:01] 	2.570	+0.020	+0.8	3	2.670	2.470	1	2.600	2.550
[13:41:58] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[13:43:39] 	2.570	+0.020	+0.8	3	2.670	2.470	1	2.600	2.550
