Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:51:58] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:53:06] 	2.560	+0.050	+2.0	129	2.560	2.570	1,115	2.560	2.520
[09:54:34] 	2.560	+0.050	+2.0	1,154	2.550	2.560	628	2.560	2.520
[09:55:17] 	2.560	+0.050	+2.0	1,158	2.550	2.560	630	2.560	2.520
[09:56:19] 	2.560	+0.050	+2.0	714	2.550	2.560	621	2.560	2.520
[09:57:23] 	2.560	+0.050	+2.0	684	2.550	2.560	632	2.560	2.520
[09:58:25] 	2.560	+0.050	+2.0	679	2.550	2.560	627	2.560	2.520
[09:59:35] 	2.550	+0.040	+1.6	679	2.550	2.560	635	2.560	2.520
[10:00:06] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:01:40] 	2.550	+0.040	+1.6	701	2.550	2.560	634	2.560	2.520
[10:02:43] 	2.550	+0.040	+1.6	1,083	2.540	2.550	92	2.560	2.520
[10:03:51] 	2.550	+0.040	+1.6	635	2.540	2.550	125	2.560	2.520
[10:04:54] 	2.540	+0.030	+1.2	637	2.540	2.550	105	2.560	2.520
[10:06:22] 	2.540	+0.030	+1.2	512	2.540	2.550	42	2.560	2.520
[10:07:30] 	2.550	+0.040	+1.6	497	2.540	2.560	634	2.560	2.520
[10:08:33] 	2.560	+0.050	+2.0	514	2.540	2.560	1,196	2.560	2.520
[10:09:36] 	2.560	+0.050	+2.0	184	2.550	2.560	1,097	2.560	2.520
[10:10:55] 	2.560	+0.050	+2.0	262	2.550	2.560	1,047	2.560	2.520
[10:12:14] 	2.550	+0.040	+1.6	570	2.540	2.550	10	2.560	2.520
[10:13:27] 	2.550	+0.040	+1.6	807	2.540	2.550	16	2.560	2.520
[10:14:32] 	2.550	+0.040	+1.6	807	2.540	2.550	2	2.560	2.520
[10:15:48] 	2.550	+0.040	+1.6	291	2.550	2.560	762	2.560	2.520
[10:16:51] 	2.550	+0.040	+1.6	298	2.550	2.560	772	2.560	2.520
[10:17:22] 	2.550	+0.040	+1.6	317	2.550	2.560	778	2.560	2.520
[10:18:26] 	2.550	+0.040	+1.6	322	2.550	2.560	778	2.560	2.520
[10:19:29] 	2.550	+0.040	+1.6	372	2.550	2.560	638	2.560	2.520
[10:20:31] 	2.550	+0.040	+1.6	364	2.550	2.560	641	2.560	2.520
[10:21:34] 	2.550	+0.040	+1.6	364	2.550	2.560	642	2.560	2.520
[10:22:36] 	2.550	+0.040	+1.6	366	2.550	2.560	642	2.560	2.520
[10:22:53] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:24:21] 	2.550	+0.040	+1.6	608	2.540	2.550	426	2.560	2.520
[10:25:24] 	2.540	+0.030	+1.2	592	2.540	2.550	431	2.560	2.520
[10:26:31] 	2.550	+0.040	+1.6	593	2.540	2.550	920	2.560	2.520
[10:27:34] 	2.550	+0.040	+1.6	447	2.540	2.550	1,121	2.560	2.520
[10:28:37] 	2.550	+0.040	+1.6	205	2.540	2.550	366	2.560	2.520
[10:29:40] 	2.540	+0.030	+1.2	104	2.540	2.550	496	2.560	2.520
[10:31:44] 	2.540	+0.030	+1.2	106	2.540	2.550	500	2.560	2.520
[10:32:48] 	2.550	+0.040	+1.6	104	2.540	2.550	498	2.560	2.520
[10:34:00] 	2.540	+0.030	+1.2	105	2.540	2.550	518	2.560	2.520
[10:35:27] 	2.550	+0.040	+1.6	105	2.540	2.550	517	2.560	2.520
[10:36:30] 	2.550	+0.040	+1.6	105	2.540	2.550	536	2.560	2.520
[10:37:12] 	2.540	+0.030	+1.2	526	2.530	2.540	56	2.560	2.520
[10:38:18] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:40:25] 	2.530	+0.020	+0.8	543	2.530	2.540	101	2.560	2.520
[10:41:59] 	2.530	+0.020	+0.8	544	2.530	2.540	104	2.560	2.520
[10:43:10] 	2.530	+0.020	+0.8	128	2.540	2.550	650	2.560	2.520
[10:44:42] 	2.530	+0.020	+0.8	209	2.540	2.550	650	2.560	2.520
[10:46:13] 	2.540	+0.030	+1.2	429	2.530	2.540	199	2.560	2.520
[10:47:23] 	2.540	+0.030	+1.2	848	2.530	2.540	280	2.560	2.520
[10:49:13] 	2.530	+0.020	+0.8	848	2.530	2.540	253	2.560	2.520
[10:50:32] 	2.530	+0.020	+0.8	850	2.530	2.540	253	2.560	2.520
[10:51:36] 	2.540	+0.030	+1.2	45	2.540	2.550	663	2.560	2.520
[10:53:43] 	2.540	+0.030	+1.2	935	2.530	2.540	202	2.560	2.520
[10:56:15] 	2.540	+0.030	+1.2	944	2.530	2.540	235	2.560	2.520
[10:57:28] 	2.540	+0.030	+1.2	943	2.530	2.540	386	2.560	2.520
[10:58:44] 	2.540	+0.030	+1.2	946	2.530	2.540	390	2.560	2.520
[10:59:58] 	2.540	+0.030	+1.2	947	2.530	2.540	374	2.560	2.520
[11:01:05] 	2.540	+0.030	+1.2	948	2.530	2.540	170	2.560	2.520
[11:02:16] 	2.540	+0.030	+1.2	948	2.530	2.540	176	2.560	2.520
[11:03:26] 	2.540	+0.030	+1.2	951	2.530	2.540	176	2.560	2.520
[11:04:43] 	2.540	+0.030	+1.2	951	2.530	2.540	156	2.560	2.520
[11:05:50] 	2.540	+0.030	+1.2	958	2.530	2.540	301	2.560	2.520
[11:06:52] 	2.550	+0.040	+1.6	113	2.540	2.550	592	2.560	2.520
[11:08:07] 	2.550	+0.040	+1.6	224	2.540	2.550	558	2.560	2.520
[11:09:17] 	2.540	+0.030	+1.2	221	2.540	2.550	709	2.560	2.520
[11:10:22] 	2.540	+0.030	+1.2	240	2.540	2.550	725	2.560	2.520
[11:11:33] 	2.540	+0.030	+1.2	281	2.540	2.550	725	2.560	2.520
[11:13:02] 	2.550	+0.040	+1.6	276	2.540	2.550	671	2.560	2.520
[11:14:18] 	2.520	+0.010	+0.4	351	2.520	2.530	86	2.560	2.520
[11:15:03] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:16:24] 	2.530	+0.020	+0.8	44	2.530	2.540	382	2.560	2.520
[11:17:29] 	2.530	+0.020	+0.8	32	2.530	2.540	481	2.560	2.520
[11:18:37] 	2.530	+0.020	+0.8	14	2.530	2.540	481	2.560	2.520
[11:19:54] 	2.530	+0.020	+0.8	34	2.530	2.540	481	2.560	2.520
[11:20:58] 	2.530	+0.020	+0.8	36	2.530	2.540	481	2.560	2.520
[11:22:21] 	2.530	+0.020	+0.8	36	2.530	2.540	482	2.560	2.520
[11:25:07] 	2.540	+0.030	+1.2	396	2.530	2.540	476	2.560	2.520
[11:26:20] 	2.540	+0.030	+1.2	395	2.530	2.540	473	2.560	2.520
[11:27:29] 	2.540	+0.030	+1.2	398	2.530	2.540	480	2.560	2.520
[11:29:07] 	2.540	+0.030	+1.2	433	2.530	2.540	388	2.560	2.520
[11:31:35] 	2.540	+0.030	+1.2	34	2.540	2.550	768	2.560	2.520
[11:32:29] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:35:10] 	2.540	+0.030	+1.2	24	2.540	2.550	849	2.560	2.520
[11:35:57] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:37:08] 	2.540	+0.030	+1.2	502	2.530	2.540	288	2.560	2.520
[11:37:59] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:38:40] 	2.540	+0.030	+1.2	502	2.530	2.540	289	2.560	2.520
[11:39:15] 	2.540	+0.030	+1.2	976	2.530	2.540	289	2.560	2.520
[11:39:59] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:41:35] 	2.540	+0.030	+1.2	965	2.530	2.540	564	2.560	2.520
[11:42:41] 	2.530	+0.020	+0.8	449	2.530	2.540	635	2.560	2.520
[11:43:34] 	2.540	+0.030	+1.2	449	2.530	2.540	695	2.560	2.520
[11:44:42] 	2.540	+0.030	+1.2	449	2.530	2.540	696	2.560	2.520
[11:45:13] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:46:30] 	2.540	+0.030	+1.2	430	2.530	2.540	694	2.560	2.520
[11:47:34] 	2.540	+0.030	+1.2	430	2.530	2.540	695	2.560	2.520
[11:48:38] 	2.530	+0.020	+0.8	429	2.530	2.540	694	2.560	2.520
