Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:01:03] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:02:07] 	2.530	+0.010	+0.4	405	2.520	2.530	299	2.560	2.520
[10:03:10] 	2.530	+0.010	+0.4	422	2.520	2.530	285	2.560	2.520
[10:04:14] 	2.530	+0.010	+0.4	425	2.520	2.530	298	2.560	2.520
[10:05:24] 	2.530	+0.010	+0.4	439	2.520	2.530	299	2.560	2.520
[10:06:38] 	2.530	+0.010	+0.4	451	2.520	2.530	293	2.560	2.520
[10:07:57] 	2.530	+0.010	+0.4	478	2.520	2.530	324	2.560	2.520
[10:09:02] 	2.530	+0.010	+0.4	459	2.520	2.530	312	2.560	2.520
[10:10:05] 	2.530	+0.010	+0.4	474	2.520	2.530	305	2.560	2.520
[10:11:14] 	2.530	+0.010	+0.4	481	2.520	2.530	304	2.560	2.520
[10:12:19] 	2.520	-	-	490	2.520	2.530	299	2.560	2.520
[10:13:23] 	2.520	-	-	518	2.520	2.530	297	2.560	2.520
[10:14:27] 	2.520	-	-	541	2.520	2.530	297	2.560	2.520
[10:16:20] 	2.530	+0.010	+0.4	559	2.520	2.530	404	2.560	2.520
[10:17:29] 	2.530	+0.010	+0.4	568	2.520	2.530	361	2.560	2.520
[10:18:44] 	2.530	+0.010	+0.4	529	2.520	2.530	386	2.560	2.520
[10:20:06] 	2.530	+0.010	+0.4	575	2.520	2.530	391	2.560	2.520
[10:21:05] 	2.520	-	-	581	2.520	2.530	386	2.560	2.520
[10:21:36] 	2.530	+0.010	+0.4	611	2.520	2.530	334	2.560	2.520
[10:22:38] 	2.530	+0.010	+0.4	611	2.520	2.530	249	2.560	2.520
[10:23:43] 	2.530	+0.010	+0.4	621	2.520	2.530	424	2.560	2.520
[10:24:44] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:26:00] 	2.530	+0.010	+0.4	622	2.520	2.530	436	2.560	2.520
[10:27:50] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:29:11] 	2.530	+0.010	+0.4	624	2.520	2.530	436	2.560	2.520
[10:30:14] 	2.530	+0.010	+0.4	622	2.520	2.530	434	2.560	2.520
[10:31:44] 	2.530	+0.010	+0.4	632	2.520	2.530	437	2.560	2.520
[10:32:05] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:33:29] 	2.520	-	-	635	2.520	2.530	331	2.560	2.520
[10:34:40] 	2.530	+0.010	+0.4	633	2.520	2.530	317	2.560	2.520
[10:35:18] 	2.520	-	-	546	2.520	2.530	337	2.560	2.520
[10:36:32] 	2.520	-	-	547	2.520	2.530	344	2.560	2.520
[10:37:41] 	2.520	-	-	581	2.520	2.530	344	2.560	2.520
[10:38:49] 	2.530	+0.010	+0.4	651	2.520	2.530	343	2.560	2.520
[10:39:53] 	2.530	+0.010	+0.4	556	2.520	2.530	190	2.560	2.520
[10:41:02] 	2.530	+0.010	+0.4	136	2.530	2.540	929	2.560	2.520
[10:42:07] 	2.540	+0.020	+0.8	145	2.530	2.540	928	2.560	2.520
