Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:34:05] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:35:39] 	2.470	-	-	690	2.470	2.480	1,098	2.490	2.460
[10:36:42] 	2.470	-	-	694	2.470	2.480	1,113	2.490	2.460
[10:37:59] 	2.480	+0.010	+0.4	702	2.470	2.480	1,120	2.490	2.460
[10:39:05] 	2.480	+0.010	+0.4	702	2.470	2.480	1,109	2.490	2.460
[10:40:23] 	2.480	+0.010	+0.4	797	2.470	2.480	1,110	2.490	2.460
[10:41:25] 	2.480	+0.010	+0.4	761	2.470	2.480	1,124	2.490	2.460
[10:42:31] 	2.480	+0.010	+0.4	761	2.470	2.480	1,124	2.490	2.460
[10:43:43] 	2.470	-	-	774	2.460	2.470	416	2.490	2.460
[10:44:50] 	2.460	-0.010	-0.4	740	2.460	2.470	531	2.490	2.460
[10:45:55] 	2.460	-0.010	-0.4	528	2.460	2.470	629	2.490	2.460
[10:47:13] 	2.460	-0.010	-0.4	538	2.460	2.470	629	2.490	2.460
[10:48:36] 	2.470	-	-	570	2.460	2.470	815	2.490	2.460
[10:49:40] 	2.470	-	-	640	2.460	2.470	841	2.490	2.460
[10:50:47] 	2.460	-0.010	-0.4	802	2.460	2.470	845	2.490	2.460
[10:51:35] 	2.460	-0.010	-0.4	735	2.460	2.470	832	2.490	2.460
[10:53:07] 	2.470	-	-	815	2.460	2.470	829	2.490	2.460
[10:54:10] 	2.470	-	-	816	2.460	2.470	734	2.490	2.460
[10:55:16] 	2.470	-	-	724	2.460	2.470	651	2.490	2.460
[10:56:26] 	2.470	-	-	796	2.460	2.470	642	2.490	2.460
[10:57:38] 	2.470	-	-	823	2.460	2.470	643	2.490	2.460
[10:58:50] 	2.470	-	-	826	2.460	2.470	780	2.490	2.460
[10:59:52] 	2.470	-	-	832	2.460	2.470	780	2.490	2.460
[11:01:00] 	2.470	-	-	841	2.460	2.470	780	2.490	2.460
[11:02:02] 	2.470	-	-	767	2.460	2.470	766	2.490	2.460
[11:02:33] 	2.460	-0.010	-0.4	761	2.460	2.470	715	2.490	2.460
[11:03:35] 	2.470	-	-	756	2.460	2.470	710	2.490	2.460
[11:04:48] 	2.470	-	-	731	2.460	2.470	729	2.490	2.460
[11:05:58] 	2.470	-	-	582	2.460	2.470	954	2.490	2.460
[11:07:01] 	2.470	-	-	582	2.460	2.470	1,034	2.490	2.460
