Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[14:10:56] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:11:59] 	2.510	+0.030	+1.2	692	2.500	2.510	159	2.560	2.480
[14:13:19] 	2.500	+0.020	+0.8	740	2.500	2.510	182	2.560	2.480
[14:14:22] 	2.500	+0.020	+0.8	637	2.500	2.510	241	2.560	2.480
[14:15:24] 	2.500	+0.020	+0.8	637	2.500	2.510	237	2.560	2.480
[14:16:29] 	2.510	+0.030	+1.2	657	2.500	2.510	194	2.560	2.480
[14:17:40] 	2.510	+0.030	+1.2	667	2.500	2.510	184	2.560	2.480
[14:18:50] 	2.510	+0.030	+1.2	565	2.500	2.510	89	2.560	2.480
[14:19:54] 	2.510	+0.030	+1.2	555	2.500	2.510	93	2.560	2.480
[14:21:19] 	2.510	+0.030	+1.2	562	2.500	2.510	86	2.560	2.480
[14:22:50] 	2.510	+0.030	+1.2	562	2.500	2.510	105	2.560	2.480
[14:24:00] 	2.510	+0.030	+1.2	563	2.500	2.510	155	2.560	2.480
[14:25:04] 	2.510	+0.030	+1.2	563	2.500	2.510	159	2.560	2.480
[14:26:10] 	2.510	+0.030	+1.2	563	2.500	2.510	184	2.560	2.480
[14:27:49] 	2.510	+0.030	+1.2	576	2.500	2.510	150	2.560	2.480
[14:28:52] 	2.510	+0.030	+1.2	6	2.510	2.520	552	2.560	2.480
[14:29:54] 	2.510	+0.030	+1.2	16	2.510	2.520	552	2.560	2.480
[14:30:58] 	2.510	+0.030	+1.2	706	2.500	2.510	83	2.560	2.480
[14:32:24] 	2.510	+0.030	+1.2	656	2.500	2.510	87	2.560	2.480
[14:34:48] 	2.500	+0.020	+0.8	743	2.500	2.510	497	2.560	2.480
[14:35:55] 	2.500	+0.020	+0.8	590	2.500	2.510	497	2.560	2.480
[14:37:03] 	2.510	+0.030	+1.2	673	2.500	2.510	474	2.560	2.480
[14:38:06] 	2.510	+0.030	+1.2	542	2.500	2.510	674	2.560	2.480
[14:38:57] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:39:38] 	2.500	+0.020	+0.8	541	2.500	2.510	703	2.560	2.480
[14:40:10] 	2.510	+0.030	+1.2	538	2.500	2.510	709	2.560	2.480
[14:40:41] 	2.500	+0.020	+0.8	539	2.500	2.510	707	2.560	2.480
[14:41:47] 	2.500	+0.020	+0.8	10	2.500	2.510	682	2.560	2.480
[14:42:50] 	2.500	+0.020	+0.8	507	2.500	2.510	783	2.560	2.480
[14:43:29] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:44:06] 	2.510	+0.030	+1.2	1,042	2.500	2.510	679	2.560	2.480
[14:44:32] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:45:47] 	2.510	+0.030	+1.2	1,145	2.500	2.510	768	2.560	2.480
[14:46:52] 	2.500	+0.020	+0.8	887	2.500	2.510	769	2.560	2.480
[14:47:55] 	2.510	+0.030	+1.2	1,131	2.500	2.510	759	2.560	2.480
[14:49:04] 	2.510	+0.030	+1.2	1,238	2.500	2.510	735	2.560	2.480
[14:50:13] 	2.510	+0.030	+1.2	1,191	2.500	2.510	709	2.560	2.480
[14:51:24] 	2.500	+0.020	+0.8	1,202	2.500	2.510	692	2.560	2.480
[14:52:32] 	2.500	+0.020	+0.8	1,204	2.500	2.510	686	2.560	2.480
[14:53:35] 	2.510	+0.030	+1.2	1,201	2.500	2.510	681	2.560	2.480
[14:55:08] 	2.500	+0.020	+0.8	1,206	2.500	2.510	673	2.560	2.480
[14:56:15] 	2.510	+0.030	+1.2	1,216	2.500	2.510	876	2.560	2.480
[14:57:30] 	2.510	+0.030	+1.2	1,219	2.500	2.510	877	2.560	2.480
[14:58:51] 	2.500	+0.020	+0.8	1,245	2.500	2.510	852	2.560	2.480
[15:00:00] 	2.500	+0.020	+0.8	1,242	2.500	2.510	853	2.560	2.480
[15:01:04] 	2.500	+0.020	+0.8	206	2.500	2.510	1,252	2.560	2.480
[15:02:22] 	2.500	+0.020	+0.8	583	2.500	2.510	1,031	2.560	2.480
[15:03:41] 	2.510	+0.030	+1.2	1,052	2.500	2.510	1,218	2.560	2.480
[15:04:47] 	2.510	+0.030	+1.2	1,203	2.500	2.510	1,219	2.560	2.480
[15:05:55] 	2.510	+0.030	+1.2	1,177	2.500	2.510	1,220	2.560	2.480
[15:08:03] 	2.510	+0.030	+1.2	1,180	2.500	2.510	1,220	2.560	2.480
[15:09:57] 	2.490	+0.010	+0.4	858	2.490	2.500	651	2.560	2.480
[15:11:13] 	2.490	+0.010	+0.4	876	2.490	2.500	641	2.560	2.480
[15:12:16] 	2.510	+0.030	+1.2	1,014	2.500	2.510	1,157	2.560	2.480
[15:13:18] 	2.500	+0.020	+0.8	1,219	2.500	2.510	1,158	2.560	2.480
[15:14:23] 	2.510	+0.030	+1.2	1,399	2.500	2.510	1,143	2.560	2.480
[15:15:30] 	2.510	+0.030	+1.2	1,228	2.500	2.510	1,169	2.560	2.480
[15:16:49] 	2.500	+0.020	+0.8	1,301	2.500	2.510	1,169	2.560	2.480
[15:18:33] 	2.510	+0.030	+1.2	1,436	2.500	2.510	1,145	2.560	2.480
[15:19:38] 	2.500	+0.020	+0.8	1,751	2.500	2.510	1,145	2.560	2.480
[15:20:45] 	2.510	+0.030	+1.2	1,522	2.500	2.510	1,127	2.560	2.480
[15:22:25] 	2.510	+0.030	+1.2	1,752	2.500	2.510	1,127	2.560	2.480
[15:23:38] 	2.510	+0.030	+1.2	1,358	2.500	2.510	1,127	2.560	2.480
[15:25:28] 	2.500	+0.020	+0.8	155	2.500	2.510	1,094	2.560	2.480
[15:26:44] 	2.500	+0.020	+0.8	736	2.500	2.510	1,096	2.560	2.480
[15:28:16] 	2.500	+0.020	+0.8	735	2.500	2.510	846	2.560	2.480
[15:29:18] 	2.500	+0.020	+0.8	838	2.500	2.510	842	2.560	2.480
[15:30:32] 	2.500	+0.020	+0.8	833	2.500	2.510	853	2.560	2.480
[15:31:43] 	2.500	+0.020	+0.8	984	2.500	2.510	854	2.560	2.480
[15:32:49] 	2.500	+0.020	+0.8	984	2.500	2.510	855	2.560	2.480
[15:34:12] 	2.510	+0.030	+1.2	984	2.500	2.510	855	2.560	2.480
[15:35:14] 	2.500	+0.020	+0.8	1,032	2.500	2.510	851	2.560	2.480
[15:36:35] 	2.500	+0.020	+0.8	1,083	2.500	2.510	849	2.560	2.480
[15:37:39] 	2.500	+0.020	+0.8	1,081	2.500	2.510	1,051	2.560	2.480
[15:38:41] 	2.510	+0.030	+1.2	404	2.500	2.510	1,221	2.560	2.480
[15:39:55] 	2.500	+0.020	+0.8	435	2.500	2.510	1,221	2.560	2.480
[15:40:59] 	2.500	+0.020	+0.8	734	2.500	2.510	1,221	2.560	2.480
[15:42:24] 	2.500	+0.020	+0.8	716	2.500	2.510	1,221	2.560	2.480
[15:43:38] 	2.500	+0.020	+0.8	1,345	2.500	2.510	1,225	2.560	2.480
[15:44:49] 	2.500	+0.020	+0.8	1,464	2.500	2.510	1,230	2.560	2.480
[15:45:55] 	2.500	+0.020	+0.8	1,402	2.500	2.510	1,231	2.560	2.480
[15:47:01] 	2.510	+0.030	+1.2	1,406	2.500	2.510	1,211	2.560	2.480
[15:48:06] 	2.510	+0.030	+1.2	1,416	2.500	2.510	1,225	2.560	2.480
[15:49:11] 	2.510	+0.030	+1.2	1,416	2.500	2.510	1,221	2.560	2.480
[15:50:16] 	2.510	+0.030	+1.2	1,444	2.500	2.510	1,197	2.560	2.480
[15:51:23] 	2.510	+0.030	+1.2	1,437	2.500	2.510	1,183	2.560	2.480
[15:52:26] 	2.510	+0.030	+1.2	1,437	2.500	2.510	1,185	2.560	2.480
[15:53:29] 	2.510	+0.030	+1.2	1,444	2.500	2.510	1,402	2.560	2.480
[15:55:13] 	2.510	+0.030	+1.2	1,452	2.500	2.510	1,371	2.560	2.480
[15:56:24] 	2.500	+0.020	+0.8	1,451	2.500	2.510	1,374	2.560	2.480
[15:57:29] 	2.510	+0.030	+1.2	1,249	2.500	2.510	1,368	2.560	2.480
[15:59:00] 	2.500	+0.020	+0.8	1,283	2.500	2.510	1,063	2.560	2.480
[16:00:05] 	2.500	+0.020	+0.8	1,318	2.500	2.510	1,165	2.560	2.480
[16:01:13] 	2.500	+0.020	+0.8	1,321	2.500	2.510	1,145	2.560	2.480
[16:02:27] 	2.500	+0.020	+0.8	1,347	2.500	2.510	1,144	2.560	2.480
[16:03:31] 	2.510	+0.030	+1.2	1,347	2.500	2.510	1,138	2.560	2.480
[16:04:48] 	2.500	+0.020	+0.8	1,327	2.500	2.510	1,136	2.560	2.480
[16:05:50] 	2.500	+0.020	+0.8	1,326	2.500	2.510	1,106	2.560	2.480
[16:06:57] 	2.500	+0.020	+0.8	1,350	2.500	2.510	1,100	2.560	2.480
[16:08:03] 	2.500	+0.020	+0.8	1,378	2.500	2.510	1,100	2.560	2.480
[16:09:13] 	2.510	+0.030	+1.2	1,388	2.500	2.510	1,045	2.560	2.480
[16:10:21] 	2.510	+0.030	+1.2	1,377	2.500	2.510	1,091	2.560	2.480
[16:11:36] 	2.510	+0.030	+1.2	1,399	2.500	2.510	1,066	2.560	2.480
[16:12:21] 	2.500	+0.020	+0.8	1,397	2.500	2.510	1,064	2.560	2.480
[16:12:51] 	2.500	+0.020	+0.8	1,395	2.500	2.510	1,063	2.560	2.480
[16:13:54] 	2.520	+0.040	+1.6	1,208	2.500	2.520	368	2.560	2.480
[16:15:43] 	2.520	+0.040	+1.6	357	2.510	2.520	241	2.560	2.480
[16:16:46] 	2.500	+0.020	+0.8	662	2.500	2.510	601	2.560	2.480
[16:18:04] 	2.500	+0.020	+0.8	614	2.500	2.510	301	2.560	2.480
[16:19:11] 	2.510	+0.030	+1.2	639	2.500	2.510	254	2.560	2.480
[16:20:43] 	2.510	+0.030	+1.2	656	2.500	2.510	253	2.560	2.480
[16:22:19] 	2.510	+0.030	+1.2	659	2.500	2.510	178	2.560	2.480
[16:23:22] 	2.510	+0.030	+1.2	446	2.500	2.510	396	2.560	2.480
[16:24:46] 	2.510	+0.030	+1.2	522	2.500	2.510	374	2.560	2.480
[16:26:00] 	2.510	+0.030	+1.2	537	2.500	2.510	371	2.560	2.480
[16:26:49] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:27:52] 	2.500	+0.020	+0.8	549	2.500	2.510	364	2.560	2.480
[16:28:59] 	2.510	+0.030	+1.2	547	2.500	2.510	359	2.560	2.480
[16:29:28] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:31:05] 	2.510	+0.030	+1.2	587	2.500	2.510	257	2.560	2.480
[16:31:35] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:33:04] 	2.510	+0.030	+1.2	585	2.500	2.510	378	2.560	2.480
[16:34:02] 	2.510	+0.030	+1.2	619	2.500	2.510	379	2.560	2.480
[16:34:30] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:35:06] 	2.500	+0.020	+0.8	730	2.500	2.510	410	2.560	2.480
[16:36:10] 	2.500	+0.020	+0.8	724	2.500	2.510	258	2.560	2.480
[16:37:11] 	2.510	+0.030	+1.2	565	2.500	2.510	97	2.560	2.480
[16:37:27] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:39:05] 	2.510	+0.030	+1.2	557	2.500	2.510	178	2.560	2.480
[16:40:29] 	2.510	+0.030	+1.2	562	2.500	2.510	169	2.560	2.480
[16:41:39] 	2.510	+0.030	+1.2	583	2.500	2.510	393	2.560	2.480
[16:42:44] 	2.500	+0.020	+0.8	554	2.500	2.510	214	2.560	2.480
[16:43:46] 	2.510	+0.030	+1.2	593	2.500	2.510	210	2.560	2.480
[16:44:54] 	2.510	+0.030	+1.2	611	2.500	2.510	163	2.560	2.480
[16:46:04] 	2.510	+0.030	+1.2	571	2.500	2.510	261	2.560	2.480
[16:47:18] 	2.500	+0.020	+0.8	570	2.500	2.510	294	2.560	2.480
