Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:47:26] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:49:48] 	2.590	+0.040	+1.6	33	2.580	2.590	67	2.600	2.580
[09:50:56] 	2.590	+0.040	+1.6	33	2.580	2.590	80	2.600	2.580
[09:52:09] 	2.590	+0.040	+1.6	31	2.580	2.590	80	2.600	2.580
[09:53:22] 	2.590	+0.040	+1.6	42	2.590	2.600	136	2.600	2.580
[09:54:31] 	2.590	+0.040	+1.6	44	2.590	2.600	136	2.600	2.580
[09:55:19] 	2.600	+0.050	+2.0	44	2.590	2.600	140	2.600	2.580
[09:56:26] 	2.600	+0.050	+2.0	48	2.590	2.600	140	2.600	2.580
[09:57:30] 	2.600	+0.050	+2.0	47	2.590	2.600	142	2.600	2.580
[09:58:38] 	2.600	+0.050	+2.0	47	2.590	2.600	147	2.600	2.580
[10:00:07] 	2.600	+0.050	+2.0	97	2.590	2.600	137	2.600	2.580
[10:01:17] 	2.590	+0.040	+1.6	87	2.590	2.600	137	2.600	2.580
[10:02:30] 	2.600	+0.050	+2.0	87	2.590	2.600	136	2.600	2.580
[10:03:35] 	2.590	+0.040	+1.6	178	2.580	2.590	113	2.600	2.580
[10:04:43] 	2.590	+0.040	+1.6	179	2.580	2.590	113	2.600	2.580
[10:05:46] 	2.590	+0.040	+1.6	173	2.580	2.590	113	2.600	2.580
[10:06:55] 	2.590	+0.040	+1.6	173	2.580	2.590	123	2.600	2.580
[10:08:54] 	2.580	+0.030	+1.2	163	2.580	2.590	128	2.600	2.580
[10:09:59] 	2.580	+0.030	+1.2	164	2.580	2.590	128	2.600	2.580
[10:11:23] 	2.590	+0.040	+1.6	192	2.580	2.590	142	2.600	2.580
[10:12:35] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:13:11] 	2.590	+0.040	+1.6	195	2.580	2.590	142	2.600	2.580
[10:14:02] 	2.590	+0.040	+1.6	47	2.590	2.600	236	2.600	2.580
[10:15:25] 	2.590	+0.040	+1.6	57	2.590	2.600	247	2.600	2.580
[10:15:50] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:16:29] 	2.590	+0.040	+1.6	58	2.590	2.600	247	2.600	2.580
[10:17:39] 	2.590	+0.040	+1.6	85	2.590	2.600	245	2.600	2.580
[10:20:03] 	2.590	+0.040	+1.6	73	2.590	2.600	245	2.600	2.580
[10:21:11] 	2.590	+0.040	+1.6	93	2.590	2.600	245	2.600	2.580
[10:22:16] 	2.590	+0.040	+1.6	7	2.590	2.600	275	2.600	2.580
[10:23:36] 	2.580	+0.030	+1.2	74	2.580	2.600	276	2.600	2.580
[10:24:47] 	2.600	+0.050	+2.0	17	2.590	2.600	273	2.600	2.580
[10:26:46] 	2.600	+0.050	+2.0	78	2.590	2.600	217	2.600	2.580
[10:28:20] 	2.610	+0.060	+2.4	149	2.600	2.610	126	2.610	2.580
[10:29:46] 	2.610	+0.060	+2.4	149	2.600	2.610	111	2.610	2.580
[10:30:53] 	2.610	+0.060	+2.4	170	2.600	2.610	111	2.610	2.580
