Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[12:21:00] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:33:20] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:34:32] 	2.470	-0.150	-5.7	206	2.470	2.480	315	2.610	2.470
[15:35:36] 	2.480	-0.140	-5.3	284	2.470	2.480	313	2.610	2.470
[15:37:02] 	2.490	-0.130	-5.0	171	2.480	2.490	265	2.610	2.470
[15:38:08] 	2.480	-0.140	-5.3	231	2.480	2.490	139	2.610	2.470
[15:39:16] 	2.480	-0.140	-5.3	234	2.480	2.490	118	2.610	2.470
[15:40:26] 	2.490	-0.130	-5.0	41	2.490	2.500	373	2.610	2.470
[15:41:32] 	2.490	-0.130	-5.0	305	2.490	2.500	429	2.610	2.470
[15:42:55] 	2.490	-0.130	-5.0	354	2.490	2.500	474	2.610	2.470
[15:44:18] 	2.500	-0.120	-4.6	113	2.490	2.500	423	2.610	2.470
[15:45:24] 	2.490	-0.130	-5.0	184	2.490	2.500	441	2.610	2.470
[15:46:30] 	2.490	-0.130	-5.0	176	2.490	2.500	401	2.610	2.470
[15:47:40] 	2.500	-0.120	-4.6	197	2.490	2.500	400	2.610	2.470
[15:48:58] 	2.500	-0.120	-4.6	206	2.490	2.500	399	2.610	2.470
[15:50:18] 	2.500	-0.120	-4.6	234	2.500	2.510	379	2.610	2.470
[15:51:28] 	2.500	-0.120	-4.6	208	2.500	2.510	371	2.610	2.470
[15:52:41] 	2.510	-0.110	-4.2	308	2.500	2.510	356	2.610	2.470
[15:53:48] 	2.510	-0.110	-4.2	307	2.500	2.510	233	2.610	2.470
[15:54:29] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:55:37] 	2.510	-0.110	-4.2	98	2.510	2.520	150	2.610	2.470
[15:56:50] 	2.520	-0.100	-3.8	121	2.510	2.520	154	2.610	2.470
[15:57:58] 	2.520	-0.100	-3.8	133	2.510	2.520	154	2.610	2.470
[15:59:02] 	2.520	-0.100	-3.8	337	2.510	2.520	175	2.610	2.470
[15:59:29] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:01:13] 	2.520	-0.100	-3.8	191	2.510	2.520	162	2.610	2.470
[16:02:39] 	2.510	-0.110	-4.2	374	2.510	2.520	135	2.610	2.470
[16:03:45] 	2.520	-0.100	-3.8	180	2.510	2.520	68	2.610	2.470
[16:05:10] 	2.520	-0.100	-3.8	178	2.510	2.520	23	2.610	2.470
[16:06:21] 	2.520	-0.100	-3.8	178	2.510	2.520	27	2.610	2.470
[16:07:39] 	2.520	-0.100	-3.8	178	2.510	2.520	44	2.610	2.470
[16:08:57] 	2.520	-0.100	-3.8	178	2.510	2.520	116	2.610	2.470
[16:10:04] 	2.520	-0.100	-3.8	178	2.510	2.520	141	2.610	2.470
[16:11:14] 	2.520	-0.100	-3.8	228	2.510	2.520	168	2.610	2.470
[16:12:32] 	2.510	-0.110	-4.2	225	2.510	2.520	229	2.610	2.470
