Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:11:27] 	2.610	+0.020	+0.8	1,194	2.600	2.610	227	2.630	2.600
[10:12:47] 	2.610	+0.020	+0.8	1,163	2.600	2.610	243	2.630	2.600
[10:13:50] 	2.600	+0.010	+0.4	1,162	2.600	2.610	245	2.630	2.600
[10:14:54] 	2.610	+0.020	+0.8	1,179	2.600	2.610	243	2.630	2.600
[10:16:08] 	2.600	+0.010	+0.4	1,178	2.600	2.610	245	2.630	2.600
[10:17:17] 	2.600	+0.010	+0.4	1,177	2.600	2.610	303	2.630	2.600
[10:18:19] 	2.600	+0.010	+0.4	1,178	2.600	2.610	303	2.630	2.600
[10:19:32] 	2.600	+0.010	+0.4	1,055	2.600	2.610	537	2.630	2.600
[10:20:45] 	2.600	+0.010	+0.4	1,061	2.600	2.610	644	2.630	2.600
[10:21:53] 	2.600	+0.010	+0.4	962	2.600	2.610	659	2.630	2.600
[10:23:05] 	2.600	+0.010	+0.4	884	2.600	2.610	649	2.630	2.600
[10:24:03] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:25:15] 	2.610	+0.020	+0.8	761	2.600	2.610	601	2.630	2.600
[10:26:08] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:27:11] 	2.600	+0.010	+0.4	744	2.600	2.610	601	2.630	2.600
[10:28:34] 	2.600	+0.010	+0.4	809	2.600	2.610	602	2.630	2.600
[10:29:54] 	2.600	+0.010	+0.4	794	2.600	2.610	495	2.630	2.600
[10:31:07] 	2.610	+0.020	+0.8	794	2.600	2.610	494	2.630	2.600
[10:32:11] 	2.600	+0.010	+0.4	725	2.600	2.610	545	2.630	2.600
[10:33:13] 	2.610	+0.020	+0.8	711	2.600	2.610	541	2.630	2.600
[10:34:21] 	2.600	+0.010	+0.4	778	2.600	2.610	574	2.630	2.600
[10:35:24] 	2.600	+0.010	+0.4	701	2.600	2.610	571	2.630	2.600
[10:36:32] 	2.600	+0.010	+0.4	687	2.600	2.610	570	2.630	2.600
[10:37:45] 	2.600	+0.010	+0.4	703	2.600	2.610	578	2.630	2.600
[10:38:58] 	2.600	+0.010	+0.4	468	2.600	2.610	573	2.630	2.600
[10:40:11] 	2.600	+0.010	+0.4	544	2.600	2.610	576	2.630	2.600
[10:41:16] 	2.600	+0.010	+0.4	561	2.600	2.610	578	2.630	2.600
[10:42:22] 	2.610	+0.020	+0.8	558	2.600	2.610	572	2.630	2.600
[10:43:31] 	2.610	+0.020	+0.8	544	2.600	2.610	562	2.630	2.600
[10:44:13] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:45:20] 	2.600	+0.010	+0.4	578	2.600	2.610	569	2.630	2.600
[10:46:24] 	2.600	+0.010	+0.4	582	2.600	2.610	576	2.630	2.600
[10:47:30] 	2.610	+0.020	+0.8	651	2.600	2.610	577	2.630	2.600
[10:48:35] 	2.600	+0.010	+0.4	650	2.600	2.610	573	2.630	2.600
[10:49:56] 	2.600	+0.010	+0.4	642	2.600	2.610	834	2.630	2.600
[10:51:01] 	2.600	+0.010	+0.4	634	2.600	2.610	840	2.630	2.600
[10:52:06] 	2.600	+0.010	+0.4	634	2.600	2.610	846	2.630	2.600
[10:53:16] 	2.600	+0.010	+0.4	608	2.600	2.610	843	2.630	2.600
[10:54:22] 	2.610	+0.020	+0.8	602	2.600	2.610	827	2.630	2.600
[10:55:30] 	2.600	+0.010	+0.4	634	2.600	2.610	833	2.630	2.600
[10:56:33] 	2.600	+0.010	+0.4	660	2.600	2.610	839	2.630	2.600
[10:57:36] 	2.600	+0.010	+0.4	606	2.600	2.610	842	2.630	2.600
[10:58:39] 	2.600	+0.010	+0.4	615	2.600	2.610	840	2.630	2.600
[10:59:47] 	2.600	+0.010	+0.4	604	2.600	2.610	840	2.630	2.600
[11:01:03] 	2.610	+0.020	+0.8	592	2.600	2.610	858	2.630	2.600
[11:02:18] 	2.600	+0.010	+0.4	594	2.600	2.610	862	2.630	2.600
[11:03:37] 	2.600	+0.010	+0.4	637	2.600	2.610	862	2.630	2.600
[11:05:36] 	2.600	+0.010	+0.4	626	2.600	2.610	861	2.630	2.600
[11:06:42] 	2.600	+0.010	+0.4	630	2.600	2.610	860	2.630	2.600
[11:07:46] 	2.600	+0.010	+0.4	696	2.600	2.610	859	2.630	2.600
[11:09:04] 	2.600	+0.010	+0.4	3	2.600	2.610	603	2.630	2.600
[11:10:07] 	2.600	+0.010	+0.4	448	2.590	2.600	137	2.630	2.600
[11:11:10] 	2.600	+0.010	+0.4	320	2.590	2.600	139	2.630	2.600
[11:20:15] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:21:20] 	2.590	-	-	85	2.590	2.600	1,167	2.630	2.580
[11:22:23] 	2.590	-	-	37	2.590	2.600	1,142	2.630	2.580
[11:23:29] 	2.590	-	-	288	2.580	2.590	127	2.630	2.580
[11:24:52] 	2.590	-	-	194	2.580	2.590	95	2.630	2.580
[11:25:59] 	2.590	-	-	549	2.580	2.590	192	2.630	2.580
[11:27:12] 	2.590	-	-	550	2.580	2.590	36	2.630	2.580
[11:28:20] 	2.590	-	-	634	2.590	2.600	800	2.630	2.580
[11:29:24] 	2.590	-	-	616	2.590	2.600	745	2.630	2.580
[11:30:26] 	2.590	-	-	647	2.590	2.600	754	2.630	2.580
[11:31:29] 	2.590	-	-	619	2.590	2.600	705	2.630	2.580
[11:32:32] 	2.600	+0.010	+0.4	600	2.590	2.600	701	2.630	2.580
[11:33:43] 	2.600	+0.010	+0.4	600	2.590	2.600	693	2.630	2.580
[11:34:51] 	2.590	-	-	544	2.590	2.600	705	2.630	2.580
[11:35:54] 	2.600	+0.010	+0.4	658	2.590	-	-	2.630	2.580
[11:37:22] 	2.590	-	-	550	2.590	2.600	556	2.630	2.580
[11:38:24] 	2.590	-	-	450	2.590	2.600	620	2.630	2.580
[11:39:27] 	2.600	+0.010	+0.4	450	2.590	2.600	638	2.630	2.580
[11:40:35] 	2.590	-	-	451	2.590	2.600	640	2.630	2.580
[11:41:38] 	2.590	-	-	376	2.590	2.600	686	2.630	2.580
[11:42:46] 	2.590	-	-	376	2.590	2.600	689	2.630	2.580
[11:43:59] 	2.590	-	-	320	2.590	2.600	697	2.630	2.580
[11:45:02] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:46:44] 	2.600	+0.010	+0.4	327	2.590	2.600	713	2.630	2.580
[11:47:49] 	2.600	+0.010	+0.4	338	2.590	2.600	720	2.630	2.580
[11:50:11] 	2.590	-	-	339	2.590	2.600	776	2.630	2.580
[11:52:31] 	2.590	-	-	335	2.590	2.600	776	2.630	2.580
[11:53:36] 	2.590	-	-	190	2.590	2.600	774	2.630	2.580
[11:54:48] 	2.600	+0.010	+0.4	199	2.590	2.600	768	2.630	2.580
[11:55:51] 	2.590	-	-	205	2.590	2.600	1,118	2.630	2.580
[11:57:04] 	2.590	-	-	72	2.590	2.600	1,033	2.630	2.580
