Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:53:50] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:54:53] 	2.040	+0.010	+0.5	25	2.030	2.050	25	2.040	2.030
[09:59:10] 	2.040	+0.010	+0.5	30	2.030	2.050	25	2.040	2.030
[10:04:23] 	2.040	+0.010	+0.5	30	2.030	2.040	6	2.040	2.030
[10:09:35] 	2.040	+0.010	+0.5	31	2.030	2.040	6	2.040	2.030
[10:11:47] 	2.040	+0.010	+0.5	31	2.030	2.040	4	2.040	2.030
[10:12:55] 	2.040	+0.010	+0.5	31	2.030	2.040	5	2.040	2.030
[10:13:26] 	2.040	+0.010	+0.5	31	2.030	2.040	4	2.040	2.030
[10:16:16] 	2.040	+0.010	+0.5	31	2.030	2.040	6	2.040	2.030
[10:17:24] 	2.040	+0.010	+0.5	31	2.030	2.040	7	2.040	2.030
[10:19:32] 	2.040	+0.010	+0.5	31	2.030	2.050	25	2.040	2.030
[10:21:15] 	2.040	+0.010	+0.5	31	2.030	2.050	23	2.040	2.030
[10:24:46] 	2.040	+0.010	+0.5	15	2.040	2.050	25	2.040	2.030
[10:26:52] 	2.040	+0.010	+0.5	15	2.040	2.050	23	2.040	2.030
[10:28:57] 	2.040	+0.010	+0.5	14	2.040	2.050	25	2.040	2.030
[10:31:22] 	2.040	+0.010	+0.5	14	2.040	2.050	23	2.040	2.030
[10:33:30] 	2.040	+0.010	+0.5	14	2.040	2.050	25	2.040	2.030
[10:34:33] 	2.040	+0.010	+0.5	10	2.040	2.050	29	2.040	2.030
[10:35:37] 	2.040	+0.010	+0.5	9	2.040	2.050	27	2.040	2.030
[10:36:57] 	2.040	+0.010	+0.5	10	2.040	2.050	29	2.040	2.030
[10:38:03] 	2.040	+0.010	+0.5	10	2.040	2.050	32	2.040	2.030
[10:39:06] 	2.040	+0.010	+0.5	9	2.040	2.050	32	2.040	2.030
[10:40:14] 	2.040	+0.010	+0.5	31	2.030	2.040	3	2.040	2.030
[10:41:16] 	2.040	+0.010	+0.5	32	2.030	2.040	3	2.040	2.030
[10:41:47] 	2.040	+0.010	+0.5	31	2.030	2.040	3	2.040	2.030
[10:42:49] 	2.040	+0.010	+0.5	31	2.030	2.040	2	2.040	2.030
[10:43:20] 	2.040	+0.010	+0.5	31	2.030	2.040	1	2.040	2.030
[10:44:22] 	2.040	+0.010	+0.5	32	2.030	2.040	1	2.040	2.030
[10:48:48] 	2.040	+0.010	+0.5	32	2.030	2.040	4	2.040	2.030
[10:49:50] 	2.040	+0.010	+0.5	32	2.030	2.040	6	2.040	2.030
[10:50:52] 	2.040	+0.010	+0.5	31	2.030	2.040	3	2.040	2.030
[10:52:25] 	2.040	+0.010	+0.5	32	2.030	2.040	6	2.040	2.030
[10:53:58] 	2.040	+0.010	+0.5	31	2.030	2.040	6	2.040	2.030
