Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:56:48] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:58:44] 	2.020	+0.070	+3.6	106	2.010	2.020	1	2.020	1.970
[10:00:08] 	2.020	+0.070	+3.6	106	2.010	2.030	52	2.020	1.970
[10:01:28] 	2.010	+0.060	+3.1	106	2.010	2.030	61	2.020	1.970
[10:02:37] 	2.020	+0.070	+3.6	106	2.010	2.020	6	2.020	1.970
[10:03:42] 	2.020	+0.070	+3.6	106	2.010	2.020	7	2.020	1.970
[10:05:23] 	2.020	+0.070	+3.6	106	2.010	2.020	26	2.020	1.970
[10:06:26] 	2.020	+0.070	+3.6	106	2.010	2.020	27	2.020	1.970
[10:07:36] 	2.020	+0.070	+3.6	106	2.010	2.020	34	2.020	1.970
[10:09:06] 	2.020	+0.070	+3.6	106	2.010	2.020	34	2.020	1.970
[10:09:38] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:10:42] 	2.020	+0.070	+3.6	106	2.010	2.020	32	2.020	1.970
[10:13:12] 	2.020	+0.070	+3.6	106	2.010	2.020	33	2.020	1.970
[10:14:51] 	2.020	+0.070	+3.6	106	2.010	2.020	53	2.020	1.970
[10:15:55] 	2.000	+0.050	+2.6	15	1.990	2.000	1	2.020	1.970
[10:18:05] 	2.000	+0.050	+2.6	20	1.990	2.000	19	2.020	1.970
[10:18:54] 	2.000	+0.050	+2.6	20	1.990	2.000	20	2.020	1.970
[10:19:46] 	2.000	+0.050	+2.6	20	1.990	2.000	14	2.020	1.970
[10:21:48] 	2.000	+0.050	+2.6	5	1.990	2.000	15	2.020	1.970
[10:22:19] 	2.000	+0.050	+2.6	5	1.990	2.000	18	2.020	1.970
[10:23:39] 	2.000	+0.050	+2.6	5	1.990	2.000	50	2.020	1.970
[10:25:02] 	1.990	+0.040	+2.1	8	1.980	2.000	50	2.020	1.970
[10:26:13] 	1.990	+0.040	+2.1	9	1.980	1.990	5	2.020	1.970
[10:27:17] 	1.990	+0.040	+2.1	9	1.980	1.990	8	2.020	1.970
