Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:45:31] 	2.060	+0.010	+0.5	12	2.060	2.070	6	2.070	2.050
[11:02:08] 	2.070	+0.020	+1.0	1	2.070	2.080	30	2.070	2.050
[11:03:19] 	2.070	+0.020	+1.0	14	2.060	2.070	8	2.070	2.050
[11:04:24] 	2.070	+0.020	+1.0	3	2.070	2.080	36	2.070	2.050
[11:05:32] 	2.070	+0.020	+1.0	14	2.060	2.080	36	2.070	2.050
[11:06:34] 	2.070	+0.020	+1.0	7	2.070	2.080	37	2.070	2.050
[11:07:39] 	2.070	+0.020	+1.0	12	2.070	2.080	37	2.070	2.050
[11:08:42] 	2.070	+0.020	+1.0	12	2.070	2.080	42	2.070	2.050
[11:11:55] 	2.070	+0.020	+1.0	6	2.070	2.080	42	2.070	2.050
[11:14:18] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:14:53] 	2.070	+0.020	+1.0	23	2.070	2.080	42	2.070	2.050
[11:15:28] 	2.070	+0.020	+1.0	23	2.070	2.080	57	2.070	2.050
[11:25:29] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:26:07] 	2.070	+0.020	+1.0	23	2.070	2.080	57	2.070	2.050
[11:31:26] 	2.070	+0.020	+1.0	30	2.070	2.080	57	2.070	2.050
[11:32:36] 	2.070	+0.020	+1.0	29	2.070	2.080	57	2.070	2.050
[11:33:29] 	2.070	+0.020	+1.0	32	2.070	2.080	57	2.070	2.050
[11:34:31] 	2.070	+0.020	+1.0	47	2.070	2.080	57	2.070	2.050
[11:35:03] 	2.080	+0.030	+1.5	47	2.070	2.080	51	2.080	2.050
[11:38:45] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:39:34] 	2.080	+0.030	+1.5	47	2.070	2.080	51	2.080	2.050
[11:41:14] 	2.080	+0.030	+1.5	46	2.070	2.080	50	2.080	2.050
[11:42:01] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:43:35] 	2.080	+0.030	+1.5	46	2.070	2.080	53	2.080	2.050
[11:46:50] 	2.080	+0.030	+1.5	46	2.070	2.080	31	2.080	2.050
[11:48:03] 	2.080	+0.030	+1.5	76	2.070	2.080	36	2.080	2.050
[11:49:11] 	2.080	+0.030	+1.5	76	2.070	2.080	31	2.080	2.050
[11:52:18] 	2.080	+0.030	+1.5	18	2.080	2.090	70	2.080	2.050
[11:58:10] 	2.080	+0.030	+1.5	23	2.080	2.090	70	2.080	2.050
[11:59:02] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:59:39] 	2.080	+0.030	+1.5	23	2.080	2.090	78	2.080	2.050
[12:00:10] 	2.080	+0.030	+1.5	28	2.080	2.090	78	2.080	2.050
[12:02:15] 	2.080	+0.030	+1.5	3	2.080	2.090	78	2.080	2.050
[12:03:17] 	2.080	+0.030	+1.5	76	2.070	2.080	20	2.080	2.050
[12:05:24] 	2.080	+0.030	+1.5	61	2.070	2.080	12	2.080	2.050
[12:07:30] 	2.080	+0.030	+1.5	3	2.080	2.090	88	2.080	2.050
[12:08:01] 	2.080	+0.030	+1.5	61	2.070	2.080	10	2.080	2.050
[12:10:07] 	2.080	+0.030	+1.5	63	2.070	2.080	10	2.080	2.050
[12:11:09] 	2.080	+0.030	+1.5	61	2.070	2.080	8	2.080	2.050
[12:15:05] 	2.080	+0.030	+1.5	37	2.080	2.090	73	2.080	2.050
