Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:55:41] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:56:55] 	2.060	-0.030	-1.4	18	2.050	2.070	1	2.090	2.050
[09:57:52] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:58:17] 	2.060	-0.030	-1.4	4	2.060	2.070	1	2.090	2.050
[09:58:22] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:00:16] 	2.060	-0.030	-1.4	4	2.060	2.070	1	2.090	2.050
[10:01:21] 	2.060	-0.030	-1.4	7	2.060	2.070	4	2.090	2.050
[10:05:41] 	2.060	-0.030	-1.4	7	2.060	2.070	1	2.090	2.050
[10:07:06] 	2.060	-0.030	-1.4	7	2.060	2.070	5	2.090	2.050
[10:08:22] 	2.060	-0.030	-1.4	9	2.060	2.070	5	2.090	2.050
[10:11:11] 	2.060	-0.030	-1.4	9	2.060	2.070	4	2.090	2.050
[10:12:26] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:13:17] 	2.060	-0.030	-1.4	9	2.060	2.070	4	2.090	2.050
[10:14:20] 	2.070	-0.020	-1.0	6	2.070	2.080	32	2.090	2.050
[10:15:25] 	2.070	-0.020	-1.0	8	2.070	2.080	32	2.090	2.050
[10:16:32] 	2.070	-0.020	-1.0	11	2.070	2.080	32	2.090	2.050
[10:17:37] 	2.070	-0.020	-1.0	14	2.070	2.080	32	2.090	2.050
[10:18:46] 	2.070	-0.020	-1.0	19	2.070	2.080	32	2.090	2.050
[10:19:35] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:20:48] 	2.070	-0.020	-1.0	19	2.070	2.080	34	2.090	2.050
[10:21:52] 	2.090	-	-	1	2.080	2.090	20	2.090	2.050
[10:22:58] 	2.070	-0.020	-1.0	18	2.070	2.080	64	2.090	2.050
[10:28:16] 	2.070	-0.020	-1.0	24	2.070	2.080	64	2.090	2.050
[10:29:20] 	2.070	-0.020	-1.0	22	2.070	2.080	64	2.090	2.050
[10:31:13] 	2.070	-0.020	-1.0	27	2.070	2.080	74	2.090	2.050
[10:32:27] 	2.070	-0.020	-1.0	37	2.070	2.080	75	2.090	2.050
[10:33:37] 	2.070	-0.020	-1.0	47	2.070	2.080	75	2.090	2.050
[10:35:57] 	2.070	-0.020	-1.0	55	2.070	2.080	75	2.090	2.050
[10:37:07] 	2.080	-0.010	-0.5	55	2.070	2.080	73	2.090	2.050
[10:38:13] 	2.080	-0.010	-0.5	62	2.070	2.080	101	2.090	2.050
[10:44:43] 	2.070	-0.020	-1.0	74	2.070	2.080	101	2.090	2.050
[10:45:56] 	2.070	-0.020	-1.0	74	2.070	2.080	102	2.090	2.050
[10:51:10] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:52:06] 	2.070	-0.020	-1.0	74	2.070	2.080	102	2.090	2.050
[10:52:41] 	2.070	-0.020	-1.0	76	2.070	2.080	102	2.090	2.050
[10:54:29] 	2.070	-0.020	-1.0	70	2.070	2.080	36	2.090	2.050
[10:55:46] 	2.080	-0.010	-0.5	73	2.070	2.080	82	2.090	2.050
[10:56:54] 	2.080	-0.010	-0.5	75	2.070	2.080	82	2.090	2.050
[10:59:25] 	2.070	-0.020	-1.0	74	2.070	2.080	82	2.090	2.050
[11:01:43] 	2.070	-0.020	-1.0	65	2.070	2.080	82	2.090	2.050
[11:02:53] 	2.070	-0.020	-1.0	67	2.070	2.080	82	2.090	2.050
[11:04:21] 	2.070	-0.020	-1.0	70	2.070	2.080	87	2.090	2.050
[11:05:27] 	2.080	-0.010	-0.5	3	2.080	2.090	19	2.090	2.050
[11:06:35] 	2.090	-	-	27	2.090	2.100	406	2.090	2.050
[11:07:42] 	2.090	-	-	32	2.090	2.100	406	2.090	2.050
[11:09:16] 	2.090	-	-	64	2.080	2.090	15	2.100	2.050
[11:10:15] 	2.090	-	-	59	2.080	2.090	14	2.100	2.050
[11:11:20] 	2.090	-	-	74	2.080	2.090	14	2.100	2.050
[11:12:38] 	2.090	-	-	74	2.080	2.090	21	2.100	2.050
[11:16:15] 	2.090	-	-	74	2.080	2.090	22	2.100	2.050
[11:20:07] 	2.090	-	-	74	2.080	2.090	32	2.100	2.050
[11:23:11] 	2.080	-0.010	-0.5	90	2.080	2.090	34	2.100	2.050
[11:24:15] 	2.090	-	-	39	2.090	2.100	432	2.100	2.050
[11:25:52] 	2.090	-	-	64	2.090	2.100	432	2.100	2.050
[11:27:02] 	2.090	-	-	64	2.090	2.100	442	2.100	2.050
[11:28:04] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:29:25] 	2.090	-	-	87	2.090	2.100	442	2.100	2.050
[11:32:56] 	2.090	-	-	81	2.090	2.100	442	2.100	2.050
[11:35:14] 	2.090	-	-	76	2.090	2.100	444	2.100	2.050
[11:36:19] 	2.090	-	-	75	2.090	2.100	444	2.100	2.050
[11:39:39] 	2.090	-	-	65	2.090	2.100	444	2.100	2.050
[11:42:03] 	2.100	+0.010	+0.5	27	2.090	2.100	431	2.100	2.050
[11:43:09] 	2.090	-	-	49	2.090	2.100	441	2.100	2.050
[11:47:17] 	2.090	-	-	54	2.090	2.100	436	2.100	2.050
[11:50:12] 	2.090	-	-	68	2.090	2.100	436	2.100	2.050
[11:51:16] 	2.090	-	-	68	2.090	2.100	437	2.100	2.050
[11:53:25] 	2.090	-	-	67	2.090	2.100	437	2.100	2.050
[11:54:33] 	2.090	-	-	62	2.090	2.100	437	2.100	2.050
[11:58:01] 	2.090	-	-	56	2.090	2.100	439	2.100	2.050
[11:59:39] 	2.090	-	-	54	2.090	2.100	439	2.100	2.050
[12:00:52] 	2.090	-	-	28	2.090	2.100	439	2.100	2.050
[12:02:06] 	2.090	-	-	24	2.090	2.100	548	2.100	2.050
[12:04:18] 	2.090	-	-	67	2.090	2.100	547	2.100	2.050
[12:05:23] 	2.090	-	-	62	2.090	2.100	547	2.100	2.050
[12:06:32] 	2.090	-	-	16	2.090	2.100	547	2.100	2.050
[12:07:35] 	2.090	-	-	13	2.090	2.100	547	2.100	2.050
[12:11:55] 	2.090	-	-	53	2.090	2.100	547	2.100	2.050
[12:14:08] 	2.090	-	-	63	2.090	2.100	547	2.100	2.050
[12:16:33] 	2.090	-	-	62	2.090	2.100	547	2.100	2.050
[12:17:39] 	2.090	-	-	62	2.090	2.100	548	2.100	2.050
[12:18:43] 	2.090	-	-	62	2.090	2.100	561	2.100	2.050
[12:25:21] 	2.090	-	-	87	2.090	2.100	562	2.100	2.050
[12:28:19] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:28:52] 	2.090	-	-	87	2.090	2.100	562	2.100	2.050
[12:29:23] 	2.090	-	-	89	2.090	2.100	571	2.100	2.050
[12:29:57] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:31:03] 	2.090	-	-	89	2.090	2.100	571	2.100	2.050
[12:36:31] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:37:32] 	2.090	-	-	90	2.090	2.100	571	2.100	2.050
[13:21:13] 	2.090	-	-	90	2.090	2.100	581	2.100	2.050
[13:30:26] 	2.090	-	-	72	2.090	2.100	581	2.100	2.050
[13:43:16] 	2.090	-	-	77	2.090	2.100	581	2.100	2.050
[13:44:22] 	2.090	-	-	77	2.090	2.100	583	2.100	2.050
[13:57:23] 	2.090	-	-	82	2.090	2.100	583	2.100	2.050
[13:58:31] 	2.090	-	-	5	2.110	2.090	15	2.100	2.050
[14:00:21] 	2.090	-	-	89	2.090	2.100	597	2.100	2.050
[14:02:37] 	2.090	-	-	89	2.090	2.100	600	2.100	2.050
[14:03:46] 	2.090	-	-	87	2.090	2.100	600	2.100	2.050
[14:05:00] 	2.090	-	-	100	2.090	2.100	600	2.100	2.050
[14:06:05] 	2.090	-	-	125	2.090	2.100	600	2.100	2.050
[14:07:37] 	2.090	-	-	155	2.090	2.100	600	2.100	2.050
[14:10:51] 	2.090	-	-	150	2.090	2.100	600	2.100	2.050
[14:12:01] 	2.090	-	-	165	2.090	2.100	600	2.100	2.050
[14:13:17] 	2.090	-	-	164	2.090	2.100	601	2.100	2.050
