Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:27:24] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:28:37] 	2.040	-0.060	-2.9	11	2.040	2.050	25	2.070	2.040
[10:29:47] 	2.040	-0.060	-2.9	10	2.040	2.050	24	2.070	2.040
[10:33:01] 	2.040	-0.060	-2.9	21	2.040	2.050	25	2.070	2.040
[10:34:20] 	2.050	-0.050	-2.4	20	2.040	2.050	6	2.070	2.040
[10:35:30] 	2.050	-0.050	-2.4	21	2.040	2.050	6	2.070	2.040
[10:36:34] 	2.050	-0.050	-2.4	8	2.050	2.060	26	2.070	2.040
[10:37:48] 	2.060	-0.040	-1.9	10	2.050	2.060	16	2.070	2.040
[10:38:21] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:40:01] 	2.060	-0.040	-1.9	11	2.050	2.060	21	2.070	2.040
[10:41:06] 	2.060	-0.040	-1.9	11	2.050	2.060	12	2.070	2.040
[10:42:10] 	2.060	-0.040	-1.9	11	2.050	2.060	16	2.070	2.040
[10:43:13] 	2.060	-0.040	-1.9	16	2.050	2.060	16	2.070	2.040
[10:44:23] 	2.060	-0.040	-1.9	18	2.050	2.060	16	2.070	2.040
[10:45:32] 	2.060	-0.040	-1.9	13	2.050	2.060	16	2.070	2.040
[10:47:47] 	2.060	-0.040	-1.9	16	2.050	2.060	16	2.070	2.040
[10:48:56] 	2.060	-0.040	-1.9	17	2.050	2.060	16	2.070	2.040
[10:50:05] 	2.060	-0.040	-1.9	17	2.050	2.060	15	2.070	2.040
[10:51:27] 	2.060	-0.040	-1.9	19	2.050	2.060	17	2.070	2.040
[10:55:12] 	2.060	-0.040	-1.9	19	2.050	2.060	16	2.070	2.040
[10:56:16] 	2.060	-0.040	-1.9	19	2.050	2.060	17	2.070	2.040
[10:58:32] 	2.050	-0.050	-2.4	14	2.050	2.060	12	2.070	2.040
[11:01:02] 	2.050	-0.050	-2.4	15	2.050	2.060	10	2.070	2.040
[11:03:45] 	2.060	-0.040	-1.9	15	2.050	2.070	8	2.070	2.040
[11:04:26] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:05:51] 	2.060	-0.040	-1.9	15	2.050	2.070	8	2.070	2.040
[11:06:57] 	2.060	-0.040	-1.9	15	2.050	2.070	10	2.070	2.040
[11:08:27] 	2.060	-0.040	-1.9	15	2.050	2.060	12	2.070	2.040
