Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:44:23] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:46:00] 	2.000	-0.040	-2.0	62	2.000	2.020	18	2.050	2.000
[09:48:04] 	2.000	-0.040	-2.0	66	2.000	2.020	18	2.050	2.000
[09:51:42] 	2.000	-0.040	-2.0	66	2.000	2.010	5	2.050	2.000
[09:52:47] 	2.000	-0.040	-2.0	74	2.000	2.010	13	2.050	2.000
[09:53:57] 	2.000	-0.040	-2.0	74	2.000	2.010	44	2.050	2.000
[09:55:00] 	2.000	-0.040	-2.0	68	2.000	2.010	47	2.050	2.000
[09:56:04] 	2.010	-0.030	-1.5	66	2.000	2.010	12	2.050	2.000
[09:57:57] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:59:11] 	2.010	-0.030	-1.5	51	2.010	2.020	23	2.050	2.000
[10:01:33] 	2.010	-0.030	-1.5	51	2.010	2.020	24	2.050	2.000
[10:07:15] 	2.010	-0.030	-1.5	49	2.010	2.020	24	2.050	2.000
[10:09:31] 	2.010	-0.030	-1.5	49	2.010	2.020	29	2.050	2.000
[10:11:37] 	2.010	-0.030	-1.5	61	2.010	2.020	29	2.050	2.000
[10:12:42] 	2.020	-0.020	-1.0	49	2.020	2.030	29	2.050	2.000
[10:13:46] 	2.030	-0.010	-0.5	39	2.020	2.030	29	2.050	2.000
[10:14:52] 	2.020	-0.020	-1.0	51	2.020	2.030	27	2.050	2.000
[10:16:57] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:18:18] 	2.020	-0.020	-1.0	50	2.020	2.030	27	2.050	2.000
[10:19:22] 	2.020	-0.020	-1.0	57	2.020	2.030	28	2.050	2.000
[10:20:25] 	2.020	-0.020	-1.0	32	2.020	2.030	28	2.050	2.000
[10:21:30] 	2.020	-0.020	-1.0	27	2.020	2.030	28	2.050	2.000
[10:24:58] 	2.020	-0.020	-1.0	22	2.020	2.030	28	2.050	2.000
[10:27:04] 	2.020	-0.020	-1.0	49	2.020	2.030	29	2.050	2.000
[10:29:09] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:29:56] 	2.020	-0.020	-1.0	59	2.020	2.030	29	2.050	2.000
[10:32:10] 	2.020	-0.020	-1.0	58	2.020	2.030	29	2.050	2.000
[10:37:35] 	2.020	-0.020	-1.0	53	2.020	2.040	116	2.050	2.000
[10:38:54] 	2.020	-0.020	-1.0	64	2.020	2.030	3	2.050	2.000
[10:42:31] 	2.020	-0.020	-1.0	67	2.020	2.030	3	2.050	2.000
[10:44:34] 	2.030	-0.010	-0.5	103	2.030	2.040	115	2.050	2.000
[10:46:26] 	2.030	-0.010	-0.5	17	2.020	2.030	2	2.050	2.000
[10:47:29] 	2.030	-0.010	-0.5	17	2.020	2.030	3	2.050	2.000
[10:48:40] 	2.030	-0.010	-0.5	19	2.020	2.030	3	2.050	2.000
[10:49:53] 	2.030	-0.010	-0.5	39	2.020	2.030	4	2.050	2.000
[10:54:59] 	2.030	-0.010	-0.5	42	2.020	2.030	3	2.050	2.000
[10:58:22] 	2.030	-0.010	-0.5	61	2.020	2.030	6	2.050	2.000
[10:59:52] 	2.020	-0.020	-1.0	60	2.020	2.030	6	2.050	2.000
[11:01:32] 	2.020	-0.020	-1.0	60	2.020	2.030	8	2.050	2.000
[11:02:35] 	2.020	-0.020	-1.0	63	2.020	2.030	8	2.050	2.000
[11:05:54] 	2.020	-0.020	-1.0	65	2.020	2.030	8	2.050	2.000
[11:06:53] 	2.030	-0.010	-0.5	63	2.020	2.030	7	2.050	2.000
[11:08:05] 	2.030	-0.010	-0.5	63	2.020	2.030	12	2.050	2.000
[11:09:17] 	2.030	-0.010	-0.5	51	2.020	2.040	76	2.050	2.000
[11:10:19] 	2.020	-0.020	-1.0	33	2.020	2.030	3	2.050	2.000
[11:12:29] 	2.020	-0.020	-1.0	36	2.020	2.030	3	2.050	2.000
[11:14:50] 	2.050	+0.010	+0.5	36	2.020	2.050	61	2.050	2.000
[11:15:52] 	2.050	+0.010	+0.5	94	2.040	2.050	66	2.050	2.000
[11:17:01] 	2.050	+0.010	+0.5	65	2.040	2.050	4	2.050	2.000
[11:17:43] 	2.050	+0.010	+0.5	47	2.050	2.060	21	2.050	2.000
[11:18:45] 	2.050	+0.010	+0.5	47	2.050	2.060	31	2.050	2.000
[11:20:30] 	2.060	+0.020	+1.0	73	2.050	2.070	24	2.060	2.000
[11:22:06] 	2.060	+0.020	+1.0	65	2.050	2.060	4	2.060	2.000
[11:23:14] 	2.060	+0.020	+1.0	51	2.060	2.070	24	2.060	2.000
[11:24:16] 	2.060	+0.020	+1.0	48	2.060	2.070	24	2.060	2.000
[11:25:39] 	2.060	+0.020	+1.0	48	2.060	2.070	34	2.060	2.000
[11:26:42] 	2.060	+0.020	+1.0	51	2.060	2.070	44	2.060	2.000
[11:27:46] 	2.060	+0.020	+1.0	11	2.060	2.070	29	2.060	2.000
[11:28:50] 	2.050	+0.010	+0.5	7	2.010	2.050	4	2.060	2.000
[11:30:05] 	2.050	+0.010	+0.5	8	2.030	2.060	66	2.060	2.000
[11:31:20] 	2.050	+0.010	+0.5	8	2.030	2.060	76	2.060	2.000
[11:32:38] 	2.050	+0.010	+0.5	8	2.030	2.050	5	2.060	2.000
[11:34:49] 	2.050	+0.010	+0.5	35	2.030	2.050	10	2.060	2.000
[11:36:40] 	2.050	+0.010	+0.5	35	2.030	2.050	20	2.060	2.000
[11:37:43] 	2.050	+0.010	+0.5	50	2.040	2.050	20	2.060	2.000
[11:38:56] 	2.050	+0.010	+0.5	60	2.040	2.050	20	2.060	2.000
[11:40:16] 	2.050	+0.010	+0.5	60	2.040	2.050	25	2.060	2.000
[11:49:19] 	2.040	-	-	58	2.040	2.050	25	2.060	2.000
[11:50:26] 	2.040	-	-	67	2.040	2.050	25	2.060	2.000
[11:50:56] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:51:37] 	2.040	-	-	57	2.040	2.050	1	2.060	2.000
[11:51:54] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:52:29] 	2.040	-	-	57	2.040	2.060	92	2.060	2.000
[11:52:41] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:53:59] 	2.040	-	-	56	2.040	2.050	41	2.060	2.000
[11:55:06] 	2.040	-	-	66	2.040	2.050	41	2.060	2.000
[11:59:43] 	2.040	-	-	91	2.040	2.060	92	2.060	2.000
[12:01:07] 	2.040	-	-	91	2.040	2.050	32	2.060	2.000
[12:01:24] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:02:26] 	2.040	-	-	91	2.040	2.050	32	2.060	2.000
[12:03:54] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:06:26] 	2.040	-	-	81	2.040	2.050	62	2.060	2.000
[12:07:53] 	2.050	+0.010	+0.5	60	2.040	2.050	46	2.060	2.000
[12:09:07] 	2.050	+0.010	+0.5	60	2.040	2.050	50	2.060	2.000
[12:12:58] 	2.050	+0.010	+0.5	60	2.040	2.050	55	2.060	2.000
[12:16:31] 	2.050	+0.010	+0.5	30	2.040	2.050	40	2.060	2.000
[12:18:35] 	2.050	+0.010	+0.5	30	2.040	2.050	34	2.060	2.000
[12:19:00] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:19:39] 	2.050	+0.010	+0.5	30	2.040	2.050	34	2.060	2.000
[12:21:43] 	2.050	+0.010	+0.5	8	2.040	2.050	3	2.060	2.000
[12:24:00] 	2.050	+0.010	+0.5	13	2.040	2.050	23	2.060	2.000
[12:28:08] 	2.050	+0.010	+0.5	8	2.040	2.050	10	2.060	2.000
[12:30:47] 	2.050	+0.010	+0.5	14	2.030	2.050	4	2.060	2.000
[12:32:59] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:33:19] 	2.050	+0.010	+0.5	14	2.030	2.050	4	2.060	2.000
[12:33:25] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:33:49] 	2.050	+0.010	+0.5	14	2.030	2.050	4	2.060	2.000
[12:36:12] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:36:27] 	2.050	+0.010	+0.5	14	2.030	2.050	4	2.060	2.000
[12:37:06] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:37:29] 	2.050	+0.010	+0.5	14	2.030	2.050	4	2.060	2.000
[12:38:25] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:38:50] 	2.050	+0.010	+0.5	14	2.030	2.050	4	2.060	2.000
[12:39:10] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:40:17] 	2.050	+0.010	+0.5	14	2.030	2.050	4	2.060	2.000
[12:40:24] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:41:40] 	2.050	+0.010	+0.5	14	2.030	2.050	4	2.060	2.000
[13:09:21] 	2.050	+0.010	+0.5	14	2.030	2.050	5	2.060	2.000
[13:13:35] 	2.050	+0.010	+0.5	14	2.030	2.050	7	2.060	2.000
[13:30:42] 	2.050	+0.010	+0.5	1	2.050	2.050	7	2.060	2.000
[13:42:57] 	2.050	+0.010	+0.5	1	2.050	2.050	17	2.060	2.000
[13:49:54] 	2.050	+0.010	+0.5	1	2.050	2.050	18	2.060	2.000
[13:53:11] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[13:53:49] 	2.050	+0.010	+0.5	1	2.050	2.050	18	2.060	2.000
[13:59:54] 	2.050	+0.010	+0.5	14	2.030	2.050	17	2.060	2.000
[14:02:10] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:03:07] 	2.050	+0.010	+0.5	95	2.040	2.050	16	2.060	2.000
[14:04:46] 	2.050	+0.010	+0.5	110	2.040	2.050	16	2.060	2.000
