Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:39:44] 	1.880	+0.020	+1.1	90	1.870	1.880	137	1.890	1.860
[10:40:47] 	1.880	+0.020	+1.1	83	1.870	1.880	110	1.890	1.860
[10:41:50] 	1.880	+0.020	+1.1	38	1.880	1.890	212	1.890	1.860
[10:42:52] 	1.880	+0.020	+1.1	103	1.870	1.880	6	1.890	1.860
[10:43:55] 	1.880	+0.020	+1.1	103	1.870	1.880	32	1.890	1.860
[10:44:57] 	1.880	+0.020	+1.1	101	1.870	1.880	17	1.890	1.860
[10:46:31] 	1.880	+0.020	+1.1	103	1.870	1.880	62	1.890	1.860
[10:48:36] 	1.880	+0.020	+1.1	108	1.870	1.880	62	1.890	1.860
[10:49:39] 	1.880	+0.020	+1.1	108	1.870	1.880	59	1.890	1.860
[10:50:42] 	1.880	+0.020	+1.1	104	1.870	1.880	58	1.890	1.860
[10:51:39] 	1.880	+0.020	+1.1	107	1.870	1.880	71	1.890	1.860
[10:53:39] 	1.880	+0.020	+1.1	114	1.870	1.880	69	1.890	1.860
[10:54:31] 	1.880	+0.020	+1.1	114	1.870	1.880	89	1.890	1.860
[10:57:23] 	1.880	+0.020	+1.1	134	1.870	1.880	99	1.890	1.860
[10:58:28] 	1.890	+0.030	+1.6	29	1.880	1.890	180	1.890	1.860
[10:59:39] 	1.880	+0.020	+1.1	66	1.880	1.890	195	1.890	1.860
[11:00:42] 	1.880	+0.020	+1.1	71	1.880	1.890	203	1.890	1.860
[11:01:44] 	1.880	+0.020	+1.1	71	1.880	1.890	216	1.890	1.860
[11:02:47] 	1.880	+0.020	+1.1	113	1.870	1.880	50	1.890	1.860
[11:03:50] 	1.880	+0.020	+1.1	137	1.870	1.880	100	1.890	1.860
[11:05:55] 	1.880	+0.020	+1.1	137	1.870	1.880	110	1.890	1.860
[11:06:57] 	1.880	+0.020	+1.1	143	1.870	1.880	110	1.890	1.860
[11:08:29] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:08:50] 	1.870	+0.010	+0.5	142	1.870	1.880	110	1.890	1.860
[11:09:32] 	1.870	+0.010	+0.5	146	1.870	1.880	122	1.890	1.860
[11:10:40] 	1.870	+0.010	+0.5	133	1.870	1.880	112	1.890	1.860
[11:11:43] 	1.870	+0.010	+0.5	149	1.870	1.880	125	1.890	1.860
[11:14:44] 	1.870	+0.010	+0.5	149	1.870	1.880	75	1.890	1.860
[11:15:36] 	1.870	+0.010	+0.5	154	1.870	1.880	95	1.890	1.860
[11:17:41] 	1.880	+0.020	+1.1	137	1.870	1.880	21	1.890	1.860
[11:18:44] 	1.880	+0.020	+1.1	137	1.870	1.880	12	1.890	1.860
[11:19:47] 	1.880	+0.020	+1.1	137	1.870	1.880	22	1.890	1.860
[11:20:49] 	1.880	+0.020	+1.1	39	1.880	1.890	173	1.890	1.860
[11:21:52] 	1.880	+0.020	+1.1	73	1.880	1.890	186	1.890	1.860
[11:22:39] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:23:41] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:25:30] 	1.880	+0.020	+1.1	98	1.880	1.890	186	1.890	1.860
[11:26:22] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:27:25] 	1.880	+0.020	+1.1	108	1.880	1.890	186	1.890	1.860
[11:30:13] 	1.890	+0.030	+1.6	113	1.880	1.890	194	1.890	1.860
[11:31:21] 	1.880	+0.020	+1.1	100	1.880	1.890	181	1.890	1.860
[11:32:24] 	1.880	+0.020	+1.1	134	1.870	1.890	194	1.890	1.860
[11:33:33] 	1.880	+0.020	+1.1	167	1.870	1.880	66	1.890	1.860
[11:36:41] 	1.880	+0.020	+1.1	172	1.870	1.880	66	1.890	1.860
[11:37:44] 	1.880	+0.020	+1.1	182	1.870	1.880	67	1.890	1.860
[11:39:50] 	1.880	+0.020	+1.1	12	1.880	1.890	129	1.890	1.860
[11:40:58] 	1.870	+0.010	+0.5	195	1.870	1.880	50	1.890	1.860
[11:42:10] 	1.880	+0.020	+1.1	195	1.870	1.880	48	1.890	1.860
[11:43:18] 	1.880	+0.020	+1.1	231	1.870	1.880	40	1.890	1.860
[11:44:21] 	1.880	+0.020	+1.1	243	1.870	1.880	35	1.890	1.860
[11:45:24] 	1.880	+0.020	+1.1	243	1.870	1.880	69	1.890	1.860
[11:46:47] 	1.870	+0.010	+0.5	295	1.870	1.880	154	1.890	1.860
[11:47:55] 	1.880	+0.020	+1.1	300	1.870	1.880	113	1.890	1.860
[11:48:58] 	1.880	+0.020	+1.1	302	1.870	1.880	113	1.890	1.860
[11:50:00] 	1.880	+0.020	+1.1	307	1.870	1.880	113	1.890	1.860
[11:51:14] 	1.880	+0.020	+1.1	312	1.870	1.880	218	1.890	1.860
[11:52:31] 	1.880	+0.020	+1.1	312	1.870	1.880	155	1.890	1.860
[11:54:42] 	1.880	+0.020	+1.1	317	1.870	1.880	168	1.890	1.860
[11:58:06] 	1.880	+0.020	+1.1	317	1.870	1.880	167	1.890	1.860
[11:59:24] 	1.880	+0.020	+1.1	317	1.870	1.880	166	1.890	1.860
[12:00:32] 	1.870	+0.010	+0.5	304	1.870	1.880	163	1.890	1.860
[12:01:35] 	1.880	+0.020	+1.1	304	1.870	1.880	175	1.890	1.860
[12:02:43] 	1.880	+0.020	+1.1	304	1.870	1.880	174	1.890	1.860
[12:03:50] 	1.880	+0.020	+1.1	304	1.870	1.880	222	1.890	1.860
[12:05:03] 	1.880	+0.020	+1.1	304	1.870	1.880	220	1.890	1.860
[12:06:26] 	1.880	+0.020	+1.1	304	1.870	1.880	217	1.890	1.860
[12:07:34] 	1.880	+0.020	+1.1	304	1.870	1.880	214	1.890	1.860
[12:08:37] 	1.880	+0.020	+1.1	304	1.870	1.880	213	1.890	1.860
[12:09:40] 	1.880	+0.020	+1.1	304	1.870	1.880	212	1.890	1.860
[12:11:08] 	1.880	+0.020	+1.1	304	1.870	1.880	209	1.890	1.860
[12:12:10] 	1.880	+0.020	+1.1	304	1.870	1.880	219	1.890	1.860
[12:13:29] 	1.880	+0.020	+1.1	304	1.870	1.880	218	1.890	1.860
[12:14:42] 	1.880	+0.020	+1.1	308	1.870	1.880	211	1.890	1.860
[12:15:49] 	1.880	+0.020	+1.1	308	1.870	1.880	210	1.890	1.860
[12:16:47] 	1.880	+0.020	+1.1	308	1.870	1.880	215	1.890	1.860
[12:17:49] 	1.880	+0.020	+1.1	318	1.870	1.880	214	1.890	1.860
[12:18:47] 	1.880	+0.020	+1.1	318	1.870	1.880	213	1.890	1.860
[12:19:18] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:20:21] 	1.880	+0.020	+1.1	318	1.870	1.880	212	1.890	1.860
[12:21:23] 	1.880	+0.020	+1.1	318	1.870	1.880	222	1.890	1.860
[12:22:26] 	1.880	+0.020	+1.1	278	1.870	1.880	221	1.890	1.860
[12:23:34] 	1.880	+0.020	+1.1	255	1.870	1.880	171	1.890	1.860
[12:24:47] 	1.880	+0.020	+1.1	255	1.870	1.880	220	1.890	1.860
[12:25:50] 	1.880	+0.020	+1.1	255	1.870	1.880	219	1.890	1.860
[12:26:53] 	1.880	+0.020	+1.1	247	1.870	1.880	219	1.890	1.860
[12:27:56] 	1.880	+0.020	+1.1	207	1.870	1.880	187	1.890	1.860
[12:28:58] 	1.870	+0.010	+0.5	205	1.870	1.870	500	1.890	1.860
[12:30:16] 	1.870	+0.010	+0.5	195	1.870	1.880	185	1.890	1.860
[12:39:42] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:40:39] 	1.870	+0.010	+0.5	195	1.870	1.880	185	1.890	1.860
[12:43:21] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:43:47] 	1.870	+0.010	+0.5	195	1.870	1.880	185	1.890	1.860
[12:45:00] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:46:13] 	1.870	+0.010	+0.5	195	1.870	1.880	185	1.890	1.860
[13:18:52] 	1.870	+0.010	+0.5	196	1.870	1.880	185	1.890	1.860
[13:21:08] 	1.870	+0.010	+0.5	195	1.870	1.880	185	1.890	1.860
[13:28:38] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[13:29:52] 	1.870	+0.010	+0.5	195	1.870	1.800	2	1.890	1.860
[13:32:08] 	1.870	+0.010	+0.5	200	1.870	1.800	2	1.890	1.860
[13:33:21] 	1.870	+0.010	+0.5	195	1.870	1.800	2	1.890	1.860
[13:34:03] 	1.870	+0.010	+0.5	5	1.880	1.800	2	1.890	1.860
[13:38:34] 	1.870	+0.010	+0.5	195	1.870	1.800	2	1.890	1.860
[13:45:14] 	1.870	+0.010	+0.5	195	1.870	1.800	1	1.890	1.860
[13:46:17] 	1.870	+0.010	+0.5	1	1.890	1.800	1	1.890	1.860
[13:47:26] 	1.870	+0.010	+0.5	3	1.940	1.800	3	1.890	1.860
[13:48:35] 	1.870	+0.010	+0.5	2	1.970	1.800	3	1.890	1.860
[13:58:21] 	1.880	+0.020	+1.1	215	1.870	1.880	150	1.890	1.860
[13:59:23] 	1.880	+0.020	+1.1	222	1.870	1.880	145	1.890	1.860
[14:00:36] 	1.880	+0.020	+1.1	210	1.870	1.880	191	1.890	1.860
[14:01:39] 	1.880	+0.020	+1.1	219	1.870	1.880	190	1.890	1.860
[14:03:45] 	1.880	+0.020	+1.1	219	1.870	1.880	185	1.890	1.860
[14:04:48] 	1.880	+0.020	+1.1	223	1.870	1.880	184	1.890	1.860
[14:05:51] 	1.880	+0.020	+1.1	223	1.870	1.880	204	1.890	1.860
[14:06:59] 	1.880	+0.020	+1.1	223	1.870	1.880	215	1.890	1.860
[14:08:06] 	1.880	+0.020	+1.1	229	1.870	1.880	216	1.890	1.860
[14:08:54] 	1.880	+0.020	+1.1	229	1.870	1.880	230	1.890	1.860
[14:11:32] 	1.880	+0.020	+1.1	229	1.870	1.880	229	1.890	1.860
[14:12:41] 	1.880	+0.020	+1.1	219	1.870	1.880	228	1.890	1.860
[14:13:59] 	1.880	+0.020	+1.1	224	1.870	1.880	227	1.890	1.860
[14:15:02] 	1.880	+0.020	+1.1	224	1.870	1.880	225	1.890	1.860
[14:16:06] 	1.880	+0.020	+1.1	227	1.870	1.880	224	1.890	1.860
[14:17:09] 	1.880	+0.020	+1.1	227	1.870	1.880	223	1.890	1.860
[14:18:12] 	1.880	+0.020	+1.1	292	1.870	1.880	223	1.890	1.860
[14:18:59] 	1.880	+0.020	+1.1	302	1.870	1.880	230	1.890	1.860
[14:19:20] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:20:39] 	1.880	+0.020	+1.1	267	1.870	1.880	237	1.890	1.860
[14:21:45] 	1.880	+0.020	+1.1	188	1.870	1.880	191	1.890	1.860
[14:22:51] 	1.880	+0.020	+1.1	194	1.870	1.880	171	1.890	1.860
[14:23:59] 	1.880	+0.020	+1.1	170	1.870	1.880	147	1.890	1.860
[14:25:12] 	1.880	+0.020	+1.1	169	1.870	1.880	122	1.890	1.860
[14:26:05] 	1.880	+0.020	+1.1	169	1.870	1.880	141	1.890	1.860
[14:28:12] 	1.880	+0.020	+1.1	173	1.870	1.880	175	1.890	1.860
[14:29:04] 	1.880	+0.020	+1.1	173	1.870	1.880	188	1.890	1.860
[14:30:59] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:32:07] 	1.880	+0.020	+1.1	180	1.870	1.880	188	1.890	1.860
[14:33:57] 	1.880	+0.020	+1.1	190	1.870	1.880	188	1.890	1.860
[14:35:31] 	1.880	+0.020	+1.1	197	1.870	1.880	173	1.890	1.860
[14:35:44] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:36:20] 	1.880	+0.020	+1.1	197	1.870	1.880	173	1.890	1.860
[14:37:55] 	1.880	+0.020	+1.1	197	1.870	1.880	171	1.890	1.860
[14:38:54] 	1.880	+0.020	+1.1	197	1.870	1.880	195	1.890	1.860
[14:39:55] 	1.880	+0.020	+1.1	205	1.870	1.880	193	1.890	1.860
[14:41:34] 	1.880	+0.020	+1.1	205	1.870	1.880	190	1.890	1.860
[14:42:47] 	1.880	+0.020	+1.1	205	1.870	1.880	185	1.890	1.860
[14:43:50] 	1.880	+0.020	+1.1	205	1.870	1.880	184	1.890	1.860
[14:44:53] 	1.880	+0.020	+1.1	207	1.870	1.880	182	1.890	1.860
[14:47:00] 	1.880	+0.020	+1.1	207	1.870	1.880	179	1.890	1.860
[14:47:31] 	1.880	+0.020	+1.1	207	1.870	1.880	178	1.890	1.860
[14:48:34] 	1.870	+0.010	+0.5	206	1.870	1.880	191	1.890	1.860
[14:50:03] 	1.880	+0.020	+1.1	206	1.870	1.880	185	1.890	1.860
[14:51:16] 	1.880	+0.020	+1.1	226	1.870	1.880	192	1.890	1.860
[14:52:19] 	1.880	+0.020	+1.1	226	1.870	1.880	191	1.890	1.860
[14:53:22] 	1.880	+0.020	+1.1	226	1.870	1.880	190	1.890	1.860
[14:54:30] 	1.880	+0.020	+1.1	226	1.870	1.880	190	1.890	1.860
[14:55:40] 	1.880	+0.020	+1.1	226	1.870	1.880	197	1.890	1.860
[14:56:43] 	1.880	+0.020	+1.1	226	1.870	1.880	194	1.890	1.860
[14:58:02] 	1.880	+0.020	+1.1	226	1.870	1.880	177	1.890	1.860
[14:59:15] 	1.880	+0.020	+1.1	226	1.870	1.880	188	1.890	1.860
[15:00:28] 	1.880	+0.020	+1.1	226	1.870	1.880	186	1.890	1.860
[15:01:36] 	1.880	+0.020	+1.1	226	1.870	1.880	182	1.890	1.860
[15:02:44] 	1.880	+0.020	+1.1	226	1.870	1.880	181	1.890	1.860
[15:03:52] 	1.880	+0.020	+1.1	226	1.870	1.880	173	1.890	1.860
[15:04:49] 	1.880	+0.020	+1.1	229	1.870	1.880	172	1.890	1.860
[15:05:51] 	1.870	+0.010	+0.5	229	1.870	1.880	135	1.890	1.860
[15:07:05] 	1.870	+0.010	+0.5	234	1.870	1.880	128	1.890	1.860
[15:08:13] 	1.870	+0.010	+0.5	221	1.870	1.880	113	1.890	1.860
[15:09:15] 	1.880	+0.020	+1.1	221	1.870	1.880	124	1.890	1.860
[15:10:30] 	1.880	+0.020	+1.1	199	1.870	1.880	85	1.890	1.860
[15:11:33] 	1.880	+0.020	+1.1	199	1.870	1.880	81	1.890	1.860
[15:13:07] 	1.880	+0.020	+1.1	174	1.870	1.880	72	1.890	1.860
[15:14:20] 	1.880	+0.020	+1.1	174	1.870	1.880	92	1.890	1.860
[15:15:23] 	1.880	+0.020	+1.1	181	1.870	1.880	92	1.890	1.860
[15:16:27] 	1.880	+0.020	+1.1	201	1.870	1.880	92	1.890	1.860
[15:17:35] 	1.880	+0.020	+1.1	201	1.870	1.880	93	1.890	1.860
[15:18:54] 	1.880	+0.020	+1.1	201	1.870	1.880	106	1.890	1.860
[15:20:02] 	1.880	+0.020	+1.1	219	1.870	1.880	105	1.890	1.860
[15:24:41] 	1.880	+0.020	+1.1	226	1.870	1.880	125	1.890	1.860
[15:26:41] 	1.880	+0.020	+1.1	226	1.870	1.880	126	1.890	1.860
[15:27:50] 	1.870	+0.010	+0.5	213	1.870	1.880	113	1.890	1.860
[15:28:59] 	1.880	+0.020	+1.1	276	1.870	1.880	137	1.890	1.860
[15:30:07] 	1.880	+0.020	+1.1	276	1.870	1.880	132	1.890	1.860
[15:31:35] 	1.880	+0.020	+1.1	280	1.870	1.880	200	1.890	1.860
[15:32:48] 	1.880	+0.020	+1.1	280	1.870	1.880	198	1.890	1.860
[15:33:51] 	1.880	+0.020	+1.1	280	1.870	1.880	197	1.890	1.860
[15:34:44] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:36:03] 	1.880	+0.020	+1.1	280	1.870	1.880	194	1.890	1.860
[15:37:13] 	1.880	+0.020	+1.1	280	1.870	1.880	192	1.890	1.860
[15:38:09] 	1.880	+0.020	+1.1	280	1.870	1.880	191	1.890	1.860
[15:38:41] 	1.880	+0.020	+1.1	280	1.870	1.880	202	1.890	1.860
[15:39:55] 	1.880	+0.020	+1.1	280	1.870	1.880	195	1.890	1.860
[15:40:59] 	1.880	+0.020	+1.1	280	1.870	1.880	193	1.890	1.860
[15:42:01] 	1.880	+0.020	+1.1	280	1.870	1.880	187	1.890	1.860
[15:42:33] 	1.880	+0.020	+1.1	380	1.870	1.880	185	1.890	1.860
[15:43:36] 	1.880	+0.020	+1.1	380	1.870	1.880	183	1.890	1.860
[15:44:41] 	1.880	+0.020	+1.1	380	1.870	1.880	181	1.890	1.860
[15:46:09] 	1.880	+0.020	+1.1	380	1.870	1.880	184	1.890	1.860
[15:47:23] 	1.880	+0.020	+1.1	380	1.870	1.880	182	1.890	1.860
[15:48:05] 	1.880	+0.020	+1.1	380	1.870	1.880	182	1.890	1.860
[15:49:02] 	1.870	+0.010	+0.5	379	1.870	1.880	193	1.890	1.860
[15:50:15] 	1.880	+0.020	+1.1	379	1.870	1.880	192	1.890	1.860
[15:51:18] 	1.880	+0.020	+1.1	383	1.870	1.880	188	1.890	1.860
[15:52:31] 	1.880	+0.020	+1.1	383	1.870	1.880	184	1.890	1.860
[15:53:41] 	1.870	+0.010	+0.5	363	1.870	1.880	207	1.890	1.860
[15:54:43] 	1.880	+0.020	+1.1	357	1.870	1.880	206	1.890	1.860
[15:55:48] 	1.880	+0.020	+1.1	357	1.870	1.880	204	1.890	1.860
[15:56:51] 	1.880	+0.020	+1.1	357	1.870	1.880	203	1.890	1.860
[15:57:58] 	1.880	+0.020	+1.1	357	1.870	1.880	203	1.890	1.860
[15:59:11] 	1.880	+0.020	+1.1	357	1.870	1.880	214	1.890	1.860
[16:00:20] 	1.880	+0.020	+1.1	354	1.870	1.880	212	1.890	1.860
[16:01:48] 	1.880	+0.020	+1.1	353	1.870	1.880	205	1.890	1.860
[16:03:00] 	1.880	+0.020	+1.1	353	1.870	1.880	204	1.890	1.860
