Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[16:00:51] 	1.950	+0.010	+0.5	88	1.940	1.950	9	1.950	1.900
[16:02:38] 	1.950	+0.010	+0.5	88	1.940	1.950	39	1.950	1.900
[16:04:02] 	1.950	+0.010	+0.5	88	1.940	1.950	29	1.950	1.900
[16:06:39] 	1.950	+0.010	+0.5	88	1.940	1.950	30	1.950	1.900
[16:07:53] 	1.950	+0.010	+0.5	88	1.940	1.950	27	1.950	1.900
[16:09:16] 	1.950	+0.010	+0.5	88	1.940	1.950	27	1.950	1.900
[16:11:03] 	1.950	+0.010	+0.5	18	1.950	1.960	94	1.950	1.900
[16:12:01] 	1.950	+0.010	+0.5	28	1.950	1.960	95	1.950	1.900
[16:13:16] 	1.950	+0.010	+0.5	58	1.950	1.960	105	1.950	1.900
[16:14:22] 	1.950	+0.010	+0.5	63	1.950	1.960	105	1.950	1.900
[16:16:37] 	1.950	+0.010	+0.5	66	1.950	1.960	105	1.950	1.900
[16:18:00] 	1.950	+0.010	+0.5	69	1.950	1.960	105	1.950	1.900
[16:21:59] 	1.960	+0.020	+1.0	69	1.950	1.960	25	1.960	1.900
[16:23:03] 	1.960	+0.020	+1.0	44	1.960	1.970	217	1.960	1.900
[16:25:17] 	1.960	+0.020	+1.0	4	1.960	1.970	202	1.960	1.900
[16:27:54] 	1.960	+0.020	+1.0	39	1.950	1.960	20	1.960	1.900
[16:31:23] 	1.960	+0.020	+1.0	99	1.950	1.960	24	1.960	1.900
[16:32:26] 	1.960	+0.020	+1.0	99	1.950	1.960	44	1.960	1.900
[16:34:42] 	1.960	+0.020	+1.0	16	1.960	1.970	206	1.960	1.900
[16:35:46] 	1.960	+0.020	+1.0	99	1.950	1.960	4	1.960	1.900
[16:41:50] 	1.950	+0.010	+0.5	69	1.950	1.960	4	1.960	1.900
[16:42:57] 	1.950	+0.010	+0.5	69	1.950	1.960	79	1.960	1.900
[16:44:01] 	1.950	+0.010	+0.5	69	1.950	1.960	109	1.960	1.900
[16:45:19] 	1.950	+0.010	+0.5	71	1.950	1.960	109	1.960	1.900
[16:46:33] 	1.960	+0.020	+1.0	71	1.950	1.960	109	1.960	1.900
[16:48:42] 	1.960	+0.020	+1.0	70	1.950	1.960	109	1.960	1.900
[16:49:47] 	1.960	+0.020	+1.0	70	1.950	1.960	129	1.960	1.900
[16:50:53] 	1.960	+0.020	+1.0	70	1.950	1.960	149	1.960	1.900
[16:52:34] 	1.960	+0.020	+1.0	76	1.950	1.960	151	1.960	1.900
[16:55:40] 	1.950	+0.010	+0.5	75	1.950	1.960	151	1.960	1.900
[16:58:53] 	1.950	+0.010	+0.5	60	1.950	1.960	131	1.960	1.900
[16:59:57] 	1.950	+0.010	+0.5	85	1.950	1.950	5	1.960	1.900
[17:03:36] 	1.950	+0.010	+0.5	86	1.950	1.950	5	1.960	1.900
[17:05:49] 	1.950	+0.010	+0.5	81	1.950	1.960	161	1.960	1.900
[17:28:18] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[17:29:16] 	1.950	+0.010	+0.5	81	1.950	1.960	161	1.960	1.900
[17:29:29] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[17:31:46] 	1.950	+0.010	+0.5	81	1.950	1.960	161	1.960	1.900
[18:17:47] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[18:18:26] 	1.950	+0.010	+0.5	81	1.950	1.960	161	1.960	1.900
[18:41:04] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[18:42:08] 	1.950	+0.010	+0.5	81	1.950	1.960	161	1.960	1.900
[09:56:38] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
