Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:15:03] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:18:12] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:18:37] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:18:50] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:55:41] 	2.01	0.01	0	78	2	2.02	99	2.03	2
[16:56:50] 	2.01	0.01	0	50	2.01	2.02	99	2.03	2
[16:58:17] 	2.01	0.01	0	50	2.01	2	10	2.03	2
[16:58:51] 	2.01	0.01	0	105	2.01	2	10	2.03	2
[16:59:24] 	2.01	0.01	0	105	2.01	2.02	96	2.03	2
[17:01:07] 	2.01	0.01	0	105	2.01	2.02	146	2.03	2
[17:02:17] 	2.01	0.01	0	107	2.01	2.02	146	2.03	2
[17:03:08] 	2.01	0.01	0	107	2.01	2.02	146	2.03	2
[17:09:05] 	2.01	0.01	0	107	2.01	2.02	146	2.03	2
[17:11:18] 	2.01	0.01	0	107	2.01	2.02	146	2.03	2
[17:26:10] 	2.01	0.01	0	107	2.01	2.02	146	2.03	2
[17:36:52] 	2.01	0.01	0	107	2.01	2.02	146	2.03	2
[17:38:28] 	2.01	0.01	0	107	2.01	2.02	146	2.03	2
[17:38:48] 	2.01	0.01	0	107	2.01	2.02	146	2.03	2
[17:39:07] 	2.01	0.01	0	107	2.01	2.02	146	2.03	2
[18:01:34] 	2.01	0.01	0	107	2.01	2.02	146	2.03	2
[18:04:22] 	2.01	0.01	0	107	2.01	2.02	146	2.03	2
[18:07:02] 	2.01	0.01	0	107	2.01	2.02	146	2.03	2
[18:19:52] 	2.01	0.01	0	107	2.01	2.02	146	2.03	2
[18:20:07] 	2.01	0.01	0	107	2.01	2.02	146	2.03	2
[18:26:32] 	2.01	0.01	0	107	2.01	2.02	146	2.03	2
[18:27:38] 	2.01	0.01	0	107	2.01	2.02	146	2.03	2
[18:28:37] 	2.01	0.01	0	107	2.01	2.02	146	2.03	2
[18:30:11] 	2.01	0.01	0	107	2.01	2.02	146	2.03	2
[18:31:45] 	2.01	0.01	0	107	2.01	2.02	146	2.03	2
[18:33:35] 	2.01	0.01	0	107	2.01	2.02	146	2.03	2
[18:43:53] 	2.01	0.01	0	107	2.01	2.02	146	2.03	2
[10:41:44] 	2.08	0.07	3.482	116	2.08	2.09	184	2.1	2.04
