Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:02:01] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:03:04] 	2.070	-0.060	-2.8	13	2.070	2.090	2	2.130	2.070
[10:04:06] 	2.070	-0.060	-2.8	13	2.070	2.090	8	2.130	2.070
[10:06:33] 	2.090	-0.040	-1.9	1	2.080	2.090	6	2.130	2.070
[10:12:28] 	2.070	-0.060	-2.8	9	2.070	2.100	14	2.130	2.070
[10:13:31] 	2.070	-0.060	-2.8	11	2.070	2.080	11	2.130	2.070
[10:22:03] 	2.070	-0.060	-2.8	9	2.070	2.080	5	2.130	2.070
[10:24:19] 	2.070	-0.060	-2.8	9	2.070	2.080	10	2.130	2.070
[10:30:41] 	2.080	-0.050	-2.3	19	2.070	2.090	5	2.130	2.070
[10:31:44] 	2.080	-0.050	-2.3	2	2.080	2.090	5	2.130	2.070
[10:32:47] 	2.080	-0.050	-2.3	2	2.080	2.090	8	2.130	2.070
[10:34:00] 	2.080	-0.050	-2.3	2	2.080	2.090	11	2.130	2.070
[10:35:13] 	2.080	-0.050	-2.3	12	2.080	2.090	11	2.130	2.070
[10:39:49] 	2.080	-0.050	-2.3	12	2.080	2.090	8	2.130	2.070
[10:40:57] 	2.070	-0.060	-2.8	11	2.060	2.090	8	2.130	2.070
[10:42:02] 	2.070	-0.060	-2.8	11	2.060	2.080	10	2.130	2.070
[10:44:13] 	2.070	-0.060	-2.8	12	2.060	2.080	20	2.130	2.070
[10:45:15] 	2.070	-0.060	-2.8	17	2.060	2.080	20	2.130	2.070
[10:47:22] 	2.070	-0.060	-2.8	17	2.060	2.070	10	2.130	2.070
[10:48:35] 	2.070	-0.060	-2.8	17	2.060	2.070	20	2.130	2.070
[10:58:48] 	2.070	-0.060	-2.8	17	2.060	2.070	19	2.130	2.070
[10:59:51] 	2.060	-0.070	-3.3	15	2.060	2.070	19	2.130	2.060
[11:05:03] 	2.070	-0.060	-2.8	14	2.060	2.070	10	2.130	2.060
[11:07:04] 	2.070	-0.060	-2.8	15	2.060	2.070	15	2.130	2.060
[11:10:53] 	2.070	-0.060	-2.8	16	2.060	2.070	15	2.130	2.060
[11:11:38] 	2.070	-0.060	-2.8	16	2.060	2.070	10	2.130	2.060
[11:12:51] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:13:45] 	2.070	-0.060	-2.8	21	2.070	2.080	20	2.130	2.060
[11:18:06] 	2.070	-0.060	-2.8	22	2.070	2.080	20	2.130	2.060
[11:20:07] 	2.070	-0.060	-2.8	7	2.070	2.080	20	2.130	2.060
[11:24:38] 	2.070	-0.060	-2.8	6	2.070	2.080	20	2.130	2.060
[11:25:41] 	2.070	-0.060	-2.8	7	2.070	2.080	20	2.130	2.060
[11:28:39] 	2.070	-0.060	-2.8	2	2.070	2.080	20	2.130	2.060
[11:30:54] 	2.070	-0.060	-2.8	7	2.070	2.080	20	2.130	2.060
[11:33:12] 	2.070	-0.060	-2.8	5	2.070	2.080	20	2.130	2.060
[11:34:25] 	2.070	-0.060	-2.8	15	2.060	2.080	20	2.130	2.060
[11:40:15] 	2.070	-0.060	-2.8	16	2.060	2.070	6	2.130	2.060
[11:44:36] 	2.070	-0.060	-2.8	16	2.060	2.070	3	2.130	2.060
[11:45:39] 	2.070	-0.060	-2.8	16	2.060	2.070	1	2.130	2.060
