Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:57:33] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:59:04] 	14.600	-0.280	-1.9	34	14.600	14.620	18	14.780	14.520
[09:59:41] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:07:48] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:56:53] 	14.580	-0.300	-2.0	22	14.580	14.600	11	14.780	14.520
[10:59:19] 	14.600	-0.280	-1.9	26	14.580	14.620	20	14.780	14.520
[11:01:06] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:02:27] 	14.640	-0.240	-1.6	76	14.640	14.680	12	14.780	14.520
[11:03:41] 	14.660	-0.220	-1.5	76	14.640	14.680	15	14.780	14.520
[11:05:24] 	14.660	-0.220	-1.5	3	14.660	14.680	16	14.780	14.520
[11:07:31] 	14.660	-0.220	-1.5	11	14.660	14.680	39	14.660	14.660
[11:10:01] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:11:51] 	14.700	-0.180	-1.2	2	14.700	14.720	60	14.780	14.520
[11:14:15] 	14.660	-0.220	-1.5	1	14.660	14.680	18	14.780	14.520
[11:16:39] 	14.680	-0.200	-1.3	14	14.660	14.680	16	14.780	14.520
[11:18:36] 	14.660	-0.220	-1.5	62	14.640	14.660	13	14.780	14.520
[11:20:41] 	14.660	-0.220	-1.5	59	14.640	14.660	21	14.780	14.520
[11:23:05] 	14.620	-0.260	-1.7	70	14.620	14.640	83	14.780	14.520
[11:25:23] 	14.640	-0.240	-1.6	46	14.620	14.640	46	14.780	14.520
[11:28:02] 	14.640	-0.240	-1.6	6	14.640	14.660	45	14.780	14.520
[11:30:51] 	14.620	-0.260	-1.7	38	14.600	14.620	6	14.780	14.520
[11:33:17] 	14.560	-0.320	-2.2	3	14.540	14.560	12	14.780	14.520
[11:35:19] 	14.560	-0.320	-2.2	9	14.560	14.580	13	14.780	14.520
[11:36:55] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:40:28] 	14.600	-0.280	-1.9	33	14.600	14.620	29	14.780	14.520
[11:42:28] 	14.600	-0.280	-1.9	33	14.600	14.620	28	14.780	14.520
