Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:48:43] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:49:47] 	-	-	-	40	2.170	2.180	40	-	-
[09:51:00] 	-	-	-	40	2.160	2.180	40	-	-
[09:52:03] 	-	-	-	40	2.160	2.170	40	-	-
[09:53:17] 	-	-	-	40	2.170	2.180	40	-	-
[09:55:42] 	-	-	-	40	2.160	2.180	40	-	-
[09:56:52] 	-	-	-	40	2.160	2.170	40	-	-
[11:00:12] 	-	-	-	40	2.160	2.180	40	-	-
[11:01:17] 	-	-	-	40	2.170	2.180	40	-	-
[11:04:54] 	-	-	-	40	2.160	2.170	40	-	-
[11:07:03] 	-	-	-	40	2.160	2.180	40	-	-
[11:08:08] 	-	-	-	40	2.170	2.180	40	-	-
[11:13:07] 	-	-	-	40	2.160	2.170	40	-	-
[11:33:56] 	-	-	-	40	2.170	2.180	40	-	-
[12:03:12] 	-	-	-	40	2.160	2.170	40	-	-
[12:16:46] 	-	-	-	40	2.170	2.180	40	-	-
[12:19:16] 	-	-	-	40	2.160	2.170	40	-	-
[12:21:29] 	-	-	-	40	2.170	2.180	40	-	-
[12:22:39] 	-	-	-	40	2.160	2.180	40	-	-
[12:23:52] 	-	-	-	40	2.160	2.170	40	-	-
[13:50:05] 	-	-	-	5	2.150	-	-	-	-
[14:02:02] 	-	-	-	40	2.170	2.180	40	-	-
[15:46:17] 	-	-	-	40	2.160	2.170	40	-	-
[15:48:16] 	-	-	-	40	2.170	2.180	40	-	-
[15:49:18] 	-	-	-	40	2.160	2.170	40	-	-
[15:51:22] 	-	-	-	40	2.160	2.180	40	-	-
[15:52:24] 	-	-	-	40	2.170	2.180	40	-	-
[15:53:28] 	-	-	-	40	2.160	2.180	40	-	-
[15:54:31] 	-	-	-	40	2.160	2.170	40	-	-
[15:56:06] 	-	-	-	40	2.170	2.180	40	-	-
[15:59:12] 	-	-	-	40	2.160	2.180	40	-	-
[16:00:49] 	-	-	-	40	2.170	2.180	40	-	-
[16:21:48] 	-	-	-	40	2.160	2.180	40	-	-
[16:22:51] 	-	-	-	40	2.160	2.170	40	-	-
[16:43:48] 	2.170	+0.010	+0.5	40	2.160	2.170	36	2.170	2.170
[16:45:58] 	2.170	+0.010	+0.5	40	2.160	2.170	28	2.170	2.170
[16:55:39] 	2.170	+0.010	+0.5	12	2.160	2.170	12	2.170	2.170
[17:00:07] 	2.170	+0.010	+0.5	5	2.150	-	-	2.170	2.170
