Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:47:39] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:48:43] 	2.120	-0.050	-2.3	40	2.110	2.120	30	2.120	2.120
[10:59:40] 	2.120	-0.050	-2.3	41	2.110	2.120	30	2.120	2.120
[11:37:11] 	2.120	-0.050	-2.3	46	2.110	2.120	30	2.120	2.120
[12:30:45] 	2.120	-0.050	-2.3	46	2.110	2.130	40	2.120	2.120
[13:50:36] 	2.120	-0.050	-2.3	6	2.110	-	-	2.120	2.120
[14:00:20] 	2.120	-0.050	-2.3	46	2.110	2.120	40	2.120	2.120
[14:07:14] 	2.120	-0.050	-2.3	46	2.110	2.120	37	2.120	2.120
[14:17:23] 	2.120	-0.050	-2.3	41	2.110	2.120	37	2.120	2.120
[14:18:29] 	2.120	-0.050	-2.3	41	2.110	2.120	32	2.120	2.120
[14:19:33] 	2.120	-0.050	-2.3	44	2.110	2.120	32	2.120	2.120
[15:04:14] 	2.120	-0.050	-2.3	41	2.110	2.120	32	2.120	2.120
[16:32:15] 	2.120	-0.050	-2.3	41	2.110	2.120	30	2.120	2.120
[16:42:39] 	2.120	-0.050	-2.3	41	2.110	2.120	29	2.120	2.120
[16:55:14] 	2.120	-0.050	-2.3	13	2.110	2.120	12	2.120	2.120
[17:00:26] 	2.120	-0.050	-2.3	1	2.110	-	-	2.120	2.120
[18:25:47] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
