Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[08:50:09] 	-	-	-	2	3.590	4.020	1	-	-
[09:00:33] 	-	-	-	450	3.840	3.870	350	-	-
[09:38:22] 	-	-	-	450	3.840	3.870	350	-	-
[09:38:40] 	3.840	-	-	450	3.840	3.870	350	3.840	3.840
[10:04:56] 	3.840	-	-	450	3.840	3.870	350	3.840	3.840
[13:16:43] 	3.840	-	-	454	3.840	3.870	350	3.840	3.840
[13:48:33] 	3.840	-	-	4	3.840	4.020	1	3.840	3.840
[13:59:32] 	3.840	-	-	4	3.840	3.860	350	3.840	3.840
[14:16:41] 	3.840	-	-	4	3.840	3.850	1	3.840	3.840
[14:38:37] 	3.840	-	-	4	3.840	3.860	350	3.840	3.840
[14:58:34] 	3.860	+0.020	+0.5	4	3.840	3.860	350	3.860	3.840
[15:38:35] 	3.860	+0.020	+0.5	4	3.840	3.870	350	3.860	3.840
[15:39:40] 	3.860	+0.020	+0.5	454	3.840	3.870	350	3.860	3.840
[15:59:32] 	3.860	+0.020	+0.5	4	3.840	3.860	350	3.860	3.840
[16:01:55] 	3.860	+0.020	+0.5	4	3.840	3.850	1	3.860	3.840
[16:05:33] 	3.860	+0.020	+0.5	4	3.840	3.850	351	3.860	3.840
[16:06:38] 	3.860	+0.020	+0.5	4	3.840	3.850	1	3.860	3.840
[16:07:46] 	3.860	+0.020	+0.5	4	3.840	3.850	351	3.860	3.840
[16:10:34] 	3.840	-	-	3	3.840	3.850	350	3.860	3.840
[16:39:59] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:40:29] 	3.840	-	-	3	3.840	3.850	350	3.860	3.840
[16:41:34] 	3.840	-	-	450	3.820	3.850	350	3.860	3.840
[16:42:43] 	3.840	-	-	450	3.810	3.850	350	3.860	3.840
[16:43:33] 	3.840	-	-	450	3.810	3.840	350	3.860	3.840
[16:53:37] 	3.840	-	-	135	3.810	3.840	105	3.860	3.840
[17:00:00] 	3.840	-	-	2	3.590	4.020	1	3.860	3.840
[17:24:59] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[17:25:14] 	3.840	-	-	2	3.590	4.020	1	3.860	3.840
