Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:15:00] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:18:48] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:55:40] 	11.4	-0.1	-0.869	11	11.4	11.42	50	11.6	11.28
[16:56:12] 	11.38	-0.12	-1.043	60	11.38	11.4	19	11.6	11.28
[16:56:50] 	11.38	-0.12	-1.043	68	11.38	11.4	40	11.6	11.28
[16:57:23] 	11.38	-0.12	-1.043	37	11.38	11.4	47	11.6	11.28
[16:58:17] 	11.4	-0.1	-0.869	58	12.54	11.38	1	11.6	11.28
[16:58:51] 	11.4	-0.1	-0.869	11	14	10	10	11.6	11.28
[17:03:07] 	11.4	-0.1	-0.869	11	14	10	10	11.6	11.28
[17:05:36] 	11.4	-0.1	-0.869	21	11.38	11.4	52	11.6	11.28
[17:09:04] 	11.4	-0.1	-0.869	21	11.38	11.4	52	11.6	11.28
[17:11:17] 	11.4	-0.1	-0.869	21	11.38	11.4	52	11.6	11.28
[17:26:10] 	11.4	-0.1	-0.869	21	11.38	11.4	52	11.6	11.28
[17:36:52] 	11.4	-0.1	-0.869	21	11.38	11.4	52	11.6	11.28
[17:38:28] 	11.4	-0.1	-0.869	21	11.38	11.4	52	11.6	11.28
[17:38:48] 	11.4	-0.1	-0.869	21	11.38	11.4	52	11.6	11.28
[17:39:07] 	11.4	-0.1	-0.869	21	11.38	11.4	52	11.6	11.28
[18:01:34] 	11.4	-0.1	-0.869	21	11.38	11.4	52	11.6	11.28
[18:04:22] 	11.4	-0.1	-0.869	21	11.38	11.4	52	11.6	11.28
[18:07:02] 	11.4	-0.1	-0.869	21	11.38	11.4	52	11.6	11.28
[18:19:52] 	11.4	-0.1	-0.869	21	11.38	11.4	52	11.6	11.28
[18:20:06] 	11.4	-0.1	-0.869	21	11.38	11.4	52	11.6	11.28
[18:26:32] 	11.4	-0.1	-0.869	21	11.38	11.4	52	11.6	11.28
[18:27:37] 	11.4	-0.1	-0.869	21	11.38	11.4	52	11.6	11.28
[18:28:36] 	11.4	-0.1	-0.869	21	11.38	11.4	52	11.6	11.28
[18:30:11] 	11.4	-0.1	-0.869	21	11.38	11.4	52	11.6	11.28
[18:31:45] 	11.4	-0.1	-0.869	21	11.38	11.4	52	11.6	11.28
[18:33:34] 	11.4	-0.1	-0.869	21	11.38	11.4	52	11.6	11.28
[18:43:52] 	11.4	-0.1	-0.869	21	11.38	11.4	52	11.6	11.28
[10:41:44] 	11.02	-0.38	-3.333	195	11	11.02	52	11.08	10.88
