Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:48:10] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:49:08] 	8.190	-0.060	-0.7	2	8.180	8.190	12	8.190	8.080
[09:50:19] 	8.190	-0.060	-0.7	6	8.180	8.190	25	8.190	8.080
[09:52:01] 	8.170	-0.080	-1.0	5	8.170	8.180	18	8.190	8.080
[09:53:09] 	8.180	-0.070	-0.8	7	8.170	8.180	15	8.190	8.080
[09:54:19] 	8.180	-0.070	-0.8	8	8.170	8.180	16	8.190	8.080
[09:55:38] 	8.170	-0.080	-1.0	3	8.170	8.180	17	8.190	8.080
[09:56:48] 	8.170	-0.080	-1.0	1	8.170	8.180	7	8.190	8.080
[09:57:57] 	8.160	-0.090	-1.1	91	8.150	8.160	26	8.190	8.080
[09:59:34] 	8.160	-0.090	-1.1	91	8.150	8.160	29	8.190	8.080
[10:00:58] 	8.160	-0.090	-1.1	95	8.150	8.160	34	8.190	8.080
[10:02:07] 	8.140	-0.110	-1.3	100	8.130	8.140	22	8.190	8.080
[10:03:49] 	8.130	-0.120	-1.5	93	8.120	8.130	22	8.190	8.080
[10:05:03] 	8.130	-0.120	-1.5	13	8.130	8.140	63	8.190	8.080
[10:06:07] 	8.130	-0.120	-1.5	70	8.120	8.130	16	8.190	8.080
[10:07:18] 	8.130	-0.120	-1.5	73	8.120	8.130	5	8.190	8.080
[10:08:30] 	8.140	-0.110	-1.3	66	8.130	8.140	47	8.190	8.080
[10:09:41] 	8.140	-0.110	-1.3	78	8.140	8.150	60	8.190	8.080
[10:10:51] 	8.150	-0.100	-1.2	66	8.140	8.150	80	8.190	8.080
[10:11:55] 	8.140	-0.110	-1.3	47	8.130	8.140	31	8.190	8.080
[10:13:42] 	8.130	-0.120	-1.5	79	8.120	8.130	19	8.190	8.080
[10:14:52] 	8.130	-0.120	-1.5	82	8.120	8.130	72	8.190	8.080
[10:16:02] 	8.110	-0.140	-1.7	342	8.100	8.110	24	8.190	8.080
[10:17:11] 	8.120	-0.130	-1.6	25	8.110	8.120	17	8.190	8.080
[10:18:21] 	8.120	-0.130	-1.6	43	8.110	8.120	4	8.190	8.080
[10:19:27] 	8.120	-0.130	-1.6	47	8.110	8.120	13	8.190	8.080
[10:20:34] 	8.120	-0.130	-1.6	55	8.110	8.120	25	8.190	8.080
[10:21:34] 	8.120	-0.130	-1.6	64	8.110	8.120	25	8.190	8.080
[10:22:38] 	8.120	-0.130	-1.6	59	8.110	8.120	26	8.190	8.080
[10:23:58] 	8.110	-0.140	-1.7	384	8.100	8.110	72	8.190	8.080
[10:25:14] 	8.110	-0.140	-1.7	381	8.100	8.110	62	8.190	8.080
[10:26:19] 	8.110	-0.140	-1.7	389	8.100	8.110	28	8.190	8.080
[10:27:24] 	8.110	-0.140	-1.7	6	8.110	8.120	61	8.190	8.080
[10:28:23] 	8.110	-0.140	-1.7	41	8.110	8.120	36	8.190	8.080
[10:30:06] 	8.120	-0.130	-1.6	55	8.110	8.130	26	8.190	8.080
[10:31:50] 	8.120	-0.130	-1.6	57	8.110	8.120	13	8.190	8.080
[10:33:01] 	8.120	-0.130	-1.6	55	8.110	8.120	4	8.190	8.080
[10:34:14] 	8.120	-0.130	-1.6	6	8.120	8.130	23	8.190	8.080
[10:35:26] 	8.130	-0.120	-1.5	65	8.120	8.130	36	8.190	8.080
[10:36:33] 	8.130	-0.120	-1.5	12	8.120	8.130	44	8.190	8.080
[10:37:39] 	8.130	-0.120	-1.5	19	8.120	8.130	48	8.190	8.080
[10:38:56] 	8.120	-0.130	-1.6	26	8.120	8.130	51	8.190	8.080
[10:40:13] 	8.120	-0.130	-1.6	70	8.110	8.120	12	8.190	8.080
[10:41:23] 	8.120	-0.130	-1.6	6	8.120	8.130	57	8.190	8.080
