Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:34:49] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:40:46] 	7.480	-0.360	-4.6	26	7.470	7.480	8	7.750	7.440
[10:41:35] 	7.470	-0.370	-4.7	11	7.470	7.480	16	7.750	7.440
[10:42:42] 	7.450	-0.390	-5.0	196	7.450	7.460	35	7.750	7.440
[10:43:39] 	7.460	-0.380	-4.8	189	7.450	7.460	17	7.750	7.440
[10:44:46] 	7.460	-0.380	-4.8	286	7.450	7.460	25	7.750	7.440
[10:45:31] 	7.460	-0.380	-4.8	69	7.460	7.470	27	7.750	7.440
[10:46:29] 	7.470	-0.370	-4.7	19	7.470	7.480	14	7.750	7.440
[10:47:53] 	7.470	-0.370	-4.7	32	7.470	7.480	26	7.750	7.440
[10:48:44] 	7.480	-0.360	-4.6	32	7.470	7.480	25	7.750	7.440
[10:49:47] 	7.460	-0.380	-4.8	63	7.460	7.470	21	7.750	7.440
[10:50:52] 	7.470	-0.370	-4.7	74	7.460	7.470	6	7.750	7.440
[10:51:54] 	7.480	-0.360	-4.6	41	7.470	7.480	30	7.750	7.440
[10:52:25] 	7.470	-0.370	-4.7	59	7.460	7.470	22	7.750	7.440
[10:53:32] 	7.470	-0.370	-4.7	59	7.460	7.470	25	7.750	7.440
[10:54:47] 	7.470	-0.370	-4.7	55	7.460	7.470	22	7.750	7.440
[10:55:20] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:56:30] 	7.460	-0.380	-4.8	64	7.460	7.470	48	7.750	7.440
[10:57:33] 	7.460	-0.380	-4.8	25	7.460	7.470	25	7.750	7.440
[10:58:38] 	7.460	-0.380	-4.8	20	7.460	7.470	21	7.750	7.440
[10:59:35] 	7.480	-0.360	-4.6	43	7.470	7.480	1	7.750	7.440
[11:00:58] 	7.490	-0.350	-4.5	11	7.480	7.490	12	7.750	7.440
[11:02:02] 	7.490	-0.350	-4.5	6	7.490	7.500	41	7.750	7.440
[11:03:15] 	7.490	-0.350	-4.5	3	7.490	7.500	44	7.750	7.440
[11:04:30] 	7.490	-0.350	-4.5	2	7.490	7.500	42	7.750	7.440
[11:05:28] 	7.480	-0.360	-4.6	8	7.480	7.490	25	7.750	7.440
[11:06:32] 	7.490	-0.350	-4.5	10	7.480	7.490	24	7.750	7.440
[11:07:30] 	7.490	-0.350	-4.5	10	7.480	7.490	20	7.750	7.440
[11:08:33] 	7.480	-0.360	-4.6	13	7.480	7.490	19	7.750	7.440
[11:09:35] 	7.480	-0.360	-4.6	14	7.480	7.490	19	7.750	7.440
[11:10:43] 	7.490	-0.350	-4.5	13	7.480	7.490	8	7.750	7.440
[11:11:00] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:11:29] 	7.480	-0.360	-4.6	33	7.470	7.480	5	7.750	7.440
[11:12:33] 	7.480	-0.360	-4.6	29	7.470	7.480	5	7.750	7.440
[11:13:42] 	7.490	-0.350	-4.5	26	7.480	7.490	4	7.750	7.440
[11:14:44] 	7.480	-0.360	-4.6	7	7.480	7.490	11	7.750	7.440
[11:15:56] 	7.480	-0.360	-4.6	34	7.470	7.480	7	7.750	7.440
[11:16:54] 	7.480	-0.360	-4.6	54	7.470	7.480	6	7.750	7.440
[11:18:00] 	7.480	-0.360	-4.6	57	7.470	7.480	4	7.750	7.440
[11:19:17] 	7.480	-0.360	-4.6	57	7.470	7.480	16	7.750	7.440
[11:20:23] 	7.480	-0.360	-4.6	57	7.470	7.480	20	7.750	7.440
[11:21:38] 	7.480	-0.360	-4.6	58	7.470	7.480	25	7.750	7.440
[11:23:33] 	7.480	-0.360	-4.6	89	7.470	7.480	22	7.750	7.440
[11:24:42] 	7.480	-0.360	-4.6	90	7.470	7.480	25	7.750	7.440
[11:25:48] 	7.480	-0.360	-4.6	89	7.470	7.480	16	7.750	7.440
[11:26:54] 	7.470	-0.370	-4.7	72	7.470	7.480	4	7.750	7.440
[11:28:06] 	7.470	-0.370	-4.7	1	7.480	7.490	35	7.750	7.440
[11:29:12] 	7.480	-0.360	-4.6	39	7.470	7.480	1	7.750	7.440
[11:30:27] 	7.470	-0.370	-4.7	28	7.470	7.480	30	7.750	7.440
[11:31:30] 	7.450	-0.390	-5.0	215	7.450	7.460	27	7.750	7.440
[11:32:34] 	7.450	-0.390	-5.0	72	7.440	7.450	9	7.750	7.440
[11:33:36] 	7.450	-0.390	-5.0	15	7.450	7.460	34	7.750	7.440
[11:34:38] 	7.450	-0.390	-5.0	17	7.450	7.460	34	7.750	7.440
[11:35:46] 	7.450	-0.390	-5.0	11	7.450	7.460	37	7.750	7.440
[11:36:48] 	7.450	-0.390	-5.0	38	7.450	7.460	37	7.750	7.440
[11:37:55] 	7.450	-0.390	-5.0	60	7.450	7.460	34	7.750	7.440
[11:39:13] 	7.460	-0.380	-4.8	20	7.460	7.470	40	7.750	7.440
[11:40:16] 	7.470	-0.370	-4.7	29	7.460	7.470	26	7.750	7.440
[11:41:39] 	7.460	-0.380	-4.8	74	7.460	7.470	27	7.750	7.440
[11:43:09] 	7.460	-0.380	-4.8	75	7.460	7.470	6	7.750	7.440
[11:44:11] 	7.470	-0.370	-4.7	76	7.460	7.470	28	7.750	7.440
[11:45:23] 	7.460	-0.380	-4.8	72	7.460	7.470	31	7.750	7.440
[11:46:26] 	7.480	-0.360	-4.6	6	7.480	7.490	23	7.750	7.440
[11:47:31] 	7.480	-0.360	-4.6	42	7.480	7.490	21	7.750	7.440
[11:48:41] 	7.480	-0.360	-4.6	14	7.480	7.490	20	7.750	7.440
[11:49:42] 	7.480	-0.360	-4.6	5	7.480	7.490	23	7.750	7.440
[11:50:50] 	7.470	-0.370	-4.7	62	7.470	7.480	34	7.750	7.440
[11:52:03] 	7.470	-0.370	-4.7	61	7.460	7.470	23	7.750	7.440
[11:53:05] 	7.470	-0.370	-4.7	61	7.460	7.470	5	7.750	7.440
[11:54:09] 	7.470	-0.370	-4.7	38	7.470	7.480	26	7.750	7.440
[11:55:30] 	7.470	-0.370	-4.7	19	7.470	7.480	12	7.750	7.440
[11:56:51] 	7.480	-0.360	-4.6	19	7.470	7.480	13	7.750	7.440
[11:57:53] 	7.470	-0.370	-4.7	64	7.460	7.470	13	7.750	7.440
[11:59:14] 	7.470	-0.370	-4.7	90	7.460	7.470	20	7.750	7.440
[12:00:21] 	7.470	-0.370	-4.7	90	7.460	7.470	23	7.750	7.440
[12:01:03] 	7.470	-0.370	-4.7	28	7.470	7.480	9	7.750	7.440
[12:01:30] 	7.480	-0.360	-4.6	44	7.470	7.480	8	7.750	7.440
[12:02:36] 	7.480	-0.360	-4.6	19	7.480	7.490	9	7.750	7.440
[12:03:50] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:05:20] 	7.490	-0.350	-4.5	7	7.480	7.490	19	7.750	7.440
[12:06:32] 	7.490	-0.350	-4.5	24	7.480	7.490	24	7.750	7.440
[12:07:45] 	7.490	-0.350	-4.5	35	7.480	7.490	24	7.750	7.440
[12:08:58] 	7.490	-0.350	-4.5	32	7.480	7.490	25	7.750	7.440
[12:09:52] 	7.490	-0.350	-4.5	37	7.480	7.490	24	7.750	7.440
[12:11:21] 	7.480	-0.360	-4.6	38	7.480	7.490	18	7.750	7.440
[12:12:44] 	7.490	-0.350	-4.5	19	7.490	7.500	56	7.750	7.440
[12:14:02] 	7.500	-0.340	-4.3	17	7.490	7.500	59	7.750	7.440
[12:15:03] 	7.490	-0.350	-4.5	14	7.490	7.500	55	7.750	7.440
[12:15:41] 	7.490	-0.350	-4.5	15	7.490	7.500	60	7.750	7.440
[12:16:44] 	7.490	-0.350	-4.5	26	7.480	7.490	7	7.750	7.440
[12:17:42] 	7.490	-0.350	-4.5	14	7.480	7.490	6	7.750	7.440
[12:18:44] 	7.490	-0.350	-4.5	17	7.480	7.490	10	7.750	7.440
[12:19:40] 	7.490	-0.350	-4.5	18	7.480	7.490	24	7.750	7.440
[12:20:40] 	7.490	-0.350	-4.5	19	7.480	7.490	11	7.750	7.440
[12:21:44] 	7.490	-0.350	-4.5	19	7.480	7.490	19	7.750	7.440
[12:22:25] 	7.490	-0.350	-4.5	19	7.480	7.490	1	7.750	7.440
[12:23:28] 	7.490	-0.350	-4.5	8	7.490	7.500	68	7.750	7.440
[12:24:49] 	7.490	-0.350	-4.5	29	7.490	7.500	79	7.750	7.440
[12:26:07] 	7.490	-0.350	-4.5	22	7.480	7.490	15	7.750	7.440
[12:27:10] 	7.490	-0.350	-4.5	22	7.480	7.490	32	7.750	7.440
[12:28:12] 	7.470	-0.370	-4.7	56	7.470	7.480	19	7.750	7.440
[12:29:15] 	7.480	-0.360	-4.6	56	7.470	7.480	9	7.750	7.440
[12:30:19] 	7.480	-0.360	-4.6	56	7.470	7.480	9	7.750	7.440
[12:31:29] 	7.480	-0.360	-4.6	2	7.580	7.480	21	7.750	7.440
[12:39:33] 	7.480	-0.360	-4.6	2	7.580	7.450	1	7.750	7.440
[12:40:32] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:41:35] 	7.480	-0.360	-4.6	2	7.580	7.450	1	7.750	7.440
[13:31:28] 	7.480	-0.360	-4.6	90	7.710	7.450	1	7.750	7.440
[13:32:30] 	7.480	-0.360	-4.6	120	7.710	7.450	1	7.750	7.440
[13:33:06] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[13:33:53] 	7.480	-0.360	-4.6	120	7.710	7.450	1	7.750	7.440
[13:50:32] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[13:51:38] 	7.480	-0.360	-4.6	12	7.710	7.450	1	7.750	7.440
[13:58:13] 	7.480	-0.360	-4.6	2	7.580	7.450	1	7.750	7.440
[13:59:25] 	7.490	-0.350	-4.5	1	7.490	7.500	89	7.750	7.440
[14:00:30] 	7.470	-0.370	-4.7	55	7.470	7.490	30	7.750	7.440
[14:01:35] 	7.470	-0.370	-4.7	56	7.470	7.490	28	7.750	7.440
[14:02:42] 	7.480	-0.360	-4.6	56	7.470	7.480	3	7.750	7.440
[14:03:50] 	7.480	-0.360	-4.6	57	7.470	7.480	20	7.750	7.440
[14:05:10] 	7.480	-0.360	-4.6	63	7.470	7.480	20	7.750	7.440
[14:06:18] 	7.480	-0.360	-4.6	69	7.470	7.480	34	7.750	7.440
