Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[07:15:20] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[07:15:34] 	5.250	+0.220	+4.4	12	5.240	5.250	37	5.330	5.120
[09:05:50] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:53:39] 	5.150	-0.100	-1.9	24	5.140	5.150	57	5.350	5.010
[14:54:14] 	5.140	-0.110	-2.1	22	5.140	5.150	56	5.350	5.010
[14:54:38] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:55:08] 	5.150	-0.100	-1.9	22	5.140	5.150	55	5.350	5.010
[14:56:24] 	5.140	-0.110	-2.1	19	5.140	5.150	55	5.350	5.010
[14:57:47] 	5.140	-0.110	-2.1	2	5.140	5.150	58	5.350	5.010
[14:59:11] 	5.140	-0.110	-2.1	10	5.140	5.150	58	5.350	5.010
[15:00:43] 	5.140	-0.110	-2.1	1	5.140	5.150	57	5.350	5.010
[15:02:11] 	5.140	-0.110	-2.1	65	5.130	5.140	11	5.350	5.010
[15:03:24] 	5.140	-0.110	-2.1	75	5.130	5.140	1	5.350	5.010
[15:04:31] 	5.140	-0.110	-2.1	9	5.140	5.150	60	5.350	5.010
[15:05:47] 	5.140	-0.110	-2.1	10	5.140	5.150	59	5.350	5.010
[15:07:05] 	5.140	-0.110	-2.1	76	5.130	5.150	59	5.350	5.010
[15:08:38] 	5.140	-0.110	-2.1	77	5.130	5.150	59	5.350	5.010
[15:09:48] 	5.150	-0.100	-1.9	76	5.130	5.150	58	5.350	5.010
[15:10:56] 	5.150	-0.100	-1.9	52	5.140	5.150	27	5.350	5.010
[15:12:09] 	5.150	-0.100	-1.9	48	5.140	5.150	1	5.350	5.010
[15:13:11] 	5.150	-0.100	-1.9	5	5.150	5.160	90	5.350	5.010
[15:14:40] 	5.150	-0.100	-1.9	10	5.150	5.160	89	5.350	5.010
[15:15:43] 	5.160	-0.090	-1.7	13	5.150	5.160	84	5.350	5.010
[15:17:08] 	5.160	-0.090	-1.7	14	5.150	5.160	84	5.350	5.010
[15:18:12] 	5.160	-0.090	-1.7	25	5.150	5.160	84	5.350	5.010
[15:19:20] 	5.160	-0.090	-1.7	10	5.160	5.170	123	5.350	5.010
[15:19:59] 	5.170	-0.080	-1.5	21	5.160	5.170	121	5.350	5.010
[15:21:05] 	5.170	-0.080	-1.5	31	5.160	5.170	118	5.350	5.010
[15:21:38] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:21:58] 	5.170	-0.080	-1.5	64	5.160	5.170	117	5.350	5.010
[15:22:54] 	5.180	-0.070	-1.3	55	5.170	5.180	83	5.350	5.010
[15:24:11] 	5.190	-0.060	-1.1	2	5.190	5.200	111	5.350	5.010
[15:25:13] 	5.180	-0.070	-1.3	29	5.170	5.180	39	5.350	5.010
[15:26:25] 	5.170	-0.080	-1.5	15	5.170	5.190	119	5.350	5.010
[15:26:58] 	5.170	-0.080	-1.5	34	5.170	5.180	30	5.350	5.010
[15:28:14] 	5.180	-0.070	-1.3	15	5.180	5.190	128	5.350	5.010
[15:29:23] 	5.190	-0.060	-1.1	88	5.190	5.200	113	5.350	5.010
[15:30:41] 	5.200	-0.050	-1.0	92	5.190	5.200	59	5.350	5.010
[15:31:52] 	5.200	-0.050	-1.0	80	5.190	5.200	40	5.350	5.010
[15:32:45] 	5.200	-0.050	-1.0	82	5.190	5.200	20	5.350	5.010
[15:33:24] 	5.200	-0.050	-1.0	86	5.190	5.200	14	5.350	5.010
[15:34:09] 	5.210	-0.040	-0.8	12	5.200	5.210	27	5.350	5.010
[15:35:17] 	5.210	-0.040	-0.8	13	5.200	5.210	16	5.350	5.010
[15:36:22] 	5.210	-0.040	-0.8	19	5.210	5.220	23	5.350	5.010
[15:37:48] 	5.210	-0.040	-0.8	22	5.210	5.220	23	5.350	5.010
[15:38:56] 	5.230	-0.020	-0.4	11	5.220	5.230	11	5.350	5.010
[15:40:01] 	5.220	-0.030	-0.6	9	5.220	5.230	12	5.350	5.010
[15:41:06] 	5.220	-0.030	-0.6	10	5.220	5.230	17	5.350	5.010
[15:42:21] 	5.220	-0.030	-0.6	18	5.220	5.230	20	5.350	5.010
[15:43:31] 	5.200	-0.050	-1.0	28	5.200	5.210	29	5.350	5.010
[15:44:36] 	5.200	-0.050	-1.0	31	5.200	5.210	30	5.350	5.010
[15:45:53] 	5.200	-0.050	-1.0	17	5.190	5.200	4	5.350	5.010
[15:47:11] 	5.200	-0.050	-1.0	7	5.200	5.210	38	5.350	5.010
[15:48:15] 	5.200	-0.050	-1.0	27	5.200	5.210	34	5.350	5.010
[15:49:24] 	5.190	-0.060	-1.1	24	5.170	5.190	25	5.350	5.010
[15:50:29] 	5.190	-0.060	-1.1	26	5.170	5.190	25	5.350	5.010
[15:51:37] 	5.190	-0.060	-1.1	8	5.180	5.190	25	5.350	5.010
[15:52:58] 	5.190	-0.060	-1.1	6	5.180	5.190	11	5.350	5.010
[15:54:04] 	5.180	-0.070	-1.3	3	5.180	5.190	61	5.350	5.010
[15:55:25] 	5.180	-0.070	-1.3	26	5.170	5.180	8	5.350	5.010
[15:56:28] 	5.180	-0.070	-1.3	25	5.170	5.180	6	5.350	5.010
[15:57:36] 	5.180	-0.070	-1.3	26	5.170	5.180	17	5.350	5.010
[15:58:49] 	5.180	-0.070	-1.3	24	5.170	5.180	16	5.350	5.010
[15:59:52] 	5.170	-0.080	-1.5	24	5.160	5.170	17	5.350	5.010
[16:01:16] 	5.150	-0.100	-1.9	41	5.140	5.160	11	5.350	5.010
[16:02:45] 	5.150	-0.100	-1.9	43	5.140	5.150	15	5.350	5.010
[16:03:51] 	5.150	-0.100	-1.9	41	5.140	5.150	1	5.350	5.010
[16:04:54] 	5.150	-0.100	-1.9	38	5.140	5.150	38	5.350	5.010
[16:05:57] 	5.130	-0.120	-2.3	7	5.120	5.130	4	5.350	5.010
[16:07:10] 	5.120	-0.130	-2.5	10	5.120	5.130	4	5.350	5.010
[16:08:34] 	5.130	-0.120	-2.3	13	5.120	5.140	59	5.350	5.010
[16:09:37] 	5.130	-0.120	-2.3	26	5.120	5.140	59	5.350	5.010
[16:10:08] 	5.130	-0.120	-2.3	6	5.130	5.140	61	5.350	5.010
[16:11:10] 	5.140	-0.110	-2.1	4	5.140	5.150	40	5.350	5.010
[16:11:58] 	5.150	-0.100	-1.9	14	5.150	5.160	3	5.350	5.010
[16:13:01] 	5.160	-0.090	-1.7	12	5.150	5.160	1	5.350	5.010
[16:14:06] 	5.160	-0.090	-1.7	15	5.150	5.170	14	5.350	5.010
[16:15:09] 	5.160	-0.090	-1.7	9	5.160	5.170	7	5.350	5.010
[16:16:11] 	5.170	-0.080	-1.5	8	5.160	5.170	4	5.350	5.010
[16:17:14] 	5.180	-0.070	-1.3	5	5.170	5.180	21	5.350	5.010
[16:18:17] 	5.170	-0.080	-1.5	17	5.170	5.180	11	5.350	5.010
[16:19:19] 	5.180	-0.070	-1.3	14	5.170	5.180	8	5.350	5.010
[16:20:23] 	5.180	-0.070	-1.3	16	5.170	5.180	105	5.350	5.010
[16:20:55] 	5.170	-0.080	-1.5	8	5.160	5.170	18	5.350	5.010
[16:22:35] 	5.160	-0.090	-1.7	22	5.160	5.170	18	5.350	5.010
[16:23:45] 	5.160	-0.090	-1.7	24	5.160	5.170	18	5.350	5.010
[16:25:06] 	5.170	-0.080	-1.5	27	5.160	5.170	25	5.350	5.010
[16:26:11] 	5.170	-0.080	-1.5	29	5.160	5.170	12	5.350	5.010
[16:27:40] 	5.170	-0.080	-1.5	30	5.160	5.170	9	5.350	5.010
[16:28:48] 	5.170	-0.080	-1.5	29	5.160	5.170	8	5.350	5.010
[16:30:06] 	5.170	-0.080	-1.5	29	5.160	5.170	11	5.350	5.010
[16:31:19] 	5.170	-0.080	-1.5	29	5.160	5.170	108	5.350	5.010
[16:32:55] 	5.170	-0.080	-1.5	35	5.160	5.170	106	5.350	5.010
[16:34:21] 	5.170	-0.080	-1.5	33	5.160	5.170	102	5.350	5.010
[16:35:11] 	5.180	-0.070	-1.3	13	5.170	5.180	21	5.350	5.010
[16:36:16] 	5.180	-0.070	-1.3	14	5.170	5.180	74	5.350	5.010
[16:37:42] 	5.180	-0.070	-1.3	15	5.170	5.180	67	5.350	5.010
[16:38:56] 	5.170	-0.080	-1.5	2	5.170	5.180	68	5.350	5.010
[16:40:21] 	5.170	-0.080	-1.5	4	5.170	5.180	68	5.350	5.010
[16:42:06] 	5.170	-0.080	-1.5	28	5.160	5.180	74	5.350	5.010
[16:43:21] 	5.170	-0.080	-1.5	31	5.160	5.170	15	5.350	5.010
[16:44:51] 	5.170	-0.080	-1.5	2	5.160	5.170	57	5.350	5.010
[16:46:53] 	5.170	-0.080	-1.5	8	5.160	5.170	13	5.350	5.010
[16:48:10] 	5.160	-0.090	-1.7	11	5.160	5.170	12	5.350	5.010
[16:49:27] 	5.160	-0.090	-1.7	14	5.150	5.170	22	5.350	5.010
[16:50:45] 	5.160	-0.090	-1.7	7	5.160	5.170	22	5.350	5.010
[16:52:03] 	5.160	-0.090	-1.7	66	5.150	5.160	40	5.350	5.010
[16:53:23] 	5.150	-0.100	-1.9	22	5.140	5.150	14	5.350	5.010
[16:54:36] 	5.150	-0.100	-1.9	28	5.140	5.150	35	5.350	5.010
[16:55:51] 	5.140	-0.110	-2.1	11	5.130	5.150	65	5.350	5.010
[16:57:03] 	5.130	-0.120	-2.3	13	5.120	5.130	11	5.350	5.010
[16:58:23] 	5.120	-0.130	-2.5	13	5.110	5.130	50	5.350	5.010
[16:59:48] 	5.100	-0.150	-2.9	7	5.090	5.130	2	5.350	5.010
[17:01:02] 	5.100	-0.150	-2.9	31	5.700	4.900	10	5.350	5.010
[17:05:20] 	5.130	-0.120	-2.3	18	5.130	5.150	25	5.350	5.010
[17:46:35] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[17:46:35] 	5.130	-0.120	-2.3	18	5.130	5.150	25	5.350	5.010
