Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:32:59] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:40:36] 	4.670	-0.130	-2.7	22	4.660	4.670	1	4.770	4.660
[10:41:25] 	4.670	-0.130	-2.7	19	4.660	4.670	1	4.770	4.660
[10:42:17] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:42:53] 	4.660	-0.140	-2.9	17	4.660	4.680	20	4.770	4.660
[10:44:35] 	4.660	-0.140	-2.9	5	4.670	4.680	20	4.770	4.660
[10:45:45] 	4.670	-0.130	-2.7	4	4.670	4.680	21	4.770	4.660
[10:46:45] 	4.660	-0.140	-2.9	23	4.660	4.680	20	4.770	4.660
[10:47:37] 	4.660	-0.140	-2.9	29	4.660	4.670	9	4.770	4.660
[10:48:34] 	4.670	-0.130	-2.7	25	4.660	4.670	4	4.770	4.660
[10:49:31] 	4.670	-0.130	-2.7	3	4.670	4.680	18	4.770	4.660
[10:50:36] 	4.670	-0.130	-2.7	4	4.670	4.680	19	4.770	4.660
[10:51:39] 	4.670	-0.130	-2.7	1	4.670	4.680	17	4.770	4.660
[10:52:41] 	4.670	-0.130	-2.7	26	4.660	4.680	18	4.770	4.660
[10:53:42] 	4.660	-0.140	-2.9	26	4.660	4.680	17	4.770	4.660
[10:54:32] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:55:03] 	4.660	-0.140	-2.9	26	4.660	4.670	1	4.770	4.660
[10:55:56] 	4.670	-0.130	-2.7	26	4.660	4.670	2	4.770	4.660
[10:57:02] 	4.670	-0.130	-2.7	26	4.660	4.670	7	4.770	4.660
[10:58:07] 	4.670	-0.130	-2.7	10	4.660	4.670	5	4.770	4.660
[11:00:33] 	4.670	-0.130	-2.7	10	4.660	4.670	8	4.770	4.660
[11:01:31] 	4.670	-0.130	-2.7	7	4.660	4.670	10	4.770	4.660
[11:02:44] 	4.670	-0.130	-2.7	58	4.650	4.670	12	4.770	4.650
[11:03:59] 	4.670	-0.130	-2.7	58	4.650	4.670	13	4.770	4.650
[11:04:57] 	4.660	-0.140	-2.9	58	4.650	4.670	13	4.770	4.650
[11:05:59] 	4.650	-0.150	-3.1	53	4.650	4.670	15	4.770	4.650
[11:07:04] 	4.650	-0.150	-3.1	54	4.650	4.660	4	4.770	4.650
[11:07:46] 	4.650	-0.150	-3.1	53	4.650	4.660	6	4.770	4.650
[11:08:48] 	4.650	-0.150	-3.1	47	4.650	4.660	7	4.770	4.650
[11:09:46] 	4.650	-0.150	-3.1	47	4.650	4.660	8	4.770	4.650
[11:10:33] 	4.660	-0.140	-2.9	48	4.650	4.660	6	4.770	4.650
[11:12:02] 	4.660	-0.140	-2.9	45	4.650	4.660	7	4.770	4.650
[11:12:44] 	4.660	-0.140	-2.9	45	4.650	4.660	6	4.770	4.650
[11:13:29] 	4.660	-0.140	-2.9	44	4.650	4.660	4	4.770	4.650
[11:14:28] 	4.660	-0.140	-2.9	42	4.650	4.660	12	4.770	4.650
[11:15:01] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:15:32] 	4.660	-0.140	-2.9	43	4.650	4.660	12	4.770	4.650
[11:16:28] 	4.660	-0.140	-2.9	39	4.650	4.660	13	4.770	4.650
[11:17:27] 	4.660	-0.140	-2.9	39	4.650	4.660	21	4.770	4.650
[11:18:44] 	4.650	-0.150	-3.1	39	4.650	4.660	20	4.770	4.650
[11:19:50] 	4.640	-0.160	-3.3	19	4.640	4.650	11	4.770	4.640
[11:21:08] 	4.640	-0.160	-3.3	18	4.640	4.650	19	4.770	4.640
[11:22:49] 	4.650	-0.150	-3.1	39	4.640	4.650	11	4.770	4.640
[11:24:10] 	4.650	-0.150	-3.1	37	4.640	4.650	17	4.770	4.640
[11:25:17] 	4.650	-0.150	-3.1	37	4.640	4.650	19	4.770	4.640
[11:26:19] 	4.650	-0.150	-3.1	33	4.640	4.650	29	4.770	4.640
[11:27:36] 	4.640	-0.160	-3.3	16	4.640	4.650	26	4.770	4.640
[11:28:41] 	4.640	-0.160	-3.3	16	4.640	4.650	24	4.770	4.640
[11:29:57] 	4.640	-0.160	-3.3	11	4.640	4.650	19	4.770	4.640
[11:30:59] 	4.640	-0.160	-3.3	8	4.640	4.650	19	4.770	4.640
[11:32:02] 	4.640	-0.160	-3.3	27	4.630	4.640	15	4.770	4.640
[11:33:05] 	4.630	-0.170	-3.5	26	4.630	4.640	13	4.770	4.630
[11:34:08] 	4.630	-0.170	-3.5	26	4.630	4.640	19	4.770	4.630
[11:35:15] 	4.630	-0.170	-3.5	30	4.630	4.640	21	4.770	4.630
