Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:51:37] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:51:47] 	6.430	+0.040	+0.6	1	6.420	6.440	10	6.480	6.400
[09:52:50] 	6.430	+0.040	+0.6	1	6.420	6.440	9	6.480	6.400
[09:54:21] 	6.430	+0.040	+0.6	2	6.420	6.440	9	6.480	6.400
[09:55:18] 	6.440	+0.050	+0.8	2	6.420	6.440	3	6.480	6.400
[09:56:45] 	6.440	+0.050	+0.8	2	6.420	6.440	7	6.480	6.400
[09:57:21] 	6.420	+0.030	+0.5	5	6.400	6.440	7	6.480	6.400
[09:58:27] 	6.440	+0.050	+0.8	5	6.400	6.420	2	6.480	6.400
[09:59:32] 	6.420	+0.030	+0.5	2	6.420	6.440	6	6.480	6.400
[10:00:53] 	6.420	+0.030	+0.5	6	6.420	6.440	7	6.480	6.400
[10:01:25] 	6.420	+0.030	+0.5	5	6.430	6.440	7	6.480	6.400
[10:02:30] 	6.450	+0.060	+0.9	3	6.440	6.450	14	6.480	6.400
[10:03:40] 	6.450	+0.060	+0.9	3	6.440	6.450	15	6.480	6.400
[10:05:55] 	6.440	+0.050	+0.8	5	6.440	6.450	16	6.480	6.400
[10:06:26] 	6.440	+0.050	+0.8	5	6.440	6.450	17	6.480	6.400
[10:07:41] 	6.450	+0.060	+0.9	5	6.440	6.450	20	6.480	6.400
[10:08:54] 	6.450	+0.060	+0.9	5	6.440	6.450	21	6.480	6.400
[10:09:31] 	6.440	+0.050	+0.8	10	6.430	6.450	21	6.480	6.400
[10:10:26] 	6.440	+0.050	+0.8	12	6.430	6.450	21	6.480	6.400
[10:11:33] 	6.440	+0.050	+0.8	12	6.430	6.450	21	6.480	6.400
[10:13:22] 	6.440	+0.050	+0.8	12	6.430	6.450	22	6.480	6.400
[10:14:31] 	6.440	+0.050	+0.8	13	6.430	6.440	1	6.480	6.400
[10:15:48] 	6.440	+0.050	+0.8	7	6.440	6.450	24	6.480	6.400
[10:17:10] 	6.440	+0.050	+0.8	6	6.440	6.450	24	6.480	6.400
[10:19:08] 	6.440	+0.050	+0.8	12	6.430	6.440	5	6.480	6.400
[10:19:50] 	6.440	+0.050	+0.8	12	6.430	6.440	10	6.480	6.400
[10:20:51] 	6.420	+0.030	+0.5	5	6.410	6.420	24	6.480	6.400
[10:21:47] 	6.420	+0.030	+0.5	11	6.400	6.420	27	6.480	6.400
[10:23:07] 	6.410	+0.020	+0.3	14	6.400	6.410	3	6.480	6.400
[10:23:23] 	6.410	+0.020	+0.3	15	6.400	6.410	7	6.480	6.400
[10:25:19] 	6.400	+0.010	+0.2	4	6.390	6.400	7	6.480	6.400
[10:26:31] 	6.400	+0.010	+0.2	4	6.390	6.400	8	6.480	6.400
[10:28:21] 	6.400	+0.010	+0.2	2	6.400	6.410	13	6.480	6.400
[10:30:25] 	6.400	+0.010	+0.2	7	6.400	6.410	19	6.480	6.400
[10:33:33] 	6.400	+0.010	+0.2	2	6.390	6.400	5	6.480	6.400
[10:34:20] 	6.390	-	-	1	6.390	6.400	6	6.480	6.390
[10:35:25] 	6.390	-	-	1	6.380	6.400	8	6.480	6.390
[10:36:22] 	6.400	+0.010	+0.2	1	6.380	6.400	6	6.480	6.390
[10:37:35] 	6.400	+0.010	+0.2	4	6.380	6.400	7	6.480	6.390
[10:39:37] 	6.400	+0.010	+0.2	2	6.390	6.400	8	6.480	6.390
[10:41:40] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:41:50] 	6.390	-	-	4	6.390	6.400	7	6.480	6.390
[10:41:50] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:42:01] 	6.390	-	-	4	6.390	6.400	7	6.480	6.390
[10:42:17] 	6.400	+0.010	+0.2	8	6.390	6.400	1	6.480	6.390
[10:43:55] 	6.400	+0.010	+0.2	7	6.390	6.400	1	6.480	6.390
[10:44:27] 	6.400	+0.010	+0.2	7	6.390	6.400	2	6.480	6.390
[10:45:35] 	6.400	+0.010	+0.2	5	6.400	6.410	20	6.480	6.390
[10:47:15] 	6.400	+0.010	+0.2	7	6.390	6.400	5	6.480	6.390
[10:47:31] 	6.400	+0.010	+0.2	7	6.390	6.410	21	6.480	6.390
[10:49:05] 	6.410	+0.020	+0.3	3	6.390	6.410	19	6.480	6.390
[10:49:20] 	6.410	+0.020	+0.3	4	6.390	6.410	19	6.480	6.390
[10:50:17] 	6.410	+0.020	+0.3	7	6.390	6.400	1	6.480	6.390
[10:51:27] 	6.400	+0.010	+0.2	5	6.390	6.410	20	6.480	6.390
[10:53:32] 	6.410	+0.020	+0.3	6	6.400	6.410	18	6.480	6.390
[10:54:26] 	6.410	+0.020	+0.3	6	6.400	6.410	19	6.480	6.390
[10:56:38] 	6.410	+0.020	+0.3	6	6.410	6.430	5	6.480	6.390
[10:59:00] 	6.410	+0.020	+0.3	10	6.410	6.430	5	6.480	6.390
[11:00:01] 	6.430	+0.040	+0.6	6	6.420	6.430	3	6.480	6.390
[11:00:36] 	6.430	+0.040	+0.6	9	6.420	6.430	7	6.480	6.390
[11:01:46] 	6.420	+0.030	+0.5	3	6.420	6.430	14	6.480	6.390
[11:02:41] 	6.420	+0.030	+0.5	4	6.420	6.430	12	6.480	6.390
[11:04:41] 	6.420	+0.030	+0.5	4	6.420	6.430	14	6.480	6.390
[11:05:34] 	6.420	+0.030	+0.5	7	6.420	6.430	14	6.480	6.390
[11:06:27] 	6.420	+0.030	+0.5	8	6.420	6.430	14	6.480	6.390
[11:07:34] 	6.420	+0.030	+0.5	7	6.420	6.430	13	6.480	6.390
[11:08:33] 	6.430	+0.040	+0.6	12	6.420	6.430	11	6.480	6.390
[11:09:19] 	6.420	+0.030	+0.5	11	6.420	6.430	12	6.480	6.390
[11:10:21] 	6.430	+0.040	+0.6	15	6.420	6.430	10	6.480	6.390
[11:11:26] 	6.430	+0.040	+0.6	15	6.420	6.430	4	6.480	6.390
[11:12:32] 	6.430	+0.040	+0.6	16	6.420	6.430	4	6.480	6.390
[11:13:26] 	6.430	+0.040	+0.6	18	6.420	6.430	4	6.480	6.390
[11:15:19] 	6.430	+0.040	+0.6	4	6.430	6.440	8	6.480	6.390
[11:16:30] 	6.430	+0.040	+0.6	4	6.430	6.440	11	6.480	6.390
[11:17:41] 	6.430	+0.040	+0.6	16	6.420	6.440	12	6.480	6.390
[11:18:28] 	6.440	+0.050	+0.8	16	6.420	6.440	8	6.480	6.390
[11:19:22] 	6.440	+0.050	+0.8	15	6.420	6.440	10	6.480	6.390
[11:20:49] 	6.440	+0.050	+0.8	14	6.420	6.440	10	6.480	6.390
[11:21:25] 	6.440	+0.050	+0.8	14	6.420	6.430	2	6.480	6.390
[11:22:20] 	6.430	+0.040	+0.6	6	6.430	6.440	9	6.480	6.390
[11:24:26] 	6.430	+0.040	+0.6	5	6.430	6.440	7	6.480	6.390
[11:25:23] 	6.430	+0.040	+0.6	8	6.430	6.440	7	6.480	6.390
[11:26:33] 	6.440	+0.050	+0.8	8	6.430	6.440	5	6.480	6.390
[11:28:24] 	6.440	+0.050	+0.8	8	6.430	6.450	32	6.480	6.390
[11:29:44] 	6.450	+0.060	+0.9	1	6.440	6.450	31	6.480	6.390
[11:30:25] 	6.450	+0.060	+0.9	8	6.440	6.450	41	6.480	6.390
[11:33:12] 	6.450	+0.060	+0.9	9	6.440	6.450	39	6.480	6.390
[11:33:40] 	6.440	+0.050	+0.8	9	6.440	6.450	36	6.480	6.390
[11:35:18] 	6.450	+0.060	+0.9	9	6.440	6.450	34	6.480	6.390
[11:35:42] 	6.450	+0.060	+0.9	9	6.440	6.450	35	6.480	6.390
[11:39:35] 	6.440	+0.050	+0.8	8	6.440	6.450	30	6.480	6.390
[11:40:31] 	6.440	+0.050	+0.8	11	6.440	6.450	30	6.480	6.390
[11:42:43] 	6.450	+0.060	+0.9	10	6.440	6.450	28	6.480	6.390
[11:43:20] 	6.450	+0.060	+0.9	10	6.440	6.450	29	6.480	6.390
[11:44:31] 	6.440	+0.050	+0.8	9	6.440	6.450	28	6.480	6.390
[11:46:29] 	6.440	+0.050	+0.8	5	6.440	6.450	20	6.480	6.390
[11:47:30] 	6.440	+0.050	+0.8	8	6.440	6.450	20	6.480	6.390
[11:48:22] 	6.440	+0.050	+0.8	11	6.430	6.450	21	6.480	6.390
[11:50:07] 	6.430	+0.040	+0.6	11	6.430	6.440	3	6.480	6.390
[11:51:27] 	6.440	+0.050	+0.8	11	6.430	6.440	2	6.480	6.390
[11:54:03] 	6.440	+0.050	+0.8	8	6.430	6.440	10	6.480	6.390
[11:54:26] 	6.430	+0.040	+0.6	12	6.420	6.430	8	6.480	6.390
[11:55:27] 	6.430	+0.040	+0.6	17	6.420	6.440	17	6.480	6.390
[11:56:37] 	6.430	+0.040	+0.6	17	6.420	6.430	5	6.480	6.390
[11:57:36] 	6.420	+0.030	+0.5	14	6.420	6.430	6	6.480	6.390
[11:58:25] 	6.420	+0.030	+0.5	5	6.410	6.420	1	6.480	6.390
[11:59:45] 	6.420	+0.030	+0.5	5	6.410	6.420	2	6.480	6.390
[12:00:19] 	6.420	+0.030	+0.5	6	6.410	6.420	2	6.480	6.390
[12:02:24] 	6.420	+0.030	+0.5	3	6.420	6.430	9	6.480	6.390
[12:04:27] 	6.420	+0.030	+0.5	1	6.420	6.430	10	6.480	6.390
[12:05:20] 	6.420	+0.030	+0.5	3	6.420	6.430	11	6.480	6.390
