Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:48:12] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:49:06] 	6.270	-0.010	-0.2	8	6.260	6.300	3	6.350	6.250
[09:53:27] 	6.270	-0.010	-0.2	3	6.260	6.300	3	6.350	6.250
[10:07:04] 	6.270	-0.010	-0.2	1	6.280	6.300	3	6.350	6.250
[10:07:58] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:08:20] 	6.270	-0.010	-0.2	1	6.280	6.300	3	6.350	6.250
[10:11:04] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:12:10] 	6.270	-0.010	-0.2	1	6.280	6.300	3	6.350	6.250
[10:13:05] 	6.270	-0.010	-0.2	1	6.270	6.300	3	6.350	6.250
[10:23:01] 	6.260	-0.020	-0.3	3	6.260	6.300	3	6.350	6.250
[10:26:11] 	6.260	-0.020	-0.3	4	6.260	6.300	3	6.350	6.250
[10:27:25] 	6.260	-0.020	-0.3	1	6.270	6.300	3	6.350	6.250
[10:28:50] 	6.300	+0.020	+0.3	3	6.270	6.300	2	6.350	6.250
[10:29:34] 	6.300	+0.020	+0.3	4	6.270	6.300	2	6.350	6.250
[10:30:42] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:31:27] 	6.300	+0.020	+0.3	4	6.270	6.300	2	6.350	6.250
[10:32:39] 	6.300	+0.020	+0.3	4	6.270	6.300	4	6.350	6.250
[10:33:31] 	6.300	+0.020	+0.3	4	6.270	6.300	2	6.350	6.250
[10:36:47] 	6.300	+0.020	+0.3	4	6.270	6.330	1	6.350	6.250
[10:38:59] 	6.300	+0.020	+0.3	4	6.270	6.330	1	6.350	6.250
[10:40:15] 	6.300	+0.020	+0.3	2	6.290	6.330	1	6.350	6.250
[10:41:38] 	6.300	+0.020	+0.3	2	6.290	6.320	1	6.350	6.250
[10:42:48] 	6.300	+0.020	+0.3	4	6.290	6.320	1	6.350	6.250
[10:45:12] 	6.300	+0.020	+0.3	4	6.290	6.320	1	6.350	6.250
[10:46:16] 	6.300	+0.020	+0.3	5	6.290	6.320	1	6.350	6.250
[10:47:23] 	6.300	+0.020	+0.3	4	6.290	6.320	3	6.350	6.250
[10:48:42] 	6.300	+0.020	+0.3	4	6.290	6.310	4	6.350	6.250
[10:49:47] 	6.300	+0.020	+0.3	2	6.290	6.300	1	6.350	6.250
[10:51:18] 	6.300	+0.020	+0.3	2	6.280	6.310	14	6.350	6.250
[10:57:16] 	6.300	+0.020	+0.3	2	6.280	6.310	14	6.350	6.250
[10:58:21] 	6.300	+0.020	+0.3	7	6.280	6.310	14	6.350	6.250
[10:59:25] 	6.300	+0.020	+0.3	7	6.280	6.320	1	6.350	6.250
[11:00:29] 	6.300	+0.020	+0.3	2	6.290	6.300	2	6.350	6.250
[11:02:25] 	6.300	+0.020	+0.3	2	6.290	6.320	3	6.350	6.250
[11:05:16] 	6.300	+0.020	+0.3	2	6.290	6.310	2	6.350	6.250
[11:06:20] 	6.300	+0.020	+0.3	1	6.300	6.310	2	6.350	6.250
[11:14:44] 	6.330	+0.050	+0.8	1	6.310	6.340	5	6.350	6.250
[11:18:03] 	6.310	+0.030	+0.5	3	6.290	6.330	1	6.350	6.250
[11:21:29] 	6.310	+0.030	+0.5	2	6.300	6.330	3	6.350	6.250
[11:23:41] 	6.320	+0.040	+0.6	5	6.280	6.320	2	6.350	6.250
[11:26:40] 	6.320	+0.040	+0.6	1	6.300	6.320	2	6.350	6.250
[11:27:46] 	6.300	+0.020	+0.3	5	6.280	6.310	4	6.350	6.250
[11:37:01] 	6.300	+0.020	+0.3	5	6.280	6.300	1	6.350	6.250
[11:38:09] 	6.300	+0.020	+0.3	3	6.280	6.300	1	6.350	6.250
[11:40:15] 	6.310	+0.030	+0.5	3	6.280	6.310	1	6.350	6.250
[11:45:09] 	6.310	+0.030	+0.5	1	6.290	6.310	1	6.350	6.250
[11:48:15] 	6.310	+0.030	+0.5	2	6.290	6.320	2	6.350	6.250
[11:52:07] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:52:51] 	6.310	+0.030	+0.5	1	6.300	6.320	2	6.350	6.250
[11:58:15] 	6.310	+0.030	+0.5	1	6.300	6.320	2	6.350	6.250
[12:02:14] 	6.310	+0.030	+0.5	1	6.300	6.310	7	6.350	6.250
[12:05:39] 	6.310	+0.030	+0.5	1	6.300	6.310	12	6.350	6.250
[12:06:13] 	6.300	+0.020	+0.3	3	6.290	6.310	12	6.350	6.250
[12:08:26] 	6.300	+0.020	+0.3	3	6.290	6.310	17	6.350	6.250
[12:11:46] 	6.300	+0.020	+0.3	2	6.300	6.310	17	6.350	6.250
[12:19:58] 	6.300	+0.020	+0.3	8	6.290	6.310	21	6.350	6.250
[12:21:14] 	6.290	+0.010	+0.2	7	6.290	6.300	7	6.350	6.250
[12:24:44] 	6.290	+0.010	+0.2	5	6.290	6.300	6	6.350	6.250
[12:27:11] 	6.290	+0.010	+0.2	8	6.280	6.300	6	6.350	6.250
[12:31:20] 	6.290	+0.010	+0.2	5	6.280	6.300	6	6.350	6.250
[13:02:13] 	6.290	+0.010	+0.2	1	6.290	6.300	6	6.350	6.250
[13:02:15] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[13:03:03] 	6.290	+0.010	+0.2	1	6.290	6.300	6	6.350	6.250
[13:07:33] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
