Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:11:33] 	2.020	-	-	18	2.010	2.020	32	2.020	2.020
[10:14:22] 	2.020	-	-	23	2.010	2.020	32	2.020	2.020
[10:15:11] 	2.020	-	-	24	2.010	2.020	32	2.020	2.020
[10:16:09] 	2.030	+0.010	+0.5	22	2.010	2.030	43	2.030	2.020
[10:17:16] 	2.020	-	-	22	2.010	2.020	5	2.030	2.020
[10:18:23] 	2.020	-	-	24	2.020	2.030	62	2.030	2.020
[10:19:14] 	2.020	-	-	49	2.020	2.030	62	2.030	2.020
[10:21:17] 	2.020	-	-	44	2.020	2.030	62	2.030	2.020
[10:22:16] 	2.020	-	-	44	2.020	2.030	68	2.030	2.020
[10:27:17] 	2.020	-	-	39	2.020	2.030	68	2.030	2.020
[10:28:13] 	2.020	-	-	39	2.020	2.030	69	2.030	2.020
[10:30:10] 	2.020	-	-	39	2.020	2.030	74	2.030	2.020
[10:45:13] 	2.020	-	-	39	2.020	2.030	77	2.030	2.020
[11:02:11] 	2.020	-	-	35	2.020	2.030	77	2.030	2.020
[11:07:10] 	2.020	-	-	34	2.020	2.030	78	2.030	2.020
[11:08:15] 	2.020	-	-	31	2.020	2.030	78	2.030	2.020
[11:10:16] 	2.030	+0.010	+0.5	26	2.020	2.030	77	2.030	2.020
[11:27:15] 	2.030	+0.010	+0.5	26	2.020	2.030	80	2.030	2.020
[11:31:16] 	2.030	+0.010	+0.5	13	2.030	2.040	33	2.040	2.020
[11:32:28] 	2.030	+0.010	+0.5	26	2.020	2.040	45	2.040	2.020
[11:33:18] 	2.030	+0.010	+0.5	27	2.030	2.040	45	2.040	2.020
[11:34:09] 	2.030	+0.010	+0.5	41	2.030	2.040	35	2.040	2.020
[11:37:25] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:46:00] 	2.020	-	-	24	2.010	2.030	6	2.030	2.010
