Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:14:47] 	1.540	-	-	19	1.540	1.550	7	1.550	1.540
[10:17:33] 	1.540	-	-	19	1.540	1.550	8	1.550	1.540
[10:23:38] 	1.540	-	-	5	1.530	1.550	4	1.550	1.540
[10:28:46] 	1.540	-	-	38	1.510	1.520	5	1.550	1.540
[10:30:21] 	1.510	-0.030	-1.9	37	1.510	1.520	6	1.550	1.510
[10:31:29] 	1.510	-0.030	-1.9	36	1.510	1.520	5	1.550	1.510
[10:32:35] 	1.520	-0.020	-1.3	4	1.520	1.560	6	1.550	1.510
[10:35:58] 	1.520	-0.020	-1.3	5	1.530	1.560	6	1.550	1.510
[10:38:42] 	1.520	-0.020	-1.3	18	1.530	1.560	6	1.550	1.510
[10:40:21] 	1.540	-	-	18	1.530	1.560	5	1.550	1.510
[10:41:31] 	1.540	-	-	18	1.530	1.560	7	1.550	1.510
[10:44:04] 	1.540	-	-	18	1.530	1.560	8	1.550	1.510
[10:45:50] 	1.540	-	-	21	1.530	1.560	8	1.550	1.510
[10:50:06] 	1.540	-	-	21	1.530	1.560	9	1.550	1.510
[10:56:10] 	1.540	-	-	21	1.530	1.550	7	1.550	1.510
[10:58:58] 	1.540	-	-	21	1.530	1.540	11	1.550	1.510
[10:59:40] 	1.540	-	-	21	1.530	1.540	12	1.550	1.510
[11:02:34] 	1.540	-	-	23	1.530	1.540	12	1.550	1.510
[11:06:48] 	1.540	-	-	24	1.530	1.540	13	1.550	1.510
[11:12:00] 	1.540	-	-	24	1.530	1.540	14	1.550	1.510
[11:14:40] 	1.540	-	-	24	1.530	1.540	15	1.550	1.510
[11:20:56] 	1.540	-	-	24	1.530	1.540	22	1.550	1.510
[11:22:39] 	1.530	-0.010	-0.6	21	1.530	1.540	20	1.550	1.510
[11:23:51] 	1.530	-0.010	-0.6	21	1.530	1.540	21	1.550	1.510
[11:27:52] 	1.540	-	-	1	1.540	1.560	6	1.550	1.510
[11:29:06] 	1.540	-	-	1	1.540	1.560	12	1.550	1.510
[11:31:49] 	1.540	-	-	6	1.540	1.560	12	1.550	1.510
[11:32:53] 	1.540	-	-	6	1.540	1.560	15	1.550	1.510
[11:36:03] 	1.540	-	-	7	1.540	1.560	17	1.550	1.510
[11:42:09] 	1.550	+0.010	+0.6	4	1.550	1.560	16	1.550	1.510
[11:45:13] 	1.550	+0.010	+0.6	5	1.540	1.560	16	1.550	1.510
[11:45:49] 	1.550	+0.010	+0.6	5	1.540	1.560	18	1.550	1.510
[11:46:58] 	1.550	+0.010	+0.6	4	1.550	1.560	18	1.550	1.510
[11:49:10] 	1.550	+0.010	+0.6	4	1.550	1.560	15	1.550	1.510
