Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:57:29] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:58:53] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:07:47] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:56:42] 	1.590	+0.050	+3.2	22	1.580	1.590	8	1.590	1.550
[11:02:17] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:03:28] 	1.590	+0.050	+3.2	22	1.580	1.590	8	1.590	1.550
[11:05:12] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:07:20] 	1.580	+0.040	+2.6	19	1.580	1.590	6	1.590	1.550
[11:09:55] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:11:38] 	1.580	+0.040	+2.6	16	1.580	1.590	6	1.580	1.580
[11:14:04] 	1.590	+0.050	+3.2	16	1.580	1.590	4	1.590	1.550
[11:16:28] 	1.590	+0.050	+3.2	13	1.580	1.600	62	1.590	1.550
[11:18:28] 	1.590	+0.050	+3.2	14	1.580	1.600	62	1.590	1.550
[11:20:32] 	1.600	+0.060	+3.9	1	1.590	1.600	60	1.600	1.550
[11:22:55] 	1.600	+0.060	+3.9	1	1.590	1.600	59	1.600	1.550
[11:25:15] 	1.600	+0.060	+3.9	1	1.590	1.600	64	1.600	1.550
[11:27:52] 	1.590	+0.050	+3.2	12	1.580	1.590	1	1.600	1.550
[11:30:41] 	1.590	+0.050	+3.2	1	1.580	1.590	10	1.600	1.550
[11:33:07] 	1.590	+0.050	+3.2	1	1.580	1.590	20	1.590	1.590
[11:37:39] 	1.590	+0.050	+3.2	1	1.580	1.590	20	1.600	1.550
[11:42:15] 	1.570	+0.030	+1.9	4	1.570	1.580	3	1.600	1.550
[11:44:39] 	1.570	+0.030	+1.9	9	1.560	1.570	1	1.600	1.550
[11:46:48] 	1.570	+0.030	+1.9	4	1.570	1.580	3	1.600	1.550
[11:50:54] 	1.580	+0.040	+2.6	4	1.570	1.580	4	1.600	1.550
[11:53:06] 	1.580	+0.040	+2.6	30	1.570	1.580	9	1.600	1.550
[11:55:47] 	1.580	+0.040	+2.6	15	1.580	1.590	33	1.580	1.580
[11:57:41] 	1.580	+0.040	+2.6	5	1.580	1.590	21	1.600	1.550
[11:59:23] 	1.580	+0.040	+2.6	6	1.580	1.590	21	1.600	1.550
[12:03:10] 	1.580	+0.040	+2.6	17	1.570	1.580	4	1.600	1.550
[12:05:37] 	1.590	+0.050	+3.2	40	1.580	1.590	30	1.590	1.590
[12:10:16] 	1.590	+0.050	+3.2	13	1.580	1.590	48	1.590	1.590
[12:16:39] 	1.590	+0.050	+3.2	13	1.580	1.590	38	1.600	1.550
[12:18:35] 	1.590	+0.050	+3.2	18	1.580	1.590	38	1.600	1.550
[12:20:32] 	1.590	+0.050	+3.2	18	1.580	1.590	48	1.600	1.550
[12:22:25] 	1.590	+0.050	+3.2	21	1.580	1.590	48	1.600	1.550
[12:27:33] 	1.580	+0.040	+2.6	11	1.580	1.590	46	1.580	1.580
[12:28:46] 	1.580	+0.040	+2.6	11	1.580	1.590	45	1.600	1.550
[12:32:09] 	1.580	+0.040	+2.6	11	1.580	1.560	1	1.600	1.550
[13:57:17] 	1.580	+0.040	+2.6	2	1.580	1.590	47	1.600	1.550
[13:58:25] 	1.580	+0.040	+2.6	2	1.580	1.590	47	1.600	1.550
[13:59:33] 	1.580	+0.040	+2.6	7	1.580	1.590	47	1.600	1.550
[14:00:43] 	1.580	+0.040	+2.6	12	1.580	1.590	47	1.600	1.550
[14:01:25] 	1.580	+0.040	+2.6	12	1.580	1.590	52	1.600	1.550
[14:02:50] 	1.580	+0.040	+2.6	32	1.580	1.590	52	1.600	1.550
[14:04:18] 	1.580	+0.040	+2.6	37	1.580	1.590	52	1.600	1.550
[14:08:42] 	1.590	+0.050	+3.2	37	1.580	1.590	50	1.600	1.550
[14:10:44] 	1.590	+0.050	+3.2	37	1.580	1.590	60	1.600	1.550
[14:12:50] 	1.590	+0.050	+3.2	37	1.580	1.590	68	1.600	1.550
[14:16:45] 	1.590	+0.050	+3.2	47	1.580	1.590	66	1.600	1.550
[14:18:30] 	1.590	+0.050	+3.2	37	1.580	1.600	85	1.600	1.550
[14:20:19] 	1.600	+0.060	+3.9	17	1.590	1.600	84	1.600	1.550
[14:23:47] 	1.600	+0.060	+3.9	27	1.580	1.600	84	1.600	1.550
[14:25:26] 	1.600	+0.060	+3.9	13	1.590	1.600	84	1.600	1.550
[14:28:42] 	1.600	+0.060	+3.9	13	1.590	1.600	89	1.600	1.550
[14:31:39] 	1.590	+0.050	+3.2	12	1.590	1.600	89	1.600	1.550
[14:32:47] 	1.600	+0.060	+3.9	12	1.590	1.600	82	1.600	1.550
[14:44:01] 	1.600	+0.060	+3.9	12	1.590	1.600	84	1.600	1.550
[14:48:45] 	1.600	+0.060	+3.9	12	1.590	1.600	82	1.600	1.550
[14:51:11] 	1.600	+0.060	+3.9	12	1.590	1.600	50	1.600	1.550
[14:53:26] 	1.600	+0.060	+3.9	23	1.590	1.600	31	1.600	1.550
[14:57:46] 	1.600	+0.060	+3.9	23	1.590	1.600	34	1.600	1.550
[15:00:13] 	1.590	+0.050	+3.2	20	1.590	1.600	34	1.600	1.550
[15:02:16] 	1.590	+0.050	+3.2	23	1.590	1.600	49	1.600	1.550
[15:04:20] 	1.590	+0.050	+3.2	26	1.590	1.600	59	1.600	1.550
[15:06:08] 	1.590	+0.050	+3.2	26	1.590	1.600	79	1.600	1.550
[15:07:47] 	1.590	+0.050	+3.2	36	1.590	1.600	79	1.600	1.550
[15:09:08] 	1.600	+0.060	+3.9	36	1.590	1.600	78	1.600	1.550
[15:10:56] 	1.600	+0.060	+3.9	46	1.590	1.600	76	1.600	1.550
[15:17:00] 	1.600	+0.060	+3.9	46	1.590	1.600	77	1.600	1.550
[15:18:21] 	1.590	+0.050	+3.2	46	1.590	1.600	77	1.600	1.550
[15:21:26] 	1.590	+0.050	+3.2	47	1.590	1.600	77	1.600	1.550
[15:24:21] 	1.600	+0.060	+3.9	47	1.590	1.600	75	1.600	1.550
[15:27:57] 	1.600	+0.060	+3.9	48	1.590	1.600	75	1.600	1.550
[15:31:24] 	1.600	+0.060	+3.9	44	1.590	1.610	21	1.610	1.550
[15:33:05] 	1.610	+0.070	+4.5	22	1.600	1.620	49	1.610	1.550
[15:34:33] 	1.610	+0.070	+4.5	5	1.610	1.620	49	1.610	1.550
[15:35:55] 	1.610	+0.070	+4.5	25	1.610	1.620	59	1.610	1.550
[15:37:28] 	1.610	+0.070	+4.5	26	1.610	1.620	59	1.610	1.550
[15:39:17] 	1.610	+0.070	+4.5	24	1.610	1.620	59	1.610	1.550
[15:41:11] 	1.610	+0.070	+4.5	26	1.610	1.620	59	1.610	1.550
[15:45:09] 	1.610	+0.070	+4.5	26	1.610	1.620	61	1.610	1.550
[15:48:40] 	1.610	+0.070	+4.5	23	1.610	1.620	61	1.610	1.550
[15:50:41] 	1.610	+0.070	+4.5	16	1.610	1.620	61	1.610	1.550
[15:52:47] 	1.620	+0.080	+5.2	23	1.610	1.620	59	1.620	1.550
[15:54:25] 	1.620	+0.080	+5.2	23	1.610	1.620	56	1.620	1.550
[15:57:55] 	1.610	+0.070	+4.5	25	1.610	1.620	56	1.620	1.550
[16:01:57] 	1.610	+0.070	+4.5	60	1.600	1.610	5	1.620	1.550
[16:04:12] 	1.610	+0.070	+4.5	60	1.600	1.610	10	1.620	1.550
[16:06:08] 	1.610	+0.070	+4.5	61	1.600	1.610	10	1.620	1.550
[16:10:09] 	1.610	+0.070	+4.5	62	1.600	1.610	10	1.620	1.550
[16:16:30] 	1.610	+0.070	+4.5	62	1.600	1.610	20	1.620	1.550
[16:20:17] 	1.610	+0.070	+4.5	62	1.600	1.610	18	1.620	1.550
[16:23:05] 	1.610	+0.070	+4.5	52	1.600	1.610	8	1.620	1.550
[16:24:41] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:25:47] 	1.610	+0.070	+4.5	45	1.600	1.610	2	1.620	1.550
[16:28:57] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:30:26] 	1.610	+0.070	+4.5	45	1.600	1.610	2	1.620	1.550
[16:31:12] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:34:34] 	1.610	+0.070	+4.5	3	1.610	1.620	60	1.620	1.550
[16:35:14] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:38:06] 	1.610	+0.070	+4.5	45	1.600	1.610	5	1.620	1.550
[16:38:54] 	1.610	+0.070	+4.5	1	1.610	1.620	60	1.620	1.550
[16:39:21] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:57:14] 	1.620	+0.080	+5.2	2	1.610	1.620	39	1.620	1.550
[16:57:33] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[17:02:37] 	1.620	+0.080	+5.2	1	1.610	1.620	27	1.620	1.550
