Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:48:05] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:48:53] 	1.570	-0.030	-1.9	2	1.560	1.580	20	1.580	1.570
[09:56:33] 	1.570	-0.030	-1.9	2	1.570	1.580	20	1.580	1.570
[09:59:19] 	1.570	-0.030	-1.9	2	1.560	1.580	20	1.580	1.570
[10:19:11] 	1.550	-0.050	-3.1	4	1.530	1.580	20	1.580	1.550
[10:28:08] 	1.550	-0.050	-3.1	5	1.530	1.580	20	1.580	1.550
[10:35:11] 	1.550	-0.050	-3.1	2	1.540	1.580	20	1.580	1.550
[10:41:07] 	1.550	-0.050	-3.1	12	1.550	1.580	20	1.580	1.550
[10:42:20] 	1.550	-0.050	-3.1	14	1.550	1.580	20	1.580	1.550
[10:44:40] 	1.550	-0.050	-3.1	15	1.550	1.580	20	1.580	1.550
[10:50:06] 	1.550	-0.050	-3.1	20	1.550	1.560	10	1.580	1.550
[10:59:45] 	1.560	-0.040	-2.5	20	1.550	1.560	5	1.580	1.550
[11:00:40] 	1.560	-0.040	-2.5	20	1.550	1.560	10	1.580	1.550
[11:16:11] 	1.560	-0.040	-2.5	26	1.550	1.560	10	1.580	1.550
[11:18:33] 	1.560	-0.040	-2.5	27	1.550	1.560	10	1.580	1.550
[11:19:38] 	1.560	-0.040	-2.5	27	1.550	1.570	10	1.580	1.550
[11:30:39] 	1.560	-0.040	-2.5	5	1.560	1.570	10	1.580	1.550
[11:31:52] 	1.560	-0.040	-2.5	27	1.550	1.570	10	1.580	1.550
[12:00:54] 	1.560	-0.040	-2.5	1	1.560	1.570	10	1.580	1.550
[12:02:19] 	1.560	-0.040	-2.5	27	1.550	1.570	10	1.580	1.550
[12:16:38] 	1.560	-0.040	-2.5	2	1.560	1.570	10	1.580	1.550
[12:24:18] 	1.560	-0.040	-2.5	27	1.550	1.570	10	1.580	1.550
[13:08:39] 	1.560	-0.040	-2.5	10	1.600	1.570	10	1.580	1.550
[13:59:19] 	1.560	-0.040	-2.5	27	1.550	1.580	20	1.580	1.550
[14:00:30] 	1.570	-0.030	-1.9	27	1.550	1.580	20	1.580	1.550
[14:02:45] 	1.570	-0.030	-1.9	27	1.550	1.570	10	1.580	1.550
[14:28:37] 	1.570	-0.030	-1.9	2	1.560	1.570	10	1.580	1.550
[14:44:33] 	1.560	-0.040	-2.5	21	1.550	1.570	10	1.580	1.550
[14:45:14] 	1.560	-0.040	-2.5	21	1.550	1.560	4	1.580	1.550
[14:57:20] 	1.560	-0.040	-2.5	29	1.550	1.560	4	1.580	1.550
[15:01:58] 	1.560	-0.040	-2.5	30	1.550	1.560	3	1.580	1.550
[15:04:25] 	1.560	-0.040	-2.5	3	1.560	1.570	12	1.580	1.550
[15:09:14] 	1.560	-0.040	-2.5	29	1.550	1.570	12	1.580	1.550
[15:11:34] 	1.560	-0.040	-2.5	39	1.550	1.570	12	1.580	1.550
[15:13:12] 	1.560	-0.040	-2.5	38	1.550	1.570	12	1.580	1.550
[15:14:21] 	1.560	-0.040	-2.5	1	1.560	1.570	12	1.580	1.550
[15:15:27] 	1.560	-0.040	-2.5	4	1.560	1.570	12	1.580	1.550
[15:16:38] 	1.560	-0.040	-2.5	7	1.560	1.570	12	1.580	1.550
[15:19:34] 	1.560	-0.040	-2.5	12	1.560	1.570	12	1.580	1.550
[15:23:28] 	1.560	-0.040	-2.5	5	1.560	1.570	12	1.580	1.550
[15:26:33] 	1.560	-0.040	-2.5	11	1.560	1.570	12	1.580	1.550
