Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:59:55] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:31:51] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:40:46] 	8.580	-0.370	-4.1	60	8.540	8.570	105	8.950	8.500
[10:41:40] 	8.580	-0.370	-4.1	90	8.510	8.550	105	8.950	8.500
[10:42:42] 	8.580	-0.370	-4.1	30	8.520	8.550	105	8.950	8.500
[10:43:44] 	8.580	-0.370	-4.1	36	8.520	8.540	75	8.950	8.500
[10:44:47] 	8.580	-0.370	-4.1	36	8.520	8.550	105	8.950	8.500
[10:45:36] 	8.580	-0.370	-4.1	30	8.530	8.560	105	8.950	8.500
[10:46:34] 	8.580	-0.370	-4.1	6	8.520	8.540	75	8.950	8.500
[10:47:58] 	8.580	-0.370	-4.1	6	8.520	8.540	105	8.950	8.500
[10:48:50] 	8.520	-0.430	-4.8	2	8.500	8.520	105	8.950	8.500
[10:49:52] 	8.500	-0.450	-5.0	60	8.470	8.500	103	8.950	8.500
[10:50:57] 	8.500	-0.450	-5.0	-	8.460	8.480	105	8.950	8.500
[10:51:59] 	8.500	-0.450	-5.0	30	8.460	8.490	105	8.950	8.500
[10:52:56] 	8.500	-0.450	-5.0	60	8.470	8.500	103	8.950	8.500
[10:53:53] 	8.500	-0.450	-5.0	30	8.480	8.510	105	8.950	8.500
[10:55:35] 	8.500	-0.450	-5.0	1	8.470	8.490	105	8.950	8.500
[10:56:41] 	8.500	-0.450	-5.0	1	8.470	8.480	105	8.950	8.500
[10:57:43] 	8.470	-0.480	-5.4	-	-	8.510	150	8.950	8.470
[10:58:49] 	8.470	-0.480	-5.4	30	8.500	8.530	105	8.950	8.470
[10:59:40] 	8.470	-0.480	-5.4	30	8.490	8.520	105	8.950	8.470
[11:01:10] 	8.470	-0.480	-5.4	60	8.490	8.520	105	8.950	8.470
[11:02:13] 	8.470	-0.480	-5.4	60	8.510	8.540	105	8.950	8.470
[11:04:36] 	8.470	-0.480	-5.4	30	8.490	8.520	105	8.950	8.470
[11:07:35] 	8.470	-0.480	-5.4	60	8.490	8.520	105	8.950	8.470
[11:08:37] 	8.470	-0.480	-5.4	60	8.500	8.530	105	8.950	8.470
[11:10:43] 	8.470	-0.480	-5.4	-	8.500	8.520	105	8.950	8.470
[11:13:44] 	8.470	-0.480	-5.4	-	8.500	8.510	105	8.950	8.470
[11:14:49] 	8.500	-0.450	-5.0	30	8.490	8.520	105	8.950	8.470
[11:16:01] 	8.500	-0.450	-5.0	-	8.480	8.510	30	8.950	8.470
[11:16:59] 	8.500	-0.450	-5.0	30	8.480	8.510	105	8.950	8.470
[11:19:22] 	8.500	-0.450	-5.0	60	8.480	8.500	50	8.950	8.470
[11:20:28] 	8.500	-0.450	-5.0	30	8.480	8.500	50	8.950	8.470
[11:21:44] 	8.500	-0.450	-5.0	30	8.490	8.510	50	8.950	8.470
[11:23:39] 	8.500	-0.450	-5.0	60	8.480	8.500	50	8.950	8.470
[11:24:47] 	8.500	-0.450	-5.0	-	8.480	8.490	50	8.950	8.470
[11:25:53] 	8.500	-0.450	-5.0	30	8.480	8.500	50	8.950	8.470
[11:26:59] 	8.500	-0.450	-5.0	-	8.480	8.490	50	8.950	8.470
