Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:47:39] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:48:43] 	9.880	-0.250	-2.5	30	9.860	9.890	75	10.120	9.870
[09:49:53] 	9.880	-0.250	-2.5	60	9.870	9.900	30	10.120	9.870
[09:51:35] 	9.880	-0.250	-2.5	30	9.900	9.920	50	10.120	9.870
[09:52:44] 	9.880	-0.250	-2.5	30	9.880	9.900	50	10.120	9.870
[09:53:53] 	9.880	-0.250	-2.5	30	9.880	-	-	10.120	9.870
[09:55:12] 	9.880	-0.250	-2.5	30	9.890	9.910	50	10.120	9.870
[09:56:22] 	9.880	-0.250	-2.5	30	9.900	9.920	50	10.120	9.870
[09:57:31] 	9.880	-0.250	-2.5	60	9.920	9.940	50	10.120	9.870
[09:59:09] 	9.880	-0.250	-2.5	30	9.920	9.940	50	10.120	9.870
[10:01:42] 	9.880	-0.250	-2.5	30	9.880	9.900	50	10.120	9.870
[10:03:24] 	9.880	-0.250	-2.5	30	9.910	9.940	75	10.120	9.870
[10:04:37] 	9.880	-0.250	-2.5	60	9.900	9.920	50	10.120	9.870
[10:05:42] 	9.880	-0.250	-2.5	30	9.910	9.930	50	10.120	9.870
[10:06:52] 	9.880	-0.250	-2.5	30	9.920	9.940	50	10.120	9.870
[10:08:05] 	9.880	-0.250	-2.5	30	9.950	9.970	50	10.120	9.870
[10:09:15] 	9.880	-0.250	-2.5	30	9.940	9.960	50	10.120	9.870
[10:11:30] 	9.880	-0.250	-2.5	30	9.930	9.950	50	10.120	9.870
[10:12:29] 	9.880	-0.250	-2.5	30	9.920	9.940	50	10.120	9.870
[10:13:17] 	9.880	-0.250	-2.5	30	9.910	9.930	50	10.120	9.870
[10:14:26] 	9.880	-0.250	-2.5	30	9.900	9.920	50	10.120	9.870
[10:15:36] 	9.880	-0.250	-2.5	31	9.880	9.900	50	10.120	9.870
[10:16:45] 	9.880	-0.250	-2.5	31	9.880	9.900	80	10.120	9.870
[10:17:55] 	9.880	-0.250	-2.5	31	9.880	9.900	50	10.120	9.870
[10:21:13] 	9.880	-0.250	-2.5	1	9.880	10.050	-	10.120	9.870
[10:22:12] 	9.880	-0.250	-2.5	1	9.880	9.890	50	10.120	9.870
[10:23:32] 	9.850	-0.280	-2.8	30	9.830	9.850	50	10.120	9.850
[10:24:48] 	9.850	-0.280	-2.8	30	9.810	9.830	50	10.120	9.850
[10:25:53] 	9.850	-0.280	-2.8	30	9.820	9.840	80	10.120	9.850
[10:26:58] 	9.810	-0.320	-3.2	30	9.780	9.820	120	10.120	9.810
[10:27:57] 	9.810	-0.320	-3.2	30	9.790	9.810	50	10.120	9.810
[10:29:40] 	9.810	-0.320	-3.2	30	9.800	9.820	50	10.120	9.810
[10:30:35] 	9.810	-0.320	-3.2	30	9.770	9.790	50	10.120	9.810
[10:31:25] 	9.770	-0.360	-3.6	60	9.760	9.800	75	10.120	9.770
[10:32:36] 	9.770	-0.360	-3.6	30	9.770	9.790	50	10.120	9.770
[10:33:48] 	9.770	-0.360	-3.6	30	9.760	9.780	50	10.120	9.770
[10:35:00] 	9.770	-0.360	-3.6	30	9.770	9.790	50	10.120	9.770
[10:36:07] 	9.770	-0.360	-3.6	30	9.800	9.810	1	10.120	9.770
[10:37:12] 	9.770	-0.360	-3.6	30	9.790	9.810	81	10.120	9.770
[10:38:30] 	9.770	-0.360	-3.6	30	9.780	9.800	80	10.120	9.770
[10:39:47] 	9.770	-0.360	-3.6	-	9.780	9.790	80	10.120	9.770
[10:40:57] 	9.780	-0.350	-3.5	30	9.760	9.780	80	10.120	9.770
[10:42:10] 	9.780	-0.350	-3.5	30	9.760	9.780	81	10.120	9.770
[10:43:17] 	9.780	-0.350	-3.5	30	9.750	9.770	80	10.120	9.770
[10:45:57] 	9.780	-0.350	-3.5	30	9.740	9.760	80	10.120	9.770
[10:47:08] 	9.780	-0.350	-3.5	30	9.730	9.750	80	10.120	9.770
[10:49:56] 	9.780	-0.350	-3.5	2	9.760	9.770	30	10.120	9.770
[10:51:40] 	9.760	-0.370	-3.7	2	9.760	9.780	30	10.120	9.760
[10:52:54] 	9.760	-0.370	-3.7	30	9.760	9.780	80	10.120	9.760
[10:54:02] 	9.760	-0.370	-3.7	-	-	9.770	80	10.120	9.760
[10:55:16] 	9.760	-0.370	-3.7	30	9.720	9.740	80	10.120	9.760
[10:56:21] 	9.760	-0.370	-3.7	30	9.680	9.700	80	10.120	9.760
[10:57:26] 	9.760	-0.370	-3.7	30	9.680	9.700	50	10.120	9.760
[10:58:36] 	9.720	-0.410	-4.0	30	9.700	9.720	80	10.120	9.720
[10:59:40] 	9.720	-0.410	-4.0	30	9.710	9.730	50	10.120	9.720
[11:00:29] 	9.720	-0.410	-4.0	30	9.710	9.730	80	10.120	9.720
[11:01:35] 	9.720	-0.410	-4.0	30	9.730	9.750	80	10.120	9.720
[11:04:15] 	9.720	-0.410	-4.0	30	9.730	9.750	50	10.120	9.720
[11:05:25] 	9.720	-0.410	-4.0	30	9.750	9.770	50	10.120	9.720
[11:09:19] 	9.720	-0.410	-4.0	30	9.740	9.770	30	10.120	9.720
[11:10:29] 	9.720	-0.410	-4.0	30	9.750	9.770	80	10.120	9.720
[11:11:35] 	9.720	-0.410	-4.0	30	9.740	9.760	80	10.120	9.720
[11:12:39] 	9.750	-0.380	-3.8	30	9.740	9.770	105	10.120	9.720
[11:13:45] 	9.750	-0.380	-3.8	30	9.760	9.780	50	10.120	9.720
[11:14:52] 	9.750	-0.380	-3.8	30	9.790	9.810	81	10.120	9.720
[11:16:01] 	9.750	-0.380	-3.8	30	9.800	9.810	1	10.120	9.720
[11:17:07] 	9.750	-0.380	-3.8	30	9.780	9.800	80	10.120	9.720
[11:18:23] 	9.750	-0.380	-3.8	30	9.760	9.780	50	10.120	9.720
[11:19:28] 	9.750	-0.380	-3.8	30	9.750	9.770	80	10.120	9.720
[11:20:36] 	9.750	-0.380	-3.8	30	9.760	9.780	80	10.120	9.720
[11:21:30] 	9.750	-0.380	-3.8	30	9.750	9.770	80	10.120	9.720
[11:22:18] 	9.750	-0.380	-3.8	30	9.730	9.750	50	10.120	9.720
[11:23:18] 	9.750	-0.380	-3.8	30	9.740	9.760	80	10.120	9.720
[11:24:40] 	9.750	-0.380	-3.8	60	9.750	9.780	30	10.120	9.720
[11:26:08] 	9.750	-0.380	-3.8	30	9.750	9.770	80	10.120	9.720
[11:28:17] 	9.750	-0.380	-3.8	30	9.760	9.780	80	10.120	9.720
[11:29:22] 	9.750	-0.380	-3.8	30	9.750	9.770	80	10.120	9.720
[11:31:42] 	9.750	-0.380	-3.8	30	9.750	9.770	50	10.120	9.720
[11:32:35] 	9.750	-0.380	-3.8	60	9.720	9.740	50	10.120	9.720
[11:33:24] 	9.750	-0.380	-3.8	30	9.720	9.740	80	10.120	9.720
[11:35:45] 	9.740	-0.390	-3.8	30	9.720	9.740	50	10.120	9.720
[11:37:11] 	9.740	-0.390	-3.8	1	9.740	9.750	50	10.120	9.720
[11:38:21] 	9.740	-0.390	-3.8	31	9.740	9.760	80	10.120	9.720
[11:39:35] 	9.750	-0.380	-3.8	1	9.740	9.750	50	10.120	9.720
[11:41:50] 	9.740	-0.390	-3.8	30	9.720	9.740	80	10.120	9.720
[11:43:11] 	9.740	-0.390	-3.8	60	9.750	9.770	80	10.120	9.720
[11:44:24] 	9.740	-0.390	-3.8	30	9.770	9.780	51	10.120	9.720
[11:45:34] 	9.740	-0.390	-3.8	60	9.760	9.780	1	10.120	9.720
[11:47:28] 	9.780	-0.350	-3.5	30	9.760	9.780	50	10.120	9.720
[11:48:32] 	9.780	-0.350	-3.5	30	9.770	9.790	80	10.120	9.720
[11:49:41] 	9.780	-0.350	-3.5	30	9.760	9.780	50	10.120	9.720
[11:50:56] 	9.780	-0.350	-3.5	61	9.750	9.780	30	10.120	9.720
[11:51:59] 	9.780	-0.350	-3.5	1	9.760	9.770	50	10.120	9.720
[11:52:59] 	9.780	-0.350	-3.5	30	9.770	9.790	80	10.120	9.720
[11:54:15] 	9.780	-0.350	-3.5	31	9.750	9.770	80	10.120	9.720
[11:58:16] 	9.780	-0.350	-3.5	30	9.790	9.800	1	10.120	9.720
[11:59:39] 	9.800	-0.330	-3.3	30	9.800	9.820	80	10.120	9.720
[12:02:09] 	9.800	-0.330	-3.3	30	9.770	9.790	80	10.120	9.720
[12:05:26] 	9.800	-0.330	-3.3	30	9.780	9.800	80	10.120	9.720
[12:06:31] 	9.800	-0.330	-3.3	30	9.760	9.780	80	10.120	9.720
[12:07:36] 	9.800	-0.330	-3.3	33	9.750	9.770	50	10.120	9.720
[12:08:45] 	9.800	-0.330	-3.3	30	9.760	9.780	80	10.120	9.720
[12:09:54] 	9.800	-0.330	-3.3	30	9.780	9.800	80	10.120	9.720
[12:11:28] 	9.800	-0.330	-3.3	61	9.780	9.800	50	10.120	9.720
[12:12:32] 	9.800	-0.330	-3.3	30	9.790	9.810	80	10.120	9.720
[12:13:31] 	9.800	-0.330	-3.3	30	9.780	9.800	50	10.120	9.720
[12:14:19] 	9.800	-0.330	-3.3	30	9.790	9.810	80	10.120	9.720
[12:15:23] 	9.800	-0.330	-3.3	30	9.800	9.820	80	10.120	9.720
[12:16:28] 	9.800	-0.330	-3.3	30	9.790	9.810	80	10.120	9.720
[12:17:33] 	9.800	-0.330	-3.3	30	9.800	9.820	80	10.120	9.720
