Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:49:43] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:50:09] 	8.550	-	-	30	8.500	8.520	80	8.550	8.550
[09:52:47] 	8.550	-	-	30	8.520	8.540	50	8.550	8.550
[09:53:49] 	8.550	-	-	30	8.540	8.560	50	8.550	8.550
[09:54:52] 	8.550	-	-	30	8.550	8.570	50	8.550	8.550
[09:55:54] 	8.550	-	-	30	8.560	8.580	50	8.550	8.550
[09:57:12] 	8.550	-	-	30	8.570	8.590	50	8.550	8.550
[09:59:56] 	8.550	-	-	30	8.590	8.610	50	8.550	8.550
[10:01:06] 	8.550	-	-	30	8.560	8.580	50	8.550	8.550
[10:02:24] 	8.590	+0.040	+0.5	30	8.580	8.600	50	8.590	8.550
[10:03:37] 	8.590	+0.040	+0.5	30	8.610	8.630	50	8.590	8.550
[10:04:48] 	8.590	+0.040	+0.5	30	8.610	8.630	80	8.590	8.550
[10:06:19] 	8.590	+0.040	+0.5	60	8.610	8.640	30	8.590	8.550
[10:07:55] 	8.590	+0.040	+0.5	30	8.600	8.620	80	8.590	8.550
[10:08:59] 	8.590	+0.040	+0.5	30	8.590	8.610	80	8.590	8.550
[10:11:50] 	8.590	+0.040	+0.5	30	8.610	8.620	50	8.590	8.550
[10:12:56] 	8.590	+0.040	+0.5	30	8.610	8.630	50	8.590	8.550
[10:13:33] 	8.590	+0.040	+0.5	30	8.620	8.640	80	8.590	8.550
[10:14:42] 	8.590	+0.040	+0.5	30	8.630	8.650	50	8.590	8.550
[10:17:00] 	8.590	+0.040	+0.5	30	8.650	8.670	80	8.590	8.550
[10:18:19] 	8.590	+0.040	+0.5	30	8.640	8.660	50	8.590	8.550
[10:19:21] 	8.590	+0.040	+0.5	60	8.630	-	-	8.590	8.550
[10:19:55] 	8.590	+0.040	+0.5	30	8.670	8.690	50	8.590	8.550
[10:22:36] 	8.590	+0.040	+0.5	130	8.650	8.690	80	8.590	8.550
[10:23:39] 	8.590	+0.040	+0.5	30	8.670	8.690	50	8.590	8.550
[10:25:34] 	8.590	+0.040	+0.5	30	8.660	8.680	80	8.590	8.550
[10:26:41] 	8.590	+0.040	+0.5	30	8.650	8.670	50	8.590	8.550
[10:28:52] 	8.590	+0.040	+0.5	30	8.660	8.680	50	8.590	8.550
[10:32:46] 	8.690	+0.140	+1.6	30	8.710	8.730	50	8.690	8.550
[10:36:27] 	8.690	+0.140	+1.6	30	8.720	8.740	50	8.690	8.550
[10:37:30] 	8.690	+0.140	+1.6	30	8.730	8.750	80	8.690	8.550
[10:38:47] 	8.690	+0.140	+1.6	30	8.730	8.750	50	8.690	8.550
[10:39:56] 	8.690	+0.140	+1.6	30	8.730	8.760	80	8.690	8.550
[10:41:04] 	8.690	+0.140	+1.6	30	8.750	8.770	50	8.690	8.550
[10:42:13] 	8.690	+0.140	+1.6	30	8.750	8.770	80	8.690	8.550
[10:43:15] 	8.690	+0.140	+1.6	30	8.740	8.760	50	8.690	8.550
[10:45:59] 	8.690	+0.140	+1.6	30	8.720	8.740	50	8.690	8.550
[10:47:07] 	8.720	+0.170	+2.0	30	8.720	8.740	80	8.720	8.550
[10:48:10] 	8.720	+0.170	+2.0	30	8.730	8.750	50	8.720	8.550
[10:49:34] 	8.720	+0.170	+2.0	30	8.750	8.770	80	8.720	8.550
[10:50:39] 	8.720	+0.170	+2.0	30	8.740	8.760	50	8.720	8.550
[10:52:33] 	8.720	+0.170	+2.0	30	8.710	8.730	50	8.720	8.550
[10:53:45] 	8.720	+0.170	+2.0	30	8.700	8.720	50	8.720	8.550
[10:55:02] 	8.720	+0.170	+2.0	30	8.690	8.710	50	8.720	8.550
[10:57:38] 	8.720	+0.170	+2.0	30	8.700	8.720	50	8.720	8.550
[10:58:39] 	8.720	+0.170	+2.0	30	8.720	8.740	80	8.720	8.550
[10:59:42] 	8.720	+0.170	+2.0	30	8.720	8.740	50	8.720	8.550
[11:01:48] 	8.720	+0.170	+2.0	30	8.720	8.740	80	8.720	8.550
[11:02:50] 	8.720	+0.170	+2.0	30	8.710	8.730	50	8.720	8.550
[11:04:06] 	8.720	+0.170	+2.0	30	8.700	8.720	80	8.720	8.550
[11:05:19] 	8.720	+0.170	+2.0	30	8.700	8.720	50	8.720	8.550
[11:06:43] 	8.720	+0.170	+2.0	30	8.730	8.750	80	8.720	8.550
[11:08:01] 	8.720	+0.170	+2.0	30	8.700	8.720	50	8.720	8.550
[11:09:29] 	8.720	+0.170	+2.0	30	8.710	8.730	50	8.720	8.550
[11:10:45] 	8.720	+0.170	+2.0	30	8.700	8.720	50	8.720	8.550
[11:11:58] 	8.720	+0.170	+2.0	30	8.700	8.720	80	8.720	8.550
[11:13:22] 	8.720	+0.170	+2.0	30	8.710	8.730	50	8.720	8.550
[11:14:40] 	8.710	+0.160	+1.9	30	8.720	8.740	50	8.720	8.550
[11:15:48] 	8.710	+0.160	+1.9	30	8.730	8.750	80	8.720	8.550
[11:16:50] 	8.710	+0.160	+1.9	30	8.740	8.760	50	8.720	8.550
[11:19:00] 	8.710	+0.160	+1.9	30	8.750	8.770	80	8.720	8.550
[11:20:02] 	8.710	+0.160	+1.9	30	8.730	8.750	50	8.720	8.550
[11:37:19] 	8.780	+0.230	+2.7	30	8.810	8.830	50	8.780	8.550
[11:37:22] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:39:30] 	8.780	+0.230	+2.7	30	8.810	8.830	50	8.780	8.550
[11:41:54] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:42:07] 	8.780	+0.230	+2.7	30	8.830	8.850	50	8.780	8.550
[11:42:41] 	8.780	+0.230	+2.7	30	8.820	8.840	50	8.780	8.550
[11:43:36] 	8.780	+0.230	+2.7	30	8.830	8.850	50	8.780	8.550
