Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:50:02] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:50:25] 	-	-	-	30	14.770	14.790	30	-	-
[09:51:35] 	-	-	-	65	14.720	14.810	65	-	-
[09:53:44] 	-	-	-	30	14.750	14.770	30	-	-
[09:54:46] 	-	-	-	30	14.760	14.780	30	-	-
[09:55:48] 	-	-	-	30	14.750	14.770	30	-	-
[09:59:15] 	-	-	-	30	14.800	14.820	30	-	-
[09:59:32] 	-	-	-	30	14.780	14.800	30	-	-
[10:00:26] 	-	-	-	30	14.770	14.790	30	-	-
[10:01:25] 	-	-	-	30	14.760	14.800	65	-	-
[10:05:32] 	-	-	-	30	14.710	14.730	30	-	-
[10:06:13] 	-	-	-	30	14.710	14.730	30	-	-
[10:06:38] 	-	-	-	30	14.730	14.750	30	-	-
[10:08:34] 	-	-	-	30	14.770	14.790	30	-	-
[10:09:26] 	-	-	-	30	14.780	14.800	30	-	-
[10:11:20] 	-	-	-	30	14.760	14.780	30	-	-
[10:12:31] 	-	-	-	30	14.770	14.790	30	-	-
[10:13:23] 	-	-	-	30	14.750	14.770	30	-	-
[10:14:34] 	-	-	-	30	14.730	14.750	30	-	-
[10:15:25] 	-	-	-	30	14.770	14.790	30	-	-
[10:16:33] 	-	-	-	30	14.760	14.780	30	-	-
[10:17:26] 	-	-	-	30	14.790	14.810	30	-	-
[10:19:28] 	-	-	-	30	14.780	14.800	30	-	-
[10:20:21] 	-	-	-	30	14.770	14.780	30	-	-
[10:21:33] 	-	-	-	30	14.730	14.750	30	-	-
[10:23:32] 	-	-	-	30	14.720	14.740	30	-	-
[10:24:24] 	-	-	-	30	14.740	14.760	30	-	-
[10:25:35] 	-	-	-	30	14.730	14.750	30	-	-
[10:26:32] 	-	-	-	30	14.700	14.720	30	-	-
[10:27:30] 	-	-	-	30	14.690	14.710	30	-	-
[10:28:22] 	-	-	-	30	14.680	14.700	30	-	-
[10:29:34] 	-	-	-	30	14.660	14.680	30	-	-
[10:31:35] 	-	-	-	65	14.650	14.690	30	-	-
[10:32:29] 	-	-	-	30	14.680	14.700	30	-	-
[10:33:26] 	-	-	-	30	14.670	14.690	30	-	-
[10:34:20] 	-	-	-	30	14.660	14.680	30	-	-
[10:35:28] 	-	-	-	30	14.640	14.660	30	-	-
[10:36:21] 	-	-	-	30	14.630	14.650	30	-	-
