Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:31:47] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:32:10] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:32:29] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:35:55] 	15.690	-0.040	-0.3	-	15.750	15.810	20	15.730	15.690
[09:44:13] 	15.750	+0.020	+0.1	20	15.610	15.710	20	15.750	15.690
[09:45:36] 	15.750	+0.020	+0.1	20	15.700	15.800	20	15.750	15.690
[09:46:18] 	15.750	+0.020	+0.1	20	15.660	15.760	20	15.750	15.690
[09:47:41] 	15.750	+0.020	+0.1	20	15.670	15.770	20	15.750	15.690
[09:48:22] 	15.750	+0.020	+0.1	20	15.660	15.760	20	15.750	15.690
[09:50:27] 	15.750	+0.020	+0.1	30	15.690	15.720	30	15.750	15.690
[09:52:31] 	15.750	+0.020	+0.1	30	15.710	15.740	30	15.750	15.690
[09:53:13] 	15.750	+0.020	+0.1	30	15.730	15.780	65	15.750	15.690
[09:54:36] 	15.750	+0.020	+0.1	65	15.740	15.790	30	15.750	15.690
[09:55:17] 	15.750	+0.020	+0.1	30	15.780	15.810	30	15.750	15.690
[09:56:40] 	15.750	+0.020	+0.1	30	15.770	15.800	30	15.750	15.690
[09:57:22] 	15.750	+0.020	+0.1	30	15.760	15.790	30	15.750	15.690
[09:58:44] 	15.750	+0.020	+0.1	30	15.770	15.800	30	15.750	15.690
[09:59:26] 	15.750	+0.020	+0.1	30	15.760	15.790	30	15.750	15.690
[10:00:48] 	15.750	+0.020	+0.1	30	15.750	15.780	30	15.750	15.690
[10:01:30] 	15.750	+0.020	+0.1	30	15.740	15.770	30	15.750	15.690
[10:02:54] 	15.750	+0.020	+0.1	30	15.720	15.750	30	15.750	15.690
[10:03:35] 	15.750	+0.020	+0.1	30	15.720	15.760	30	15.750	15.690
[10:04:17] 	15.750	+0.020	+0.1	30	15.710	15.740	30	15.750	15.690
[10:06:21] 	15.750	+0.020	+0.1	30	15.660	15.690	30	15.750	15.690
[10:07:44] 	15.750	+0.020	+0.1	30	15.640	15.670	30	15.750	15.690
[10:08:25] 	15.750	+0.020	+0.1	30	15.610	15.640	30	15.750	15.690
[10:09:48] 	15.750	+0.020	+0.1	30	15.580	15.620	30	15.750	15.690
[10:10:29] 	15.750	+0.020	+0.1	30	15.590	15.620	30	15.750	15.690
[10:11:52] 	15.750	+0.020	+0.1	30	15.630	15.660	30	15.750	15.690
[10:12:33] 	15.750	+0.020	+0.1	30	15.620	15.650	30	15.750	15.690
[10:13:14] 	15.750	+0.020	+0.1	30	15.630	15.660	30	15.750	15.690
[10:16:42] 	15.750	+0.020	+0.1	30	15.620	15.650	30	15.750	15.690
[10:18:46] 	15.750	+0.020	+0.1	30	15.630	15.660	30	15.750	15.690
[10:19:28] 	15.750	+0.020	+0.1	30	15.660	15.690	30	15.750	15.690
[10:20:51] 	15.750	+0.020	+0.1	30	15.640	15.670	30	15.750	15.690
[10:21:33] 	15.750	+0.020	+0.1	30	15.620	15.650	30	15.750	15.690
[10:22:14] 	15.750	+0.020	+0.1	30	15.650	15.680	30	15.750	15.690
[10:23:37] 	15.750	+0.020	+0.1	30	15.640	15.670	30	15.750	15.690
[10:25:43] 	15.750	+0.020	+0.1	30	15.660	15.700	30	15.750	15.690
[10:26:25] 	15.750	+0.020	+0.1	30	15.660	15.690	30	15.750	15.690
[10:27:47] 	15.750	+0.020	+0.1	30	15.640	15.670	30	15.750	15.690
[10:28:29] 	15.750	+0.020	+0.1	30	15.630	15.660	30	15.750	15.690
[10:29:52] 	15.750	+0.020	+0.1	30	15.620	15.650	30	15.750	15.690
[10:30:33] 	15.750	+0.020	+0.1	30	15.600	15.640	30	15.750	15.690
[10:31:15] 	15.750	+0.020	+0.1	30	15.610	15.640	30	15.750	15.690
[10:32:39] 	15.750	+0.020	+0.1	30	15.630	15.660	30	15.750	15.690
[10:35:25] 	15.750	+0.020	+0.1	30	15.640	15.670	30	15.750	15.690
[10:36:48] 	15.750	+0.020	+0.1	30	15.630	15.660	30	15.750	15.690
[10:37:29] 	15.750	+0.020	+0.1	30	15.620	15.660	30	15.750	15.690
[10:38:52] 	15.750	+0.020	+0.1	30	15.640	15.670	30	15.750	15.690
[10:40:15] 	15.750	+0.020	+0.1	30	15.610	15.640	30	15.750	15.690
[10:42:19] 	15.750	+0.020	+0.1	30	15.620	15.650	30	15.750	15.690
[10:43:41] 	15.750	+0.020	+0.1	30	15.630	15.660	30	15.750	15.690
[10:45:45] 	15.750	+0.020	+0.1	30	15.610	15.640	30	15.750	15.690
[10:46:27] 	15.750	+0.020	+0.1	30	15.590	15.620	30	15.750	15.690
[10:47:50] 	15.750	+0.020	+0.1	30	15.580	15.610	30	15.750	15.690
[10:48:31] 	15.750	+0.020	+0.1	30	15.570	15.600	30	15.750	15.690
[10:49:54] 	15.750	+0.020	+0.1	30	15.580	15.610	30	15.750	15.690
[10:50:35] 	15.750	+0.020	+0.1	30	15.570	15.600	30	15.750	15.690
[10:51:58] 	15.750	+0.020	+0.1	30	15.580	15.610	30	15.750	15.690
[10:52:39] 	15.750	+0.020	+0.1	30	15.550	15.590	30	15.750	15.690
[10:53:21] 	15.750	+0.020	+0.1	30	15.530	15.560	30	15.750	15.690
[10:54:43] 	15.750	+0.020	+0.1	-	15.530	15.550	30	15.750	15.690
[10:55:25] 	15.750	+0.020	+0.1	30	15.530	15.560	30	15.750	15.690
[10:56:48] 	15.750	+0.020	+0.1	30	15.540	15.560	30	15.750	15.690
[10:59:33] 	15.750	+0.020	+0.1	30	15.560	15.580	30	15.750	15.690
[11:02:19] 	15.750	+0.020	+0.1	30	15.550	15.570	30	15.750	15.690
[11:03:41] 	15.750	+0.020	+0.1	30	15.560	15.580	30	15.750	15.690
[11:04:23] 	15.750	+0.020	+0.1	30	15.550	15.580	30	15.750	15.690
[11:05:46] 	15.750	+0.020	+0.1	30	15.530	15.550	30	15.750	15.690
[11:06:27] 	15.750	+0.020	+0.1	30	15.550	15.570	30	15.750	15.690
[11:07:50] 	15.750	+0.020	+0.1	30	15.560	15.580	30	15.750	15.690
[11:09:12] 	15.750	+0.020	+0.1	30	15.590	15.610	30	15.750	15.690
[11:12:39] 	15.750	+0.020	+0.1	30	15.600	15.620	30	15.750	15.690
[11:14:44] 	15.750	+0.020	+0.1	30	15.610	15.630	30	15.750	15.690
[11:15:25] 	15.620	-0.110	-0.7	30	15.600	15.620	30	15.750	15.620
[11:16:48] 	15.620	-0.110	-0.7	30	15.590	15.610	30	15.750	15.620
[11:19:33] 	15.620	-0.110	-0.7	30	15.620	15.640	30	15.750	15.620
[11:22:19] 	15.620	-0.110	-0.7	30	15.600	15.620	30	15.750	15.620
[11:23:41] 	15.630	-0.100	-0.6	30	15.630	15.650	30	15.750	15.620
[11:24:23] 	15.630	-0.100	-0.6	30	15.620	15.640	30	15.750	15.620
[11:26:27] 	15.630	-0.100	-0.6	30	15.610	15.630	30	15.750	15.620
[11:27:49] 	15.630	-0.100	-0.6	30	15.620	15.640	30	15.750	15.620
[11:28:31] 	15.630	-0.100	-0.6	30	15.610	15.630	30	15.750	15.620
[11:30:35] 	15.630	-0.100	-0.6	30	15.620	15.640	30	15.750	15.620
[11:32:39] 	15.630	-0.100	-0.6	30	15.630	15.650	30	15.750	15.620
[11:33:21] 	15.630	-0.100	-0.6	30	15.610	15.640	30	15.750	15.620
[11:34:44] 	15.630	-0.100	-0.6	30	15.600	15.620	30	15.750	15.620
[11:35:25] 	15.630	-0.100	-0.6	30	15.610	15.630	30	15.750	15.620
[11:36:48] 	15.630	-0.100	-0.6	30	15.600	15.620	30	15.750	15.620
[11:38:52] 	15.630	-0.100	-0.6	30	15.610	15.630	30	15.750	15.620
[11:39:34] 	15.630	-0.100	-0.6	30	15.630	15.650	30	15.750	15.620
[11:42:19] 	15.630	-0.100	-0.6	30	15.600	15.620	30	15.750	15.620
[11:44:23] 	15.630	-0.100	-0.6	30	15.580	15.600	30	15.750	15.620
[11:45:46] 	15.630	-0.100	-0.6	30	15.560	15.590	30	15.750	15.620
[11:46:27] 	15.630	-0.100	-0.6	30	15.580	15.600	30	15.750	15.620
[11:47:50] 	15.630	-0.100	-0.6	30	15.560	15.580	30	15.750	15.620
[11:48:35] 	15.630	-0.100	-0.6	30	15.550	15.570	30	15.750	15.620
[11:49:16] 	15.630	-0.100	-0.6	30	15.560	15.580	30	15.750	15.620
[11:51:23] 	15.630	-0.100	-0.6	30	15.550	15.570	30	15.750	15.620
[11:53:27] 	15.630	-0.100	-0.6	30	15.560	15.580	30	15.750	15.620
[11:55:32] 	15.630	-0.100	-0.6	30	15.540	15.560	30	15.750	15.620
[11:56:14] 	15.630	-0.100	-0.6	30	15.550	15.570	30	15.750	15.620
[11:57:38] 	15.630	-0.100	-0.6	30	15.570	15.590	30	15.750	15.620
[12:00:24] 	15.630	-0.100	-0.6	30	15.560	15.580	30	15.750	15.620
[12:01:47] 	15.630	-0.100	-0.6	1	15.560	15.570	30	15.750	15.620
[12:02:29] 	15.560	-0.170	-1.1	30	15.540	15.560	30	15.750	15.560
[12:04:33] 	15.560	-0.170	-1.1	30	15.530	15.550	30	15.750	15.560
[12:05:14] 	15.560	-0.170	-1.1	30	15.550	15.570	30	15.750	15.560
[12:06:37] 	15.560	-0.170	-1.1	30	15.530	15.550	30	15.750	15.560
[12:07:18] 	15.560	-0.170	-1.1	-	15.530	15.540	30	15.750	15.560
[12:08:41] 	15.530	-0.200	-1.3	30	15.530	15.550	30	15.750	15.530
[12:09:23] 	15.530	-0.200	-1.3	30	15.520	15.540	30	15.750	15.530
[01:50:28] 	15.570	-0.160	-1.0	20	15.510	15.610	20	15.750	15.500
[02:19:28] 	15.570	-0.160	-1.0	-	15.520	15.610	20	15.750	15.500
[02:21:32] 	15.570	-0.160	-1.0	20	15.530	15.630	20	15.750	15.500
[02:23:36] 	15.630	-0.100	-0.6	20	15.560	15.660	20	15.750	15.500
[02:28:29] 	15.630	-0.100	-0.6	20	15.600	15.700	20	15.750	15.500
[02:29:52] 	15.630	-0.100	-0.6	20	15.680	15.770	1	15.750	15.500
[02:30:33] 	15.630	-0.100	-0.6	30	15.690	15.720	30	15.750	15.500
[02:31:14] 	15.630	-0.100	-0.6	30	15.670	15.690	30	15.750	15.500
[02:32:37] 	15.630	-0.100	-0.6	30	15.650	15.670	30	15.750	15.500
[02:33:19] 	15.630	-0.100	-0.6	30	15.660	15.680	30	15.750	15.500
[02:34:41] 	15.630	-0.100	-0.6	30	15.660	15.690	30	15.750	15.500
[02:35:23] 	15.630	-0.100	-0.6	30	15.650	15.670	30	15.750	15.500
[02:36:46] 	15.630	-0.100	-0.6	30	15.630	15.650	30	15.750	15.500
[02:37:28] 	15.630	-0.100	-0.6	30	15.610	15.630	30	15.750	15.500
[02:38:53] 	15.630	-0.100	-0.6	30	15.600	15.620	30	15.750	15.500
[02:39:37] 	15.630	-0.100	-0.6	30	15.590	15.610	30	15.750	15.500
[02:40:19] 	15.630	-0.100	-0.6	30	15.610	15.630	30	15.750	15.500
[02:41:46] 	15.630	-0.100	-0.6	30	15.590	15.610	30	15.750	15.500
[02:45:18] 	15.630	-0.100	-0.6	30	15.610	15.630	30	15.750	15.500
[02:46:43] 	15.630	-0.100	-0.6	30	15.600	15.620	30	15.750	15.500
[02:47:29] 	15.630	-0.100	-0.6	30	15.620	15.640	30	15.750	15.500
[02:48:13] 	15.630	-0.100	-0.6	30	15.610	15.630	30	15.750	15.500
[02:49:42] 	15.630	-0.100	-0.6	30	15.630	15.650	30	15.750	15.500
[02:51:53] 	15.630	-0.100	-0.6	30	15.620	15.650	30	15.750	15.500
[02:52:37] 	15.630	-0.100	-0.6	30	15.620	15.640	30	15.750	15.500
[02:53:18] 	15.630	-0.100	-0.6	30	15.630	15.650	30	15.750	15.500
[02:54:42] 	15.630	-0.100	-0.6	30	15.610	15.630	30	15.750	15.500
[02:56:46] 	15.630	-0.100	-0.6	30	15.620	15.640	30	15.750	15.500
[02:57:27] 	15.630	-0.100	-0.6	30	15.610	15.630	30	15.750	15.500
[02:58:51] 	15.630	-0.100	-0.6	30	15.620	15.640	30	15.750	15.500
[02:59:32] 	15.630	-0.100	-0.6	30	15.610	15.630	30	15.750	15.500
[03:00:14] 	15.630	-0.100	-0.6	30	15.590	15.650	65	15.750	15.500
[03:01:37] 	15.630	-0.100	-0.6	30	15.560	15.580	30	15.750	15.500
[03:03:41] 	15.630	-0.100	-0.6	30	15.540	15.560	30	15.750	15.500
[03:05:45] 	15.630	-0.100	-0.6	30	15.530	15.550	30	15.750	15.500
