Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:33:46] 	8.900	-	-	27	8.900	-	-	8.900	8.900
[09:37:47] 	8.900	-	-	27	8.900	9.150	1	8.900	8.900
[09:43:14] 	8.900	-	-	27	8.900	9.140	1	8.900	8.900
[09:44:30] 	8.900	-	-	27	8.900	9.000	1	8.900	8.900
[10:36:17] 	8.900	-	-	1	8.910	9.000	1	8.900	8.900
[11:37:38] 	8.910	+0.010	+0.1	27	8.900	8.910	1	8.910	8.900
[11:38:53] 	8.910	+0.010	+0.1	27	8.900	8.910	2	8.910	8.900
[11:46:32] 	8.900	-	-	26	8.900	8.910	1	8.910	8.900
[11:48:49] 	8.900	-	-	25	8.900	8.910	1	8.910	8.900
[11:49:48] 	8.900	-	-	5	8.900	8.910	1	8.910	8.900
[11:52:45] 	8.900	-	-	4	8.900	8.910	1	8.910	8.900
[12:08:26] 	8.900	-	-	4	8.900	8.910	2	8.910	8.900
[12:17:29] 	8.900	-	-	3	8.900	8.910	1	8.910	8.900
[13:31:57] 	8.900	-	-	3	8.900	8.900	1	8.910	8.900
[13:59:35] 	8.900	-	-	2	8.900	8.910	1	8.910	8.900
[14:00:39] 	8.900	-	-	2	8.900	8.910	1	8.910	8.900
[14:01:27] 	8.900	-	-	2	8.900	8.910	2	8.910	8.900
[14:09:44] 	8.900	-	-	1	8.900	8.910	1	8.910	8.900
[14:23:27] 	8.900	-	-	1	8.700	8.910	2	8.910	8.900
[14:32:24] 	8.900	-	-	1	8.700	8.900	1	8.910	8.900
[15:03:32] 	8.900	-	-	1	8.700	8.900	2	8.910	8.900
[15:06:07] 	8.900	-	-	1	8.700	8.900	3	8.910	8.900
[15:34:38] 	8.900	-	-	1	8.700	8.900	4	8.910	8.900
[15:44:40] 	8.900	-	-	1	8.700	8.900	5	8.910	8.900
[15:50:52] 	8.900	-	-	1	8.700	8.900	6	8.910	8.900
[15:56:17] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:56:48] 	8.900	-	-	1	8.700	8.900	6	8.910	8.900
[16:15:19] 	8.900	-	-	1	8.720	8.900	6	8.910	8.900
[16:30:29] 	8.900	-	-	1	8.720	8.900	11	8.910	8.900
