Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[00:00:42] 	9.000	+0.030	+0.3	1	8.930	9.000	10	9.000	9.000
[08:30:01] 	-	-	-	-	-	9.000	44	-	-
[08:31:16] 	-	-	-	1	8.900	9.000	44	-	-
[08:48:57] 	-	-	-	2	8.900	9.000	44	-	-
[08:59:13] 	-	-	-	2	8.900	9.000	54	-	-
[09:03:00] 	-	-	-	2	8.900	8.990	10	-	-
[09:05:03] 	8.900	-0.100	-1.1	1	8.900	8.990	10	8.900	8.900
[09:14:18] 	8.900	-0.100	-1.1	-	-	8.990	5	8.900	8.900
[09:18:01] 	8.900	-0.100	-1.1	1	8.800	8.990	5	8.900	8.900
[10:06:17] 	8.900	-0.100	-1.1	2	8.800	8.990	5	8.900	8.900
[10:09:38] 	8.900	-0.100	-1.1	1	8.900	8.990	5	8.900	8.900
[10:20:01] 	8.900	-0.100	-1.1	2	8.900	8.990	5	8.900	8.900
[10:39:19] 	8.990	-0.010	-0.1	2	8.900	8.990	4	8.990	8.900
[10:46:51] 	8.990	-0.010	-0.1	1	8.910	8.990	4	8.990	8.900
[10:57:01] 	8.990	-0.010	-0.1	1	8.910	9.000	44	8.990	8.900
[10:58:15] 	8.990	-0.010	-0.1	2	8.910	9.000	44	8.990	8.900
[11:06:37] 	8.990	-0.010	-0.1	4	8.910	9.000	44	8.990	8.900
[11:11:53] 	8.990	-0.010	-0.1	1	8.920	9.000	44	8.990	8.900
[11:39:27] 	9.000	-	-	1	8.920	9.000	43	9.000	8.900
[11:51:53] 	9.000	-	-	1	8.920	9.000	42	9.000	8.900
[12:05:49] 	9.000	-	-	1	8.930	9.000	42	9.000	8.900
[14:01:52] 	9.000	-	-	1	8.940	9.000	42	9.000	8.900
[14:49:28] 	9.000	-	-	1	8.940	9.000	41	9.000	8.900
[14:50:47] 	9.000	-	-	1	8.960	9.000	41	9.000	8.900
[15:00:00] 	9.000	-	-	2	8.960	9.000	41	9.000	8.900
[15:31:18] 	9.000	-	-	2	8.960	9.000	40	9.000	8.900
[15:37:18] 	9.000	-	-	2	8.960	9.000	35	9.000	8.900
[15:45:24] 	9.000	-	-	1	8.960	9.000	35	9.000	8.900
[15:46:32] 	9.000	-	-	1	8.960	9.000	34	9.000	8.900
[15:51:28] 	9.000	-	-	1	8.960	9.000	29	9.000	8.900
[22:19:00] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[22:19:40] 	9.000	-	-	1	8.960	9.000	29	9.000	8.900
[22:45:57] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[22:46:46] 	9.000	-	-	1	8.960	9.000	29	9.000	8.900
