Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:52:30] 	8.120	-	-	6	8.100	8.200	6	8.120	8.120
[09:55:01] 	8.120	-	-	6	8.100	8.120	5	8.120	8.120
[09:56:46] 	8.120	-	-	6	8.100	8.120	6	8.120	8.120
[09:57:49] 	8.120	-	-	1	8.100	8.200	6	8.120	8.120
[09:58:57] 	8.120	-	-	1	8.100	8.120	6	8.120	8.120
[10:02:58] 	8.120	-	-	1	8.100	8.120	5	8.120	8.120
[10:04:07] 	8.120	-	-	1	8.100	8.120	4	8.120	8.120
[10:05:10] 	8.120	-	-	1	8.100	8.120	3	8.120	8.120
[10:08:49] 	8.120	-	-	1	8.100	8.120	2	8.120	8.120
[10:16:04] 	8.120	-	-	1	8.100	8.120	6	8.120	8.120
[10:17:01] 	8.120	-	-	1	8.100	8.120	7	8.120	8.120
[10:19:05] 	8.120	-	-	1	8.100	8.120	11	8.120	8.120
[10:21:09] 	8.120	-	-	1	8.100	8.120	8	8.120	8.120
[11:18:06] 	8.120	-	-	1	8.100	8.120	6	8.120	8.120
[11:46:56] 	8.120	-	-	1	8.100	8.120	4	8.120	8.120
[11:56:20] 	8.120	-	-	2	8.100	8.120	4	8.120	8.120
[12:05:29] 	8.120	-	-	2	8.100	8.120	3	8.120	8.120
[12:06:34] 	8.120	-	-	2	8.100	8.200	8	8.120	8.120
[12:13:22] 	8.120	-	-	4	8.100	8.200	8	8.120	8.120
[12:32:19] 	8.120	-	-	4	8.100	8.120	10	8.120	8.120
[22:38:57] 	8.120	-	-	1	8.110	8.120	8	8.150	8.100
[07:11:02] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
