Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:44:23] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:46:00] 	0.620	+0.010	+1.6	64	0.620	0.625	90	0.625	0.610
[09:47:05] 	0.625	+0.015	+2.5	35	0.620	0.625	119	0.625	0.610
[09:48:04] 	0.620	+0.010	+1.6	21	0.620	0.625	119	0.625	0.610
[09:49:09] 	0.625	+0.015	+2.5	11	0.620	0.625	118	0.625	0.610
[09:50:23] 	0.625	+0.015	+2.5	14	0.620	0.625	118	0.625	0.610
[09:51:42] 	0.625	+0.015	+2.5	17	0.620	0.625	115	0.625	0.610
[09:52:47] 	0.620	+0.010	+1.6	10	0.620	0.625	165	0.625	0.610
[09:53:57] 	0.620	+0.010	+1.6	25	0.620	0.625	174	0.625	0.610
[09:55:00] 	0.625	+0.015	+2.5	4	0.620	0.625	172	0.625	0.610
[09:56:04] 	0.620	+0.010	+1.6	248	0.615	0.625	172	0.625	0.610
[09:57:18] 	0.620	+0.010	+1.6	254	0.615	0.625	172	0.625	0.610
[09:57:57] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:59:11] 	0.620	+0.010	+1.6	259	0.615	0.620	5	0.625	0.610
[10:00:23] 	0.620	+0.010	+1.6	249	0.615	0.620	4	0.625	0.610
[10:01:33] 	0.625	+0.015	+2.5	10	0.620	0.625	171	0.625	0.610
[10:02:39] 	0.620	+0.010	+1.6	7	0.620	0.625	171	0.625	0.610
[10:03:44] 	0.620	+0.010	+1.6	6	0.620	0.625	169	0.625	0.610
[10:04:58] 	0.620	+0.010	+1.6	240	0.615	0.625	169	0.625	0.610
[10:06:12] 	0.620	+0.010	+1.6	237	0.615	0.620	2	0.625	0.610
[10:07:15] 	0.620	+0.010	+1.6	9	0.620	0.625	169	0.625	0.610
[10:08:19] 	0.625	+0.015	+2.5	5	0.620	0.625	168	0.625	0.610
[10:09:31] 	0.620	+0.010	+1.6	237	0.615	0.620	4	0.625	0.610
[10:10:34] 	0.620	+0.010	+1.6	4	0.620	0.625	168	0.625	0.610
[10:11:37] 	0.620	+0.010	+1.6	36	0.620	0.625	177	0.625	0.610
[10:12:42] 	0.620	+0.010	+1.6	5	0.620	0.625	177	0.625	0.610
[10:13:46] 	0.620	+0.010	+1.6	258	0.615	0.625	177	0.625	0.610
[10:14:52] 	0.620	+0.010	+1.6	263	0.615	0.625	177	0.625	0.610
[10:16:01] 	0.620	+0.010	+1.6	2	0.620	0.625	177	0.625	0.610
[10:16:57] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:18:18] 	0.620	+0.010	+1.6	115	0.620	0.625	177	0.625	0.610
[10:19:22] 	0.620	+0.010	+1.6	148	0.620	0.625	177	0.625	0.610
[10:20:25] 	0.620	+0.010	+1.6	158	0.620	0.625	177	0.625	0.610
[10:21:30] 	0.620	+0.010	+1.6	158	0.620	0.625	177	0.625	0.610
