Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:57:37] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:58:40] 	0.690	-0.040	-5.5	66	0.690	0.695	43	0.720	0.690
[09:59:49] 	0.690	-0.040	-5.5	68	0.690	0.695	43	0.720	0.690
[10:01:02] 	0.695	-0.035	-4.8	93	0.690	0.695	35	0.720	0.690
[10:02:16] 	0.695	-0.035	-4.8	103	0.690	0.695	4	0.720	0.690
[10:03:19] 	0.695	-0.035	-4.8	35	0.695	0.700	131	0.720	0.690
[10:04:27] 	0.695	-0.035	-4.8	108	0.690	0.700	131	0.720	0.690
[10:06:38] 	0.695	-0.035	-4.8	20	0.695	0.700	131	0.720	0.690
[10:07:47] 	0.695	-0.035	-4.8	108	0.690	0.695	24	0.720	0.690
[10:09:06] 	0.695	-0.035	-4.8	108	0.690	0.695	90	0.720	0.690
[10:10:08] 	0.695	-0.035	-4.8	108	0.690	0.695	190	0.720	0.690
[10:11:24] 	0.695	-0.035	-4.8	114	0.690	0.695	190	0.720	0.690
[10:12:32] 	0.695	-0.035	-4.8	113	0.690	0.695	190	0.720	0.690
[10:13:35] 	0.695	-0.035	-4.8	133	0.690	0.695	200	0.720	0.690
[10:14:49] 	0.695	-0.035	-4.8	129	0.690	0.695	210	0.720	0.690
[10:15:52] 	0.690	-0.040	-5.5	104	0.690	0.695	185	0.720	0.690
[10:16:34] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:17:51] 	0.690	-0.040	-5.5	106	0.690	0.695	209	0.720	0.690
[10:18:59] 	0.690	-0.040	-5.5	96	0.690	0.695	209	0.720	0.690
[10:20:02] 	0.690	-0.040	-5.5	2	0.690	0.695	209	0.720	0.690
[10:21:10] 	0.690	-0.040	-5.5	2	0.690	0.695	220	0.720	0.690
[10:22:23] 	0.690	-0.040	-5.5	362	0.685	0.695	220	0.720	0.690
[10:23:46] 	0.685	-0.045	-6.2	351	0.685	0.695	209	0.720	0.685
[10:25:21] 	0.690	-0.040	-5.5	350	0.685	0.690	99	0.720	0.685
[10:26:35] 	0.690	-0.040	-5.5	340	0.685	0.690	74	0.720	0.685
[10:27:38] 	0.685	-0.045	-6.2	339	0.685	0.690	75	0.720	0.685
[10:28:41] 	0.685	-0.045	-6.2	613	0.680	0.685	190	0.720	0.685
[10:29:59] 	0.685	-0.045	-6.2	644	0.680	0.685	212	0.720	0.680
[10:31:07] 	0.685	-0.045	-6.2	640	0.680	0.685	134	0.720	0.680
[10:31:55] 	0.685	-0.045	-6.2	645	0.680	0.685	140	0.720	0.680
[10:32:52] 	0.685	-0.045	-6.2	645	0.680	0.685	155	0.720	0.680
[10:34:05] 	0.685	-0.045	-6.2	647	0.680	0.685	155	0.720	0.680
[10:35:13] 	0.685	-0.045	-6.2	649	0.680	0.685	43	0.720	0.680
[10:36:33] 	0.685	-0.045	-6.2	35	0.685	0.690	230	0.720	0.680
[10:37:43] 	0.685	-0.045	-6.2	45	0.685	0.690	230	0.720	0.680
