Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:11:51] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:12:57] 	0.550	+0.005	+0.9	8	0.545	0.550	119	0.560	0.545
[10:14:12] 	0.550	+0.005	+0.9	306	0.540	0.550	121	0.560	0.545
[15:38:19] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:39:27] 	0.550	+0.005	+0.9	242	0.545	0.550	339	0.560	0.540
[15:40:40] 	0.550	+0.005	+0.9	282	0.545	0.550	344	0.560	0.540
[15:41:51] 	0.550	+0.005	+0.9	283	0.545	0.550	344	0.560	0.540
[15:47:24] 	0.550	+0.005	+0.9	284	0.545	0.550	344	0.560	0.540
[15:48:57] 	0.550	+0.005	+0.9	284	0.545	0.550	336	0.560	0.540
[15:49:59] 	0.545	-	-	273	0.545	0.550	326	0.560	0.540
[15:51:02] 	0.550	+0.005	+0.9	303	0.545	0.550	321	0.560	0.540
[15:52:05] 	0.550	+0.005	+0.9	304	0.545	0.550	306	0.560	0.540
[15:53:33] 	0.550	+0.005	+0.9	251	0.545	0.550	298	0.560	0.540
[15:55:54] 	0.550	+0.005	+0.9	252	0.545	0.550	298	0.560	0.540
[16:00:28] 	0.545	-	-	241	0.545	0.550	298	0.560	0.540
[16:01:31] 	0.550	+0.005	+0.9	241	0.545	0.550	292	0.560	0.540
[16:02:47] 	0.550	+0.005	+0.9	234	0.545	0.550	332	0.560	0.540
[16:04:04] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:05:03] 	0.550	+0.005	+0.9	235	0.545	0.550	332	0.560	0.540
[16:05:29] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:05:52] 	0.550	+0.005	+0.9	235	0.545	0.550	317	0.560	0.540
[16:06:03] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:07:15] 	0.550	+0.005	+0.9	235	0.545	0.550	317	0.560	0.540
[16:09:34] 	0.550	+0.005	+0.9	236	0.545	0.550	317	0.560	0.540
[16:11:08] 	0.550	+0.005	+0.9	224	0.545	0.550	176	0.560	0.540
[16:11:31] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:12:10] 	0.550	+0.005	+0.9	224	0.545	0.550	176	0.560	0.540
[16:12:44] 	0.550	+0.005	+0.9	225	0.545	0.550	176	0.560	0.540
[16:15:53] 	0.550	+0.005	+0.9	265	0.545	0.550	161	0.560	0.540
[16:16:57] 	0.550	+0.005	+0.9	254	0.545	0.550	178	0.560	0.540
[16:18:01] 	0.550	+0.005	+0.9	254	0.545	0.550	381	0.560	0.540
[16:19:28] 	0.550	+0.005	+0.9	254	0.545	0.550	326	0.560	0.540
[16:21:41] 	0.550	+0.005	+0.9	257	0.545	0.550	340	0.560	0.540
[16:23:50] 	0.550	+0.005	+0.9	327	0.545	0.550	340	0.560	0.540
[16:25:00] 	0.550	+0.005	+0.9	328	0.545	0.550	340	0.560	0.540
[16:26:25] 	0.550	+0.005	+0.9	328	0.545	0.550	335	0.560	0.540
[16:27:33] 	0.550	+0.005	+0.9	480	0.545	0.550	324	0.560	0.540
[16:28:47] 	0.550	+0.005	+0.9	481	0.545	0.550	331	0.560	0.540
[16:29:55] 	0.550	+0.005	+0.9	476	0.545	0.550	327	0.560	0.540
[16:31:12] 	0.550	+0.005	+0.9	475	0.545	0.550	335	0.560	0.540
[16:32:22] 	0.550	+0.005	+0.9	476	0.545	0.550	335	0.560	0.540
[16:35:54] 	0.550	+0.005	+0.9	477	0.545	0.550	335	0.560	0.540
[16:39:29] 	0.550	+0.005	+0.9	478	0.545	0.550	335	0.560	0.540
[16:40:43] 	0.550	+0.005	+0.9	321	0.545	0.550	326	0.560	0.540
[16:42:54] 	0.550	+0.005	+0.9	322	0.545	0.550	318	0.560	0.540
[16:44:05] 	0.550	+0.005	+0.9	371	0.545	0.550	1,320	0.560	0.540
[16:46:14] 	0.550	+0.005	+0.9	365	0.545	0.550	1,481	0.560	0.540
[16:48:44] 	0.550	+0.005	+0.9	228	0.545	0.550	1,139	0.560	0.540
[16:49:47] 	0.550	+0.005	+0.9	346	0.545	0.550	1,075	0.560	0.540
[16:50:51] 	0.545	-	-	411	0.540	0.545	495	0.560	0.540
[16:52:16] 	0.545	-	-	413	0.540	0.545	517	0.560	0.540
[16:53:21] 	0.545	-	-	367	0.540	0.545	367	0.560	0.540
[16:54:22] 	0.545	-	-	367	0.540	0.545	342	0.560	0.540
[16:55:25] 	0.545	-	-	368	0.540	0.545	342	0.560	0.540
[16:56:31] 	0.545	-	-	407	0.540	0.545	158	0.560	0.540
[16:57:42] 	0.545	-	-	396	0.540	0.545	118	0.560	0.540
[16:58:57] 	0.545	-	-	393	0.540	0.545	102	0.560	0.540
[17:00:20] 	0.545	-	-	3	0.555	0.540	9	0.560	0.540
[17:01:13] 	0.545	-	-	3	0.555	0.400	69	0.560	0.540
[17:03:53] 	0.545	-	-	82	0.550	0.400	69	0.560	0.540
