Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[15:14:52] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:16:10] 	0.630	+0.020	+3.3	360	0.630	0.635	439	0.630	0.615
[15:17:20] 	0.630	+0.020	+3.3	360	0.630	0.635	459	0.630	0.615
[15:18:24] 	0.630	+0.020	+3.3	350	0.630	0.635	459	0.630	0.615
[15:19:28] 	0.630	+0.020	+3.3	450	0.630	0.635	459	0.630	0.615
[15:21:51] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:23:03] 	0.630	+0.020	+3.3	550	0.630	0.635	459	0.630	0.615
[15:24:12] 	0.630	+0.020	+3.3	700	0.630	0.635	480	0.630	0.615
[15:25:21] 	0.635	+0.025	+4.1	700	0.630	0.635	420	0.635	0.615
[15:26:29] 	0.635	+0.025	+4.1	900	0.630	0.635	442	0.635	0.615
[15:29:48] 	0.635	+0.025	+4.1	900	0.630	0.635	452	0.635	0.615
[15:30:51] 	0.635	+0.025	+4.1	1,049	0.630	0.635	472	0.635	0.615
[15:32:11] 	0.635	+0.025	+4.1	1,049	0.630	0.635	473	0.635	0.615
[15:33:19] 	0.635	+0.025	+4.1	1,049	0.630	0.635	448	0.635	0.615
[15:35:43] 	0.635	+0.025	+4.1	1,049	0.630	0.635	460	0.635	0.615
[15:36:49] 	0.635	+0.025	+4.1	1,049	0.630	0.635	385	0.635	0.615
[15:37:55] 	0.635	+0.025	+4.1	1,049	0.630	0.635	585	0.635	0.615
[15:38:58] 	0.630	+0.020	+3.3	1,047	0.630	0.635	604	0.635	0.615
[15:41:50] 	0.630	+0.020	+3.3	1,047	0.630	0.635	594	0.635	0.615
[15:43:23] 	0.630	+0.020	+3.3	1,047	0.630	0.635	644	0.635	0.615
[15:44:32] 	0.630	+0.020	+3.3	1,050	0.630	0.635	644	0.635	0.615
[15:46:03] 	0.630	+0.020	+3.3	1,050	0.630	0.635	659	0.635	0.615
[20:34:52] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[20:40:28] 	0.635	+0.025	+4.1	26	0.635	0.640	805	0.635	0.615
