Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:47:26] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:49:48] 	0.725	+0.015	+2.1	60	0.720	0.725	136	0.725	0.715
[09:50:56] 	0.720	+0.010	+1.4	15	0.720	0.725	136	0.725	0.715
[09:53:22] 	0.720	+0.010	+1.4	18	0.720	0.725	136	0.725	0.715
[09:54:31] 	0.720	+0.010	+1.4	18	0.720	0.725	142	0.725	0.715
[09:55:19] 	0.720	+0.010	+1.4	35	0.720	0.725	142	0.725	0.715
[10:01:17] 	0.720	+0.010	+1.4	42	0.720	0.725	172	0.725	0.715
[10:05:46] 	0.720	+0.010	+1.4	60	0.720	0.725	172	0.725	0.715
[10:11:23] 	0.725	+0.015	+2.1	60	0.720	0.725	169	0.725	0.715
[10:12:35] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:13:11] 	0.725	+0.015	+2.1	60	0.720	0.725	169	0.725	0.715
[10:14:02] 	0.725	+0.015	+2.1	53	0.720	0.725	162	0.725	0.715
[10:15:25] 	0.725	+0.015	+2.1	53	0.720	0.725	161	0.725	0.715
[10:15:50] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:16:29] 	0.725	+0.015	+2.1	59	0.720	0.725	161	0.725	0.715
[10:20:03] 	0.725	+0.015	+2.1	53	0.720	0.725	155	0.725	0.715
[10:21:11] 	0.725	+0.015	+2.1	60	0.720	0.725	155	0.725	0.715
[10:23:36] 	0.725	+0.015	+2.1	53	0.720	0.725	148	0.725	0.715
[10:24:47] 	0.725	+0.015	+2.1	53	0.720	0.725	158	0.725	0.715
[10:26:46] 	0.725	+0.015	+2.1	59	0.720	0.725	158	0.725	0.715
[10:28:20] 	0.725	+0.015	+2.1	62	0.720	0.725	152	0.725	0.715
[10:29:46] 	0.725	+0.015	+2.1	63	0.720	0.725	182	0.725	0.715
[10:30:53] 	0.725	+0.015	+2.1	155	0.725	0.730	282	0.725	0.715
[10:32:02] 	0.730	+0.020	+2.8	259	0.725	0.730	297	0.730	0.715
[10:34:10] 	0.730	+0.020	+2.8	241	0.725	0.730	279	0.730	0.715
[10:35:50] 	0.730	+0.020	+2.8	246	0.725	0.730	279	0.730	0.715
[10:37:39] 	0.730	+0.020	+2.8	241	0.725	0.730	274	0.730	0.715
[10:40:59] 	0.730	+0.020	+2.8	248	0.725	0.730	274	0.730	0.715
[10:41:31] 	0.730	+0.020	+2.8	258	0.725	0.730	277	0.730	0.715
[10:43:11] 	0.730	+0.020	+2.8	251	0.725	0.730	270	0.730	0.715
[10:44:15] 	0.730	+0.020	+2.8	251	0.725	0.730	300	0.730	0.715
[10:45:32] 	0.725	+0.015	+2.1	227	0.725	0.730	300	0.730	0.715
[10:48:29] 	0.730	+0.020	+2.8	223	0.725	0.730	292	0.730	0.715
[10:49:32] 	0.730	+0.020	+2.8	233	0.725	0.730	286	0.730	0.715
[10:50:46] 	0.730	+0.020	+2.8	239	0.725	0.730	286	0.730	0.715
[10:52:54] 	0.730	+0.020	+2.8	233	0.725	0.730	280	0.730	0.715
[10:53:25] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:56:24] 	0.730	+0.020	+2.8	233	0.725	0.730	274	0.730	0.715
[10:59:47] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:01:36] 	0.730	+0.020	+2.8	233	0.725	0.730	257	0.730	0.715
[11:02:50] 	0.730	+0.020	+2.8	233	0.725	0.730	272	0.730	0.715
[11:05:13] 	0.730	+0.020	+2.8	233	0.725	0.730	275	0.730	0.715
[11:06:22] 	0.730	+0.020	+2.8	233	0.725	0.730	254	0.730	0.715
[11:11:21] 	0.730	+0.020	+2.8	235	0.725	0.730	248	0.730	0.715
[15:31:46] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:33:17] 	0.740	+0.030	+4.2	73	0.740	0.745	320	0.740	0.715
[15:35:42] 	0.740	+0.030	+4.2	23	0.740	0.745	320	0.740	0.715
[15:36:46] 	0.740	+0.030	+4.2	19	0.740	0.745	320	0.740	0.715
[15:37:51] 	0.740	+0.030	+4.2	2	0.740	0.745	320	0.740	0.715
[15:39:09] 	0.740	+0.030	+4.2	262	0.735	0.740	48	0.740	0.715
[15:40:13] 	0.740	+0.030	+4.2	12	0.740	0.745	320	0.740	0.715
[15:41:21] 	0.740	+0.030	+4.2	56	0.740	0.745	320	0.740	0.715
[15:42:59] 	0.740	+0.030	+4.2	76	0.740	0.745	320	0.740	0.715
[15:44:59] 	0.740	+0.030	+4.2	81	0.740	0.745	320	0.740	0.715
[15:47:29] 	0.740	+0.030	+4.2	66	0.740	0.745	320	0.740	0.715
[15:49:42] 	0.740	+0.030	+4.2	63	0.740	0.745	320	0.740	0.715
[15:53:54] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:55:26] 	0.740	+0.030	+4.2	88	0.740	0.745	320	0.740	0.715
[16:00:51] 	0.745	+0.035	+4.9	127	0.740	0.745	314	0.745	0.715
[16:02:38] 	0.740	+0.030	+4.2	37	0.740	0.745	324	0.745	0.715
[16:04:02] 	0.740	+0.030	+4.2	295	0.735	0.740	23	0.745	0.715
[16:06:39] 	0.740	+0.030	+4.2	9	0.740	0.745	319	0.745	0.715
[16:07:53] 	0.740	+0.030	+4.2	291	0.735	0.740	11	0.745	0.715
[16:11:03] 	0.740	+0.030	+4.2	51	0.740	0.745	321	0.745	0.715
[16:12:01] 	0.740	+0.030	+4.2	55	0.740	0.745	321	0.745	0.715
[16:14:22] 	0.740	+0.030	+4.2	62	0.740	0.745	321	0.745	0.715
[16:15:27] 	0.740	+0.030	+4.2	102	0.740	0.745	321	0.745	0.715
[16:19:41] 	0.740	+0.030	+4.2	69	0.740	0.745	326	0.745	0.715
[16:20:56] 	0.740	+0.030	+4.2	49	0.740	0.745	321	0.745	0.715
[16:21:59] 	0.740	+0.030	+4.2	18	0.740	0.745	321	0.745	0.715
[16:23:03] 	0.740	+0.030	+4.2	291	0.735	0.740	32	0.745	0.715
[16:24:09] 	0.740	+0.030	+4.2	18	0.740	0.745	321	0.745	0.715
[16:25:17] 	0.740	+0.030	+4.2	12	0.740	0.745	321	0.745	0.715
[16:26:41] 	0.740	+0.030	+4.2	7	0.740	0.745	316	0.745	0.715
[16:27:54] 	0.740	+0.030	+4.2	96	0.740	0.745	316	0.745	0.715
[16:31:23] 	0.740	+0.030	+4.2	100	0.740	0.745	316	0.745	0.715
[16:32:26] 	0.740	+0.030	+4.2	97	0.740	0.745	316	0.745	0.715
[16:33:38] 	0.740	+0.030	+4.2	115	0.740	0.745	316	0.745	0.715
[16:34:42] 	0.745	+0.035	+4.9	115	0.740	0.745	226	0.745	0.715
[16:35:46] 	0.740	+0.030	+4.2	105	0.740	0.745	226	0.745	0.715
[16:37:03] 	0.740	+0.030	+4.2	210	0.740	0.745	226	0.745	0.715
[16:38:19] 	0.745	+0.035	+4.9	218	0.740	0.745	199	0.745	0.715
[16:39:36] 	0.745	+0.035	+4.9	200	0.740	0.745	194	0.745	0.715
[16:40:46] 	0.745	+0.035	+4.9	224	0.740	0.745	194	0.745	0.715
[16:41:50] 	0.745	+0.035	+4.9	274	0.740	0.745	169	0.745	0.715
[16:45:19] 	0.745	+0.035	+4.9	292	0.740	0.745	184	0.745	0.715
[16:46:33] 	0.745	+0.035	+4.9	294	0.740	0.745	184	0.745	0.715
[16:47:38] 	0.745	+0.035	+4.9	299	0.740	0.745	179	0.745	0.715
[16:48:42] 	0.745	+0.035	+4.9	349	0.740	0.745	179	0.745	0.715
[16:49:47] 	0.745	+0.035	+4.9	349	0.740	0.745	117	0.745	0.715
