Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:54:28] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:55:46] 	0.765	-0.025	-3.2	133	0.765	0.770	59	0.785	0.765
[09:56:49] 	0.765	-0.025	-3.2	143	0.765	0.770	89	0.785	0.765
[09:59:03] 	0.765	-0.025	-3.2	168	0.765	0.770	94	0.785	0.765
[10:00:11] 	0.765	-0.025	-3.2	157	0.765	0.770	92	0.785	0.765
[10:02:23] 	0.765	-0.025	-3.2	112	0.765	0.770	112	0.785	0.765
[10:03:31] 	0.765	-0.025	-3.2	97	0.765	0.770	112	0.785	0.765
[10:04:33] 	0.765	-0.025	-3.2	86	0.765	0.770	112	0.785	0.765
[10:06:44] 	0.765	-0.025	-3.2	143	0.760	0.765	26	0.785	0.765
[10:07:47] 	0.765	-0.025	-3.2	143	0.760	0.765	56	0.785	0.765
[10:09:10] 	0.760	-0.030	-3.8	131	0.760	0.765	58	0.785	0.760
[10:10:13] 	0.765	-0.025	-3.2	131	0.760	0.765	75	0.785	0.760
[10:15:06] 	0.760	-0.030	-3.8	120	0.760	0.765	73	0.785	0.760
[10:16:09] 	0.760	-0.030	-3.8	111	0.760	0.765	78	0.785	0.760
[10:17:02] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:17:44] 	0.760	-0.030	-3.8	111	0.760	0.765	78	0.785	0.760
[10:18:22] 	0.760	-0.030	-3.8	98	0.760	0.765	83	0.785	0.760
[10:18:53] 	0.765	-0.025	-3.2	98	0.760	0.765	67	0.785	0.760
[10:19:57] 	0.765	-0.025	-3.2	98	0.760	0.765	70	0.785	0.760
[10:21:00] 	0.765	-0.025	-3.2	129	0.760	0.765	70	0.785	0.760
[10:22:04] 	0.765	-0.025	-3.2	129	0.760	0.765	72	0.785	0.760
[10:22:57] 	0.760	-0.030	-3.8	122	0.760	0.765	72	0.785	0.760
[10:24:26] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:25:52] 	0.765	-0.025	-3.2	132	0.760	0.765	99	0.785	0.760
[10:28:19] 	0.765	-0.025	-3.2	117	0.760	0.765	95	0.785	0.760
[10:29:22] 	0.765	-0.025	-3.2	117	0.760	0.765	100	0.785	0.760
[10:30:26] 	0.765	-0.025	-3.2	117	0.760	0.765	103	0.785	0.760
[10:32:36] 	0.760	-0.030	-3.8	106	0.760	0.765	101	0.785	0.760
[10:34:43] 	0.760	-0.030	-3.8	86	0.760	0.765	101	0.785	0.760
[10:37:04] 	0.760	-0.030	-3.8	66	0.760	0.765	101	0.785	0.760
[10:38:16] 	0.765	-0.025	-3.2	92	0.760	0.765	119	0.785	0.760
[10:39:34] 	0.765	-0.025	-3.2	102	0.760	0.765	119	0.785	0.760
[10:40:30] 	0.765	-0.025	-3.2	102	0.760	0.765	122	0.785	0.760
[10:41:17] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:42:15] 	0.760	-0.030	-3.8	90	0.760	0.765	124	0.785	0.760
[10:46:33] 	0.760	-0.030	-3.8	78	0.760	0.765	124	0.785	0.760
[10:48:50] 	0.760	-0.030	-3.8	72	0.760	0.765	126	0.785	0.760
[10:50:08] 	0.760	-0.030	-3.8	72	0.760	0.765	129	0.785	0.760
[10:51:32] 	0.760	-0.030	-3.8	127	0.755	0.765	132	0.785	0.760
[10:53:39] 	0.760	-0.030	-3.8	127	0.755	0.760	55	0.785	0.760
[10:54:52] 	0.760	-0.030	-3.8	147	0.755	0.760	32	0.785	0.760
[10:56:07] 	0.760	-0.030	-3.8	135	0.755	0.760	20	0.785	0.755
[10:57:22] 	0.760	-0.030	-3.8	135	0.755	0.760	24	0.785	0.755
[10:58:20] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:59:12] 	0.760	-0.030	-3.8	135	0.755	0.760	36	0.785	0.755
[11:00:21] 	0.760	-0.030	-3.8	135	0.755	0.760	34	0.785	0.755
[11:10:01] 	0.755	-0.035	-4.4	151	0.755	0.760	100	0.785	0.755
[11:11:51] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:12:20] 	0.755	-0.035	-4.4	151	0.755	0.760	100	0.785	0.755
[11:16:21] 	0.760	-0.030	-3.8	161	0.755	0.760	90	0.785	0.755
[11:17:42] 	0.760	-0.030	-3.8	164	0.755	0.760	52	0.785	0.755
[11:19:58] 	0.760	-0.030	-3.8	154	0.755	0.760	100	0.785	0.755
[11:21:07] 	0.760	-0.030	-3.8	155	0.755	0.760	103	0.785	0.755
[11:22:15] 	0.760	-0.030	-3.8	162	0.755	0.760	103	0.785	0.755
[11:24:38] 	0.760	-0.030	-3.8	162	0.755	0.760	108	0.785	0.755
[11:26:48] 	0.760	-0.030	-3.8	162	0.755	0.760	128	0.785	0.755
[11:29:19] 	0.755	-0.035	-4.4	159	0.755	0.760	130	0.785	0.755
[11:31:37] 	0.755	-0.035	-4.4	149	0.755	0.760	138	0.785	0.755
[11:32:55] 	0.755	-0.035	-4.4	134	0.755	0.760	140	0.785	0.755
[11:34:42] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:36:35] 	0.755	-0.035	-4.4	144	0.755	0.760	140	0.785	0.755
[11:37:47] 	0.755	-0.035	-4.4	155	0.755	0.760	140	0.785	0.755
[11:39:25] 	0.760	-0.030	-3.8	202	0.755	0.760	127	0.785	0.755
[11:41:57] 	0.755	-0.035	-4.4	190	0.755	0.760	121	0.785	0.755
[11:43:46] 	0.755	-0.035	-4.4	175	0.755	0.760	131	0.785	0.755
[11:44:51] 	0.755	-0.035	-4.4	176	0.755	0.760	131	0.785	0.755
[11:47:11] 	0.755	-0.035	-4.4	164	0.755	0.760	131	0.785	0.755
[11:48:15] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
