Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[14:01:17] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:02:40] 	0.830	-0.005	-0.6	309	0.820	0.835	53	0.835	0.820
[14:04:05] 	0.820	-0.015	-1.8	10	0.825	0.830	14	0.835	0.820
[14:11:07] 	0.820	-0.015	-1.8	12	0.825	0.830	14	0.835	0.820
[14:12:10] 	0.825	-0.010	-1.2	14	0.825	0.835	69	0.835	0.820
[14:13:18] 	0.825	-0.010	-1.2	14	0.825	0.830	29	0.835	0.820
[14:14:21] 	0.825	-0.010	-1.2	43	0.825	0.830	29	0.835	0.820
[14:18:09] 	0.825	-0.010	-1.2	39	0.825	0.830	23	0.835	0.820
[14:20:25] 	0.820	-0.015	-1.8	53	0.820	0.830	40	0.835	0.820
[14:21:37] 	0.820	-0.015	-1.8	93	0.820	0.830	40	0.835	0.820
[14:22:46] 	0.820	-0.015	-1.8	93	0.820	0.830	35	0.835	0.820
[14:23:54] 	0.820	-0.015	-1.8	30	0.815	0.825	40	0.835	0.820
[14:26:24] 	0.820	-0.015	-1.8	25	0.820	0.825	40	0.835	0.820
[14:26:55] 	0.820	-0.015	-1.8	14	0.815	0.825	40	0.835	0.820
[14:30:02] 	0.820	-0.015	-1.8	19	0.815	0.825	40	0.835	0.820
[14:32:06] 	0.820	-0.015	-1.8	29	0.815	0.820	20	0.835	0.820
[14:34:36] 	0.820	-0.015	-1.8	29	0.815	0.820	21	0.835	0.820
[14:35:38] 	0.820	-0.015	-1.8	29	0.815	0.820	41	0.835	0.820
[14:38:51] 	0.820	-0.015	-1.8	56	0.815	0.820	41	0.835	0.820
[14:39:59] 	0.820	-0.015	-1.8	63	0.815	0.825	40	0.835	0.820
[14:41:32] 	0.820	-0.015	-1.8	63	0.815	0.820	20	0.835	0.820
[14:43:46] 	0.820	-0.015	-1.8	63	0.815	0.825	40	0.835	0.820
[14:44:59] 	0.820	-0.015	-1.8	63	0.815	0.820	20	0.835	0.820
[14:47:09] 	0.820	-0.015	-1.8	63	0.815	0.825	40	0.835	0.820
[14:48:12] 	0.820	-0.015	-1.8	63	0.815	0.820	4	0.835	0.820
[14:49:20] 	0.820	-0.015	-1.8	71	0.815	0.820	4	0.835	0.820
[14:51:40] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:52:42] 	0.820	-0.015	-1.8	13	0.820	0.825	40	0.835	0.820
[14:53:30] 	0.820	-0.015	-1.8	88	0.820	0.825	113	0.835	0.820
[14:54:32] 	0.820	-0.015	-1.8	88	0.820	0.825	80	0.835	0.820
[14:55:20] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:57:03] 	0.825	-0.010	-1.2	33	0.825	0.830	38	0.835	0.820
[15:02:14] 	0.830	-0.005	-0.6	49	0.825	0.830	19	0.835	0.820
[15:04:23] 	0.830	-0.005	-0.6	69	0.825	0.830	19	0.835	0.820
[15:08:13] 	0.830	-0.005	-0.6	70	0.825	0.830	25	0.835	0.820
[15:12:53] 	0.830	-0.005	-0.6	70	0.825	0.830	57	0.835	0.820
[15:14:07] 	0.830	-0.005	-0.6	70	0.825	0.830	62	0.835	0.820
[15:14:28] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:15:04] 	0.830	-0.005	-0.6	70	0.825	0.830	62	0.835	0.820
[15:15:15] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:15:56] 	0.830	-0.005	-0.6	70	0.825	0.830	75	0.835	0.820
[15:20:08] 	0.830	-0.005	-0.6	70	0.825	0.830	69	0.835	0.820
[15:20:50] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:22:18] 	0.825	-0.010	-1.2	107	0.820	0.825	37	0.835	0.820
[15:23:31] 	0.825	-0.010	-1.2	107	0.820	0.825	26	0.835	0.820
[15:24:38] 	0.825	-0.010	-1.2	102	0.820	0.830	67	0.835	0.820
[15:26:55] 	0.825	-0.010	-1.2	102	0.820	0.830	69	0.835	0.820
[15:31:22] 	0.825	-0.010	-1.2	73	0.825	0.830	74	0.835	0.820
[15:33:54] 	0.830	-0.005	-0.6	73	0.825	0.830	67	0.835	0.820
[15:38:07] 	0.830	-0.005	-0.6	59	0.825	0.830	45	0.835	0.820
[15:40:20] 	0.830	-0.005	-0.6	59	0.825	0.830	48	0.835	0.820
[15:43:20] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:44:46] 	0.825	-0.010	-1.2	51	0.825	0.830	50	0.835	0.820
[15:45:48] 	0.825	-0.010	-1.2	71	0.825	0.830	50	0.835	0.820
[15:46:51] 	0.825	-0.010	-1.2	72	0.825	0.830	50	0.835	0.820
[15:47:59] 	0.830	-0.005	-0.6	58	0.825	0.830	28	0.835	0.820
[15:49:01] 	0.830	-0.005	-0.6	33	0.830	0.835	49	0.835	0.820
[15:50:35] 	0.830	-0.005	-0.6	33	0.830	0.835	54	0.835	0.820
[15:52:57] 	0.830	-0.005	-0.6	33	0.830	0.835	60	0.835	0.820
[15:55:04] 	0.830	-0.005	-0.6	17	0.825	0.830	94	0.835	0.820
[15:56:07] 	0.825	-0.010	-1.2	32	0.825	0.830	101	0.835	0.820
[16:02:09] 	0.825	-0.010	-1.2	24	0.825	0.830	105	0.835	0.820
[16:03:12] 	0.830	-0.005	-0.6	24	0.825	0.830	124	0.835	0.820
[16:05:17] 	0.830	-0.005	-0.6	24	0.825	0.830	125	0.835	0.820
[16:06:20] 	0.830	-0.005	-0.6	48	0.825	0.830	125	0.835	0.820
[16:08:25] 	0.825	-0.010	-1.2	21	0.825	0.830	125	0.835	0.820
[16:10:33] 	0.825	-0.010	-1.2	21	0.825	0.830	135	0.835	0.820
[16:11:46] 	0.825	-0.010	-1.2	20	0.825	0.830	134	0.835	0.820
[16:12:48] 	0.830	-0.005	-0.6	20	0.825	0.830	82	0.835	0.820
[16:13:51] 	0.825	-0.010	-1.2	20	0.825	0.830	85	0.835	0.820
[16:15:56] 	0.825	-0.010	-1.2	23	0.825	0.830	129	0.835	0.820
[16:17:09] 	0.825	-0.010	-1.2	39	0.825	0.830	127	0.835	0.820
[16:19:29] 	0.825	-0.010	-1.2	59	0.825	0.830	127	0.835	0.820
[16:21:08] 	0.825	-0.010	-1.2	56	0.825	0.830	127	0.835	0.820
[16:22:11] 	0.830	-0.005	-0.6	35	0.825	0.830	104	0.835	0.820
[16:23:23] 	0.830	-0.005	-0.6	35	0.825	0.830	120	0.835	0.820
[16:26:55] 	0.825	-0.010	-1.2	27	0.825	0.830	86	0.835	0.820
[16:28:32] 	0.825	-0.010	-1.2	8	0.825	0.830	83	0.835	0.820
[16:29:15] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
