Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:48:21] 	0.720	-0.005	-0.7	41	0.715	0.720	60	0.720	0.705
[09:49:35] 	0.720	-0.005	-0.7	50	0.715	0.720	24	0.720	0.705
[09:50:53] 	0.725	-	-	46	0.720	0.725	153	0.725	0.705
[09:53:36] 	0.725	-	-	51	0.720	0.725	153	0.725	0.705
[09:55:03] 	0.725	-	-	89	0.715	0.725	81	0.725	0.705
[09:56:10] 	0.725	-	-	112	0.720	0.725	76	0.725	0.705
[09:57:55] 	0.725	-	-	103	0.720	0.725	128	0.725	0.705
[10:01:07] 	0.725	-	-	107	0.720	0.725	128	0.725	0.705
[10:02:34] 	0.725	-	-	88	0.720	0.725	148	0.725	0.705
[10:03:38] 	0.725	-	-	88	0.720	0.725	128	0.725	0.705
[10:05:03] 	0.725	-	-	92	0.720	0.725	128	0.725	0.705
[10:07:25] 	0.725	-	-	108	0.720	0.725	230	0.725	0.705
[10:08:52] 	0.725	-	-	110	0.720	0.725	190	0.725	0.705
[10:10:02] 	0.725	-	-	110	0.720	0.725	192	0.725	0.705
[10:11:51] 	0.725	-	-	164	0.720	0.725	192	0.725	0.705
[10:12:27] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:13:53] 	0.725	-	-	176	0.720	0.725	193	0.725	0.705
[10:15:19] 	0.725	-	-	179	0.720	0.725	194	0.725	0.705
[10:16:33] 	0.725	-	-	194	0.720	0.725	57	0.725	0.705
[10:17:40] 	0.725	-	-	189	0.725	0.730	260	0.725	0.705
[10:18:52] 	0.725	-	-	193	0.725	0.730	260	0.725	0.705
[10:20:01] 	0.725	-	-	183	0.725	0.730	260	0.725	0.705
[10:22:09] 	0.725	-	-	183	0.725	0.730	187	0.725	0.705
[10:23:35] 	0.725	-	-	186	0.725	0.730	187	0.725	0.705
[10:25:50] 	0.725	-	-	109	0.720	0.725	115	0.730	0.705
[10:26:54] 	0.725	-	-	109	0.720	0.725	15	0.730	0.705
[10:27:58] 	0.725	-	-	111	0.720	0.725	15	0.730	0.705
[10:30:17] 	0.725	-	-	115	0.720	0.725	15	0.730	0.705
[10:31:27] 	0.725	-	-	115	0.720	0.725	95	0.730	0.705
[10:32:44] 	0.725	-	-	95	0.720	0.725	95	0.730	0.705
[10:33:37] 	0.725	-	-	98	0.720	0.725	95	0.730	0.705
[10:35:17] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:36:24] 	0.725	-	-	98	0.720	0.725	95	0.730	0.705
[10:37:48] 	0.725	-	-	36	0.725	0.730	240	0.730	0.705
[10:38:50] 	0.730	+0.005	+0.7	36	0.725	0.730	215	0.730	0.705
[10:40:21] 	0.725	-	-	50	0.720	0.725	93	0.730	0.705
[10:41:45] 	0.725	-	-	53	0.720	0.725	93	0.730	0.705
[10:42:38] 	0.720	-0.005	-0.7	48	0.720	0.725	93	0.730	0.705
[10:43:32] 	0.720	-0.005	-0.7	48	0.720	0.725	94	0.730	0.705
[10:43:42] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:45:17] 	0.720	-0.005	-0.7	51	0.720	0.725	94	0.730	0.705
[10:46:21] 	0.720	-0.005	-0.7	107	0.720	0.725	94	0.730	0.705
[10:48:44] 	0.720	-0.005	-0.7	110	0.720	0.725	95	0.730	0.705
[10:49:54] 	0.720	-0.005	-0.7	113	0.720	0.725	95	0.730	0.705
[10:52:36] 	0.720	-0.005	-0.7	117	0.720	0.725	100	0.730	0.705
[10:56:39] 	0.725	-	-	94	0.720	0.725	64	0.730	0.705
[10:58:06] 	0.725	-	-	91	0.720	0.725	61	0.730	0.705
[10:58:27] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:59:35] 	0.725	-	-	91	0.720	0.725	61	0.730	0.705
[11:01:55] 	0.725	-	-	81	0.720	0.725	58	0.730	0.705
[11:05:15] 	0.725	-	-	87	0.720	0.725	46	0.730	0.705
[11:06:33] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:07:30] 	0.725	-	-	78	0.720	0.725	18	0.730	0.705
[11:08:33] 	0.730	+0.005	+0.7	4	0.720	0.730	154	0.730	0.705
