Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:15:03] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:18:12] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:18:37] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:18:50] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:55:41] 	0.89	-0.01	-1.111	50	0.89	0.895	17	0.92	0.865
[16:56:13] 	0.89	-0.01	-1.111	60	0.89	0.895	17	0.92	0.865
[16:56:50] 	0.89	-0.01	-1.111	72	0.885	0.89	120	0.92	0.865
[16:57:23] 	0.885	-0.015	-1.666	10	0.885	0.89	120	0.92	0.865
[16:58:17] 	0.89	-0.01	-1.111	14	0.89	0.895	17	0.92	0.865
[16:58:51] 	0.89	-0.01	-1.111	48	0.94	0.64	44	0.92	0.865
[16:59:24] 	0.89	-0.01	-1.111	48	0.94	0.39	1	0.92	0.865
[17:03:08] 	0.89	-0.01	-1.111	48	0.94	0.39	1	0.92	0.865
[17:05:36] 	0.885	-0.015	-1.666	24	0.885	0.89	116	0.92	0.865
[17:09:05] 	0.885	-0.015	-1.666	24	0.885	0.89	116	0.92	0.865
[17:11:18] 	0.885	-0.015	-1.666	24	0.885	0.89	116	0.92	0.865
[17:26:10] 	0.885	-0.015	-1.666	24	0.885	0.89	116	0.92	0.865
[17:36:52] 	0.885	-0.015	-1.666	24	0.885	0.89	116	0.92	0.865
[17:38:28] 	0.885	-0.015	-1.666	24	0.885	0.89	116	0.92	0.865
[17:38:48] 	0.885	-0.015	-1.666	24	0.885	0.89	116	0.92	0.865
[17:39:07] 	0.885	-0.015	-1.666	24	0.885	0.89	116	0.92	0.865
[18:01:34] 	0.885	-0.015	-1.666	24	0.885	0.89	116	0.92	0.865
[18:04:22] 	0.885	-0.015	-1.666	24	0.885	0.89	116	0.92	0.865
[18:07:02] 	0.885	-0.015	-1.666	24	0.885	0.89	116	0.92	0.865
[18:19:52] 	0.885	-0.015	-1.666	24	0.885	0.89	116	0.92	0.865
[18:20:07] 	0.885	-0.015	-1.666	24	0.885	0.89	116	0.92	0.865
[18:26:32] 	0.885	-0.015	-1.666	24	0.885	0.89	116	0.92	0.865
[18:27:38] 	0.885	-0.015	-1.666	24	0.885	0.89	116	0.92	0.865
[18:28:37] 	0.885	-0.015	-1.666	24	0.885	0.89	116	0.92	0.865
[18:30:11] 	0.885	-0.015	-1.666	24	0.885	0.89	116	0.92	0.865
[18:31:45] 	0.885	-0.015	-1.666	24	0.885	0.89	116	0.92	0.865
[18:33:35] 	0.885	-0.015	-1.666	24	0.885	0.89	116	0.92	0.865
[18:43:53] 	0.885	-0.015	-1.666	24	0.885	0.89	116	0.92	0.865
[10:41:44] 	0.845	-0.04	-4.519	401	0.845	0.85	554	0.86	0.845
