Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[00:00:10] 	0.795	+0.005	+0.6	708	0.795	0.800	10	0.825	0.785
[00:25:44] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[00:26:24] 	0.795	+0.005	+0.6	708	0.795	0.800	10	0.825	0.785
[01:32:59] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[01:34:20] 	0.795	+0.005	+0.6	708	0.795	0.800	10	0.825	0.785
[01:37:21] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[01:37:57] 	0.795	+0.005	+0.6	708	0.795	0.800	10	0.825	0.785
[01:51:27] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[01:52:00] 	0.795	+0.005	+0.6	708	0.795	0.800	10	0.825	0.785
[02:51:21] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[02:52:26] 	0.795	+0.005	+0.6	708	0.795	0.800	10	0.825	0.785
[03:11:53] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[03:13:29] 	0.795	+0.005	+0.6	708	0.795	0.800	10	0.825	0.785
[04:07:22] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[04:08:37] 	0.795	+0.005	+0.6	708	0.795	0.800	10	0.825	0.785
[04:46:17] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[04:47:33] 	0.795	+0.005	+0.6	708	0.795	0.800	10	0.825	0.785
[04:54:55] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[04:55:59] 	0.795	+0.005	+0.6	708	0.795	0.800	10	0.825	0.785
[05:28:25] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[05:28:58] 	0.795	+0.005	+0.6	708	0.795	0.800	10	0.825	0.785
[07:15:04] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[07:16:17] 	0.795	+0.005	+0.6	708	0.795	0.800	10	0.825	0.785
[08:31:42] 	-	-	-	15	0.790	0.820	180	-	-
[08:32:45] 	-	-	-	2	0.830	0.820	185	-	-
[08:33:54] 	-	-	-	2	0.830	0.815	10	-	-
[08:35:08] 	-	-	-	2	0.830	0.810	32	-	-
[08:50:20] 	-	-	-	2	0.830	0.810	42	-	-
[08:51:39] 	-	-	-	2	0.830	0.810	12	-	-
[08:54:15] 	-	-	-	19	0.845	0.810	12	-	-
[08:59:51] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:00:36] 	-	-	-	19	0.845	0.810	12	-	-
[09:01:45] 	0.830	+0.035	+4.4	281	0.825	0.830	15	0.830	0.825
[09:02:50] 	0.830	+0.035	+4.4	235	0.825	0.830	5	0.830	0.825
[09:03:56] 	0.830	+0.035	+4.4	20	0.830	0.835	12	0.830	0.825
[09:05:02] 	0.835	+0.040	+5.0	47	0.830	0.835	2	0.835	0.825
[09:06:23] 	0.840	+0.045	+5.7	14	0.835	0.840	10	0.840	0.825
[09:07:25] 	0.840	+0.045	+5.7	14	0.835	0.840	12	0.840	0.825
[09:08:29] 	0.840	+0.045	+5.7	14	0.835	0.840	17	0.840	0.825
[09:09:48] 	0.840	+0.045	+5.7	14	0.835	0.845	55	0.840	0.825
[09:12:08] 	0.835	+0.040	+5.0	121	0.830	0.840	10	0.845	0.825
[09:13:46] 	0.835	+0.040	+5.0	8	0.835	0.840	10	0.845	0.825
[09:15:04] 	0.845	+0.050	+6.3	2	0.840	0.845	54	0.845	0.825
[09:16:22] 	0.845	+0.050	+6.3	15	0.840	0.845	69	0.845	0.825
[09:17:39] 	0.840	+0.045	+5.7	5	0.840	0.845	71	0.845	0.825
[09:19:00] 	0.840	+0.045	+5.7	31	0.835	0.845	71	0.845	0.825
[09:20:18] 	0.840	+0.045	+5.7	33	0.835	0.845	81	0.845	0.825
[09:22:04] 	0.840	+0.045	+5.7	87	0.835	0.840	1	0.845	0.825
[09:23:15] 	0.840	+0.045	+5.7	89	0.835	0.840	16	0.845	0.825
[09:26:52] 	0.845	+0.050	+6.3	100	0.840	0.845	173	0.845	0.825
[09:28:06] 	0.840	+0.045	+5.7	5	0.840	0.845	167	0.845	0.825
[09:31:59] 	0.840	+0.045	+5.7	18	0.840	0.845	167	0.845	0.825
[09:33:09] 	0.840	+0.045	+5.7	26	0.840	0.845	177	0.845	0.825
[09:34:41] 	0.840	+0.045	+5.7	1	0.840	0.845	177	0.845	0.825
[09:38:18] 	0.835	+0.040	+5.0	104	0.830	0.840	59	0.845	0.825
[09:39:23] 	0.835	+0.040	+5.0	106	0.830	0.840	61	0.845	0.825
[09:40:26] 	0.835	+0.040	+5.0	109	0.830	0.840	61	0.845	0.825
[09:41:51] 	0.835	+0.040	+5.0	112	0.830	0.840	61	0.845	0.825
[09:42:38] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:44:00] 	0.835	+0.040	+5.0	118	0.830	0.835	10	0.845	0.825
[09:45:10] 	0.835	+0.040	+5.0	72	0.835	0.840	76	0.845	0.825
[09:47:38] 	0.835	+0.040	+5.0	117	0.835	0.840	81	0.845	0.825
[09:48:51] 	0.840	+0.045	+5.7	63	0.840	0.845	187	0.845	0.825
[09:50:06] 	0.845	+0.050	+6.3	119	0.840	0.845	186	0.845	0.825
[09:51:20] 	0.845	+0.050	+6.3	138	0.840	0.845	186	0.845	0.825
[09:52:13] 	0.840	+0.045	+5.7	118	0.840	0.845	198	0.845	0.825
[09:54:19] 	0.845	+0.050	+6.3	23	0.845	0.850	247	0.845	0.825
[09:55:45] 	0.850	+0.055	+6.9	92	0.845	0.850	239	0.850	0.825
[09:56:49] 	0.850	+0.055	+6.9	95	0.845	0.850	242	0.850	0.825
[09:57:59] 	0.845	+0.050	+6.3	93	0.845	0.850	250	0.850	0.825
[09:59:17] 	0.845	+0.050	+6.3	88	0.845	0.850	195	0.850	0.825
[10:00:23] 	0.845	+0.050	+6.3	49	0.845	0.850	195	0.850	0.825
[10:01:32] 	0.845	+0.050	+6.3	52	0.845	0.850	195	0.850	0.825
[10:02:36] 	0.845	+0.050	+6.3	54	0.845	0.850	195	0.850	0.825
[10:03:40] 	0.850	+0.055	+6.9	60	0.845	0.850	191	0.850	0.825
[10:04:25] 	0.845	+0.050	+6.3	47	0.845	0.850	191	0.850	0.825
[10:06:13] 	0.845	+0.050	+6.3	45	0.845	0.850	191	0.850	0.825
[10:07:22] 	0.850	+0.055	+6.9	51	0.845	0.850	177	0.850	0.825
[10:10:17] 	0.850	+0.055	+6.9	49	0.845	0.850	190	0.850	0.825
[10:11:22] 	0.850	+0.055	+6.9	62	0.845	0.850	195	0.850	0.825
[10:12:25] 	0.850	+0.055	+6.9	67	0.845	0.850	195	0.850	0.825
[10:13:56] 	0.845	+0.050	+6.3	54	0.845	0.850	196	0.850	0.825
[10:14:12] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:15:11] 	0.845	+0.050	+6.3	54	0.845	0.850	196	0.850	0.825
[10:16:40] 	0.845	+0.050	+6.3	88	0.845	0.850	196	0.850	0.825
[10:20:23] 	0.845	+0.050	+6.3	78	0.840	0.845	33	0.850	0.825
[10:21:26] 	0.845	+0.050	+6.3	78	0.840	0.845	47	0.850	0.825
[10:22:30] 	0.845	+0.050	+6.3	83	0.840	0.845	49	0.850	0.825
[10:24:04] 	0.840	+0.045	+5.7	12	0.840	0.845	59	0.850	0.825
[10:25:21] 	0.840	+0.045	+5.7	2	0.840	0.845	122	0.850	0.825
[10:26:35] 	0.840	+0.045	+5.7	128	0.835	0.845	124	0.850	0.825
[10:27:44] 	0.840	+0.045	+5.7	131	0.835	0.845	124	0.850	0.825
[10:28:51] 	0.840	+0.045	+5.7	134	0.835	0.840	5	0.850	0.825
[10:29:07] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:30:45] 	0.840	+0.045	+5.7	135	0.835	0.845	124	0.850	0.825
[10:32:33] 	0.840	+0.045	+5.7	142	0.835	0.840	53	0.850	0.825
[10:33:49] 	0.840	+0.045	+5.7	141	0.835	0.840	23	0.850	0.825
[10:35:21] 	0.840	+0.045	+5.7	156	0.835	0.840	25	0.850	0.825
[10:36:24] 	0.840	+0.045	+5.7	162	0.835	0.840	27	0.850	0.825
[10:37:29] 	0.840	+0.045	+5.7	162	0.835	0.840	26	0.850	0.825
[10:38:38] 	0.840	+0.045	+5.7	183	0.835	0.840	19	0.850	0.825
[10:39:58] 	0.835	+0.040	+5.0	182	0.835	0.840	34	0.850	0.825
[10:41:13] 	0.840	+0.045	+5.7	181	0.835	0.840	28	0.850	0.825
[10:42:17] 	0.835	+0.040	+5.0	180	0.835	0.840	27	0.850	0.825
[10:44:00] 	0.845	+0.050	+6.3	30	0.840	0.845	58	0.850	0.825
[10:45:12] 	0.845	+0.050	+6.3	45	0.840	0.845	57	0.850	0.825
[10:45:25] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:46:22] 	0.845	+0.050	+6.3	106	0.840	0.845	56	0.850	0.825
[10:47:41] 	0.845	+0.050	+6.3	104	0.840	0.845	56	0.850	0.825
[10:48:46] 	0.845	+0.050	+6.3	101	0.840	0.845	50	0.850	0.825
[10:49:07] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:51:01] 	0.840	+0.045	+5.7	94	0.840	0.845	24	0.850	0.825
[10:52:22] 	0.845	+0.050	+6.3	9	0.845	0.850	474	0.850	0.825
[10:53:40] 	0.845	+0.050	+6.3	11	0.845	0.850	475	0.850	0.825
[10:54:54] 	0.845	+0.050	+6.3	10	0.845	0.850	467	0.850	0.825
[10:57:20] 	0.845	+0.050	+6.3	11	0.845	0.850	450	0.850	0.825
[10:58:26] 	0.845	+0.050	+6.3	31	0.845	0.850	451	0.850	0.825
[11:01:20] 	0.845	+0.050	+6.3	39	0.845	0.850	444	0.850	0.825
[11:02:24] 	0.845	+0.050	+6.3	38	0.845	0.850	444	0.850	0.825
[11:03:34] 	0.845	+0.050	+6.3	34	0.845	0.850	445	0.850	0.825
[11:04:07] 	0.845	+0.050	+6.3	59	0.845	0.850	445	0.850	0.825
[11:04:58] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:06:13] 	0.845	+0.050	+6.3	71	0.845	0.850	445	0.850	0.825
[11:08:31] 	0.845	+0.050	+6.3	71	0.845	0.850	446	0.850	0.825
[11:09:46] 	0.850	+0.055	+6.9	65	0.845	0.850	437	0.850	0.825
[11:11:46] 	0.850	+0.055	+6.9	79	0.845	0.850	438	0.850	0.825
[11:12:55] 	0.850	+0.055	+6.9	78	0.845	0.850	430	0.850	0.825
[11:13:59] 	0.850	+0.055	+6.9	93	0.845	0.850	420	0.850	0.825
[11:15:09] 	0.845	+0.050	+6.3	95	0.845	0.850	420	0.850	0.825
[11:16:18] 	0.845	+0.050	+6.3	113	0.845	0.850	421	0.850	0.825
[11:17:23] 	0.845	+0.050	+6.3	99	0.845	0.850	421	0.850	0.825
[11:18:27] 	0.845	+0.050	+6.3	98	0.845	0.850	421	0.850	0.825
[11:19:31] 	0.850	+0.055	+6.9	98	0.845	0.850	411	0.850	0.825
[11:20:40] 	0.850	+0.055	+6.9	98	0.845	0.850	412	0.850	0.825
[11:22:00] 	0.845	+0.050	+6.3	106	0.845	0.850	410	0.850	0.825
[11:23:19] 	0.845	+0.050	+6.3	113	0.845	0.850	416	0.850	0.825
[11:24:17] 	0.850	+0.055	+6.9	112	0.845	0.850	410	0.850	0.825
[11:25:21] 	0.850	+0.055	+6.9	127	0.845	0.850	402	0.850	0.825
[11:26:30] 	0.850	+0.055	+6.9	180	0.845	0.850	403	0.850	0.825
[11:27:33] 	0.850	+0.055	+6.9	197	0.845	0.850	394	0.850	0.825
[11:28:50] 	0.850	+0.055	+6.9	247	0.845	0.850	395	0.850	0.825
[11:30:36] 	0.850	+0.055	+6.9	245	0.845	0.850	335	0.850	0.825
[11:31:41] 	0.850	+0.055	+6.9	251	0.845	0.850	334	0.850	0.825
[11:33:07] 	0.850	+0.055	+6.9	251	0.845	0.850	346	0.850	0.825
