Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:47:39] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:49:14] 	0.605	-	-	295	0.600	0.605	180	0.605	0.595
[09:50:24] 	0.605	-	-	289	0.600	0.605	175	0.605	0.595
[09:53:14] 	0.605	-	-	290	0.600	0.605	190	0.605	0.595
[09:54:24] 	0.605	-	-	290	0.600	0.605	189	0.605	0.595
[09:56:53] 	0.605	-	-	281	0.600	0.605	185	0.605	0.595
[09:58:02] 	0.605	-	-	292	0.600	0.605	187	0.605	0.595
[09:59:40] 	0.605	-	-	291	0.600	0.605	178	0.605	0.595
[10:01:04] 	0.605	-	-	291	0.600	0.605	243	0.605	0.595
[10:02:13] 	0.600	-0.005	-0.8	281	0.600	0.605	278	0.605	0.595
[10:03:55] 	0.605	-	-	280	0.600	0.605	277	0.605	0.595
[10:05:08] 	0.605	-	-	265	0.600	0.605	277	0.605	0.595
[10:06:13] 	0.600	-0.005	-0.8	222	0.600	0.605	276	0.605	0.595
[10:07:23] 	0.600	-0.005	-0.8	222	0.600	0.605	279	0.605	0.595
[10:09:46] 	0.605	-	-	223	0.600	0.605	261	0.605	0.595
[10:10:56] 	0.600	-0.005	-0.8	329	0.595	0.600	132	0.605	0.595
[10:12:01] 	0.600	-0.005	-0.8	330	0.595	0.600	123	0.605	0.595
[10:12:34] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:13:48] 	0.600	-0.005	-0.8	370	0.595	0.600	85	0.605	0.595
[10:14:57] 	0.600	-0.005	-0.8	370	0.595	0.600	119	0.605	0.595
[10:17:16] 	0.600	-0.005	-0.8	363	0.595	0.600	119	0.605	0.595
[10:18:26] 	0.600	-0.005	-0.8	373	0.595	0.600	119	0.605	0.595
[10:19:32] 	0.600	-0.005	-0.8	373	0.595	0.600	125	0.605	0.595
[10:20:39] 	0.600	-0.005	-0.8	373	0.595	0.600	135	0.605	0.595
[10:21:39] 	0.600	-0.005	-0.8	423	0.595	0.600	145	0.605	0.595
[10:22:43] 	0.600	-0.005	-0.8	423	0.595	0.600	160	0.605	0.595
[10:24:03] 	0.600	-0.005	-0.8	429	0.595	0.600	177	0.605	0.595
[10:25:19] 	0.600	-0.005	-0.8	448	0.595	0.600	186	0.605	0.595
[10:26:24] 	0.600	-0.005	-0.8	448	0.595	0.600	196	0.605	0.595
[10:27:24] 	0.600	-0.005	-0.8	451	0.595	0.600	346	0.605	0.595
[10:30:11] 	0.600	-0.005	-0.8	450	0.595	0.600	346	0.605	0.595
[10:30:51] 	0.600	-0.005	-0.8	450	0.595	0.600	338	0.605	0.595
[10:33:07] 	0.600	-0.005	-0.8	449	0.595	0.600	321	0.605	0.595
[10:34:19] 	0.600	-0.005	-0.8	448	0.595	0.600	180	0.605	0.595
[10:35:31] 	0.600	-0.005	-0.8	81	0.600	0.605	320	0.605	0.595
[10:36:38] 	0.600	-0.005	-0.8	181	0.600	0.605	320	0.605	0.595
[10:40:18] 	0.600	-0.005	-0.8	185	0.600	0.605	320	0.605	0.595
[10:41:28] 	0.600	-0.005	-0.8	186	0.600	0.605	323	0.605	0.595
