Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:02:31] 	0.745	-0.015	-2.0	28	0.745	0.750	764	0.755	0.740
[10:07:32] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:09:51] 	0.745	-0.015	-2.0	278	0.740	0.745	68	0.755	0.740
[10:10:35] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:16:40] 	0.745	-0.015	-2.0	286	0.740	0.745	228	0.755	0.740
[10:18:49] 	0.745	-0.015	-2.0	286	0.740	0.745	229	0.755	0.740
[10:20:52] 	0.740	-0.020	-2.6	281	0.740	0.745	229	0.755	0.740
[10:22:35] 	0.740	-0.020	-2.6	283	0.740	0.745	229	0.755	0.740
[10:24:31] 	0.740	-0.020	-2.6	293	0.740	0.745	239	0.755	0.740
[10:26:29] 	0.740	-0.020	-2.6	343	0.740	0.745	239	0.755	0.740
[10:28:17] 	0.745	-0.015	-2.0	343	0.740	0.745	189	0.755	0.740
[10:30:00] 	0.745	-0.015	-2.0	334	0.740	0.745	198	0.755	0.740
[10:31:31] 	0.745	-0.015	-2.0	344	0.740	0.745	169	0.755	0.740
[10:33:07] 	0.740	-0.020	-2.6	329	0.740	0.745	169	0.755	0.740
[10:34:32] 	0.740	-0.020	-2.6	337	0.740	0.745	286	0.755	0.740
[10:38:46] 	0.740	-0.020	-2.6	327	0.740	0.745	286	0.755	0.740
[10:40:31] 	0.745	-0.015	-2.0	326	0.740	0.745	284	0.755	0.740
[10:44:29] 	0.745	-0.015	-2.0	326	0.740	0.745	295	0.755	0.740
[10:45:16] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:46:55] 	0.745	-0.015	-2.0	228	0.740	0.745	285	0.755	0.740
[10:48:13] 	0.745	-0.015	-2.0	227	0.740	0.745	284	0.755	0.740
[10:49:33] 	0.740	-0.020	-2.6	227	0.740	0.745	284	0.755	0.740
[10:50:47] 	0.740	-0.020	-2.6	267	0.740	0.745	284	0.755	0.740
[10:52:32] 	0.740	-0.020	-2.6	247	0.740	0.745	284	0.755	0.740
[10:54:06] 	0.740	-0.020	-2.6	248	0.740	0.745	284	0.755	0.740
[10:56:15] 	0.745	-0.015	-2.0	258	0.740	0.745	241	0.755	0.740
[10:57:32] 	0.740	-0.020	-2.6	240	0.740	0.745	243	0.755	0.740
[10:58:47] 	0.740	-0.020	-2.6	235	0.740	0.745	243	0.755	0.740
[11:02:43] 	0.740	-0.020	-2.6	245	0.740	0.745	369	0.755	0.740
[11:04:02] 	0.740	-0.020	-2.6	210	0.740	0.745	369	0.755	0.740
[11:05:20] 	0.740	-0.020	-2.6	181	0.740	0.745	465	0.755	0.740
[11:06:46] 	0.740	-0.020	-2.6	183	0.740	0.745	416	0.755	0.740
[11:18:27] 	0.740	-0.020	-2.6	95	0.740	0.745	459	0.755	0.740
[11:19:51] 	0.740	-0.020	-2.6	121	0.740	0.745	481	0.755	0.740
[11:22:40] 	0.740	-0.020	-2.6	130	0.740	0.745	388	0.740	0.740
[11:24:33] 	0.740	-0.020	-2.6	196	0.735	0.740	163	0.755	0.740
[12:24:32] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:25:40] 	0.735	-0.025	-3.3	221	0.730	0.735	16	0.755	0.735
[12:26:59] 	0.735	-0.025	-3.3	221	0.730	0.735	26	0.755	0.735
[12:28:28] 	0.730	-0.030	-3.9	203	0.730	0.735	13	0.755	0.730
[12:30:38] 	0.730	-0.030	-3.9	207	0.730	0.735	13	0.755	0.730
[12:31:03] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[12:31:34] 	0.730	-0.030	-3.9	207	0.730	0.735	13	0.755	0.730
[12:32:39] 	0.730	-0.030	-3.9	208	0.730	0.735	13	0.755	0.730
