Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:15:08] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:18:19] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:18:35] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:18:56] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[16:55:41] 	3.19	0.05	1.592	230	3.18	3.19	54	3.31	3.15
[16:56:12] 	3.19	0.05	1.592	229	3.18	3.19	173	3.31	3.15
[16:56:50] 	3.19	0.05	1.592	215	3.18	3.19	159	3.31	3.15
[16:57:23] 	3.19	0.05	1.592	205	3.18	3.19	205	3.31	3.15
[16:58:17] 	3.18	0.04	1.273	120	3.27	2.87	125	3.31	3.15
[16:58:51] 	3.18	0.04	1.273	120	3.27	2.48	15	3.31	3.15
[16:59:24] 	3.18	0.04	1.273	20	3.3	2.48	15	3.31	3.15
[16:59:57] 	3.18	0.04	1.273	3	3.38	2.48	15	3.31	3.15
[17:03:08] 	3.18	0.04	1.273	3	3.38	2.48	15	3.31	3.15
[17:05:36] 	3.2	0.06	1.91	21	3.19	3.2	74	3.31	3.15
[17:09:05] 	3.2	0.06	1.91	21	3.19	3.2	74	3.31	3.15
[17:11:18] 	3.2	0.06	1.91	21	3.19	3.2	74	3.31	3.15
[17:26:10] 	3.2	0.06	1.91	21	3.19	3.2	74	3.31	3.15
[17:36:52] 	3.2	0.06	1.91	21	3.19	3.2	74	3.31	3.15
[17:38:28] 	3.2	0.06	1.91	21	3.19	3.2	74	3.31	3.15
[17:38:48] 	3.2	0.06	1.91	21	3.19	3.2	74	3.31	3.15
[17:39:07] 	3.2	0.06	1.91	21	3.19	3.2	74	3.31	3.15
[18:01:34] 	3.2	0.06	1.91	21	3.19	3.2	74	3.31	3.15
[18:04:22] 	3.2	0.06	1.91	21	3.19	3.2	74	3.31	3.15
[18:07:02] 	3.2	0.06	1.91	21	3.19	3.2	74	3.31	3.15
[18:19:52] 	3.2	0.06	1.91	21	3.19	3.2	74	3.31	3.15
[18:20:06] 	3.2	0.06	1.91	21	3.19	3.2	74	3.31	3.15
[18:26:32] 	3.2	0.06	1.91	21	3.19	3.2	74	3.31	3.15
[18:27:38] 	3.2	0.06	1.91	21	3.19	3.2	74	3.31	3.15
[18:28:37] 	3.2	0.06	1.91	21	3.19	3.2	74	3.31	3.15
[18:30:11] 	3.2	0.06	1.91	21	3.19	3.2	74	3.31	3.15
[18:31:45] 	3.2	0.06	1.91	21	3.19	3.2	74	3.31	3.15
[18:33:35] 	3.2	0.06	1.91	21	3.19	3.2	74	3.31	3.15
[18:43:53] 	3.2	0.06	1.91	21	3.19	3.2	74	3.31	3.15
[10:41:44] 	3.13	-0.07	-2.187	154	3.12	3.13	56	3.15	3.1
