Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[09:47:54] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[09:48:32] 	2.660	+0.030	+1.1	621	2.650	2.660	64	2.700	2.580
[09:49:43] 	2.670	+0.040	+1.5	187	2.660	2.670	219	2.700	2.580
[09:51:25] 	2.660	+0.030	+1.1	234	2.660	2.670	202	2.700	2.580
[09:52:33] 	2.660	+0.030	+1.1	234	2.660	2.670	396	2.700	2.580
[09:53:43] 	2.660	+0.030	+1.1	181	2.660	2.670	404	2.700	2.580
[09:55:02] 	2.660	+0.030	+1.1	40	2.660	2.670	347	2.700	2.580
[09:56:12] 	2.670	+0.040	+1.5	53	2.660	2.670	340	2.700	2.580
[09:57:21] 	2.670	+0.040	+1.5	131	2.660	2.670	170	2.700	2.580
[09:58:58] 	2.690	+0.060	+2.3	103	2.690	2.700	917	2.700	2.580
[10:00:22] 	2.700	+0.070	+2.7	709	2.690	2.700	932	2.700	2.580
[10:01:31] 	2.700	+0.070	+2.7	809	2.690	2.700	862	2.700	2.580
[10:03:13] 	2.700	+0.070	+2.7	1,038	2.690	2.700	1,101	2.700	2.580
[10:04:27] 	2.690	+0.060	+2.3	594	2.680	2.690	76	2.700	2.580
[10:05:31] 	2.680	+0.050	+1.9	419	2.680	2.690	254	2.700	2.580
[10:06:42] 	2.680	+0.050	+1.9	596	2.680	2.690	350	2.700	2.580
[10:07:54] 	2.680	+0.050	+1.9	682	2.670	2.680	74	2.700	2.580
[10:09:04] 	2.680	+0.050	+1.9	632	2.670	2.680	231	2.700	2.580
[10:10:15] 	2.680	+0.050	+1.9	607	2.670	2.680	236	2.700	2.580
[10:11:19] 	2.680	+0.050	+1.9	866	2.670	2.680	183	2.700	2.580
[10:12:24] 	2.680	+0.050	+1.9	866	2.670	2.680	149	2.700	2.580
[10:13:06] 	2.680	+0.050	+1.9	873	2.670	2.680	284	2.700	2.580
[10:14:16] 	2.670	+0.040	+1.5	893	2.670	2.680	473	2.700	2.580
[10:15:26] 	2.670	+0.040	+1.5	513	2.670	2.680	472	2.700	2.580
[10:16:35] 	2.670	+0.040	+1.5	495	2.670	2.680	550	2.700	2.580
[10:17:45] 	2.670	+0.040	+1.5	443	2.670	2.680	566	2.700	2.580
[10:18:51] 	2.670	+0.040	+1.5	433	2.670	2.680	574	2.700	2.580
[10:20:08] 	2.680	+0.050	+1.9	621	2.680	2.690	505	2.700	2.580
[10:21:03] 	2.690	+0.060	+2.3	626	2.680	2.690	901	2.700	2.580
[10:22:02] 	2.690	+0.060	+2.3	934	2.680	2.690	905	2.700	2.580
[10:23:22] 	2.680	+0.050	+1.9	774	2.670	2.680	170	2.700	2.580
[10:24:38] 	2.680	+0.050	+1.9	604	2.670	2.680	250	2.700	2.580
[10:25:43] 	2.670	+0.040	+1.5	446	2.660	2.670	48	2.700	2.580
[10:26:48] 	2.660	+0.030	+1.1	430	2.660	2.670	140	2.700	2.580
[10:27:47] 	2.660	+0.030	+1.1	423	2.660	2.670	176	2.700	2.580
[10:29:30] 	2.660	+0.030	+1.1	259	2.660	2.670	196	2.700	2.580
[10:30:30] 	2.660	+0.030	+1.1	1,044	2.650	2.660	17	2.700	2.580
[10:31:14] 	2.660	+0.030	+1.1	50	2.660	2.670	459	2.700	2.580
