Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:00:41] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:41:36] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:41:51] 	1.800	-0.060	-3.2	286	1.790	1.800	410	1.880	1.780
[10:42:24] 	1.790	-0.070	-3.8	492	1.780	1.790	205	1.880	1.780
[10:43:37] 	1.790	-0.070	-3.8	472	1.780	1.790	205	1.880	1.780
[10:44:21] 	1.790	-0.070	-3.8	490	1.780	1.790	205	1.880	1.780
[10:45:32] 	1.790	-0.070	-3.8	404	1.780	1.790	193	1.880	1.780
[10:46:40] 	1.790	-0.070	-3.8	407	1.780	1.790	183	1.880	1.780
[10:47:44] 	1.790	-0.070	-3.8	511	1.780	1.790	183	1.880	1.780
[10:48:19] 	1.790	-0.070	-3.8	429	1.780	1.790	73	1.880	1.780
[10:50:06] 	1.790	-0.070	-3.8	49	1.790	1.800	269	1.880	1.780
[10:51:08] 	1.790	-0.070	-3.8	202	1.790	1.800	271	1.880	1.780
[10:52:23] 	1.790	-0.070	-3.8	307	1.790	1.800	263	1.880	1.780
[10:53:31] 	1.800	-0.060	-3.2	324	1.790	1.800	127	1.880	1.780
[10:54:34] 	1.800	-0.060	-3.2	351	1.790	1.800	129	1.880	1.780
[10:55:39] 	1.810	-0.050	-2.7	82	1.810	1.820	306	1.880	1.780
[10:57:01] 	1.820	-0.040	-2.2	138	1.810	1.820	277	1.880	1.780
[10:58:04] 	1.820	-0.040	-2.2	135	1.810	1.820	277	1.880	1.780
[10:59:06] 	1.810	-0.050	-2.7	102	1.810	1.820	295	1.880	1.780
[11:00:19] 	1.810	-0.050	-2.7	93	1.810	1.820	311	1.880	1.780
[16:12:07] 	1.810	-0.050	-2.7	546	1.810	1.820	626	1.880	1.780
[16:13:11] 	1.820	-0.040	-2.2	544	1.810	1.820	620	1.880	1.780
[16:14:13] 	1.810	-0.050	-2.7	37	1.810	1.820	673	1.880	1.780
[16:15:21] 	1.800	-0.060	-3.2	351	1.800	1.810	133	1.880	1.780
[16:16:50] 	1.800	-0.060	-3.2	371	1.800	1.810	159	1.880	1.780
[16:17:53] 	1.800	-0.060	-3.2	371	1.800	1.810	159	1.880	1.780
[16:19:33] 	1.800	-0.060	-3.2	466	1.800	1.810	174	1.880	1.780
[16:20:35] 	1.800	-0.060	-3.2	472	1.800	1.810	208	1.880	1.780
[16:21:49] 	1.800	-0.060	-3.2	472	1.800	1.810	378	1.880	1.780
