Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[10:32:59] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:40:36] 	1.820	-0.160	-8.1	227	1.820	1.830	203	1.940	1.820
[10:41:24] 	1.820	-0.160	-8.1	225	1.820	1.830	224	1.940	1.820
[10:42:17] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:42:53] 	1.820	-0.160	-8.1	140	1.820	1.830	337	1.940	1.820
[10:43:24] 	1.820	-0.160	-8.1	291	1.810	1.820	82	1.940	1.820
[10:44:35] 	1.820	-0.160	-8.1	295	1.810	1.820	62	1.940	1.820
[10:45:45] 	1.820	-0.160	-8.1	303	1.810	1.820	34	1.940	1.810
[10:46:45] 	1.820	-0.160	-8.1	25	1.820	1.830	316	1.940	1.810
[10:47:37] 	1.820	-0.160	-8.1	21	1.820	1.830	293	1.940	1.810
[10:48:34] 	1.820	-0.160	-8.1	343	1.810	1.820	12	1.940	1.810
[10:49:31] 	1.820	-0.160	-8.1	356	1.810	1.820	98	1.940	1.810
[10:50:36] 	1.820	-0.160	-8.1	375	1.810	1.820	64	1.940	1.810
[10:51:39] 	1.820	-0.160	-8.1	6	1.820	1.830	283	1.940	1.810
[10:52:41] 	1.820	-0.160	-8.1	260	1.820	1.830	285	1.940	1.810
[10:53:42] 	1.830	-0.150	-7.6	311	1.820	1.830	232	1.940	1.810
[10:54:32] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[10:55:03] 	1.830	-0.150	-7.6	361	1.820	1.830	653	1.940	1.810
[10:55:56] 	1.820	-0.160	-8.1	518	1.820	1.830	664	1.940	1.810
[10:57:02] 	1.830	-0.150	-7.6	511	1.820	1.830	657	1.940	1.810
[10:58:07] 	1.820	-0.160	-8.1	494	1.820	1.830	703	1.940	1.810
[10:59:10] 	1.820	-0.160	-8.1	494	1.820	1.830	726	1.940	1.810
[10:59:51] 	1.830	-0.150	-7.6	500	1.820	1.830	508	1.940	1.810
[11:00:33] 	1.830	-0.150	-7.6	550	1.820	1.830	581	1.940	1.810
[11:01:31] 	1.830	-0.150	-7.6	550	1.820	1.830	585	1.940	1.810
[11:02:44] 	1.830	-0.150	-7.6	603	1.820	1.830	401	1.940	1.810
[11:03:59] 	1.830	-0.150	-7.6	595	1.820	1.830	470	1.940	1.810
[11:04:57] 	1.830	-0.150	-7.6	605	1.820	1.830	418	1.940	1.810
[11:05:59] 	1.830	-0.150	-7.6	54	1.830	1.840	525	1.940	1.810
[11:07:04] 	1.830	-0.150	-7.6	262	1.820	1.830	7	1.940	1.810
[11:07:46] 	1.830	-0.150	-7.6	287	1.820	1.830	79	1.940	1.810
[11:08:48] 	1.830	-0.150	-7.6	541	1.820	1.830	30	1.940	1.810
[11:09:46] 	1.830	-0.150	-7.6	557	1.820	1.840	526	1.940	1.810
[11:10:33] 	1.830	-0.150	-7.6	558	1.820	1.830	242	1.940	1.810
[11:12:02] 	1.830	-0.150	-7.6	573	1.820	1.830	431	1.940	1.810
[11:12:43] 	1.820	-0.160	-8.1	380	1.820	1.830	546	1.940	1.810
[11:13:29] 	1.820	-0.160	-8.1	583	1.820	1.830	547	1.940	1.810
[11:14:28] 	1.820	-0.160	-8.1	591	1.820	1.830	551	1.940	1.810
[11:15:01] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[11:15:32] 	1.830	-0.150	-7.6	540	1.820	1.830	541	1.940	1.810
[11:16:28] 	1.820	-0.160	-8.1	276	1.820	1.830	755	1.940	1.810
[11:17:27] 	1.820	-0.160	-8.1	27	1.820	1.830	790	1.940	1.810
[11:18:44] 	1.820	-0.160	-8.1	32	1.820	1.830	793	1.940	1.810
[11:19:50] 	1.820	-0.160	-8.1	756	1.810	1.820	343	1.940	1.810
[11:21:08] 	1.820	-0.160	-8.1	769	1.810	1.820	339	1.940	1.810
[11:22:49] 	1.810	-0.170	-8.6	754	1.810	1.820	59	1.940	1.810
[11:24:10] 	1.820	-0.160	-8.1	740	1.810	1.820	6	1.940	1.810
[11:25:17] 	1.820	-0.160	-8.1	12	1.820	1.830	466	1.940	1.810
[11:26:19] 	1.820	-0.160	-8.1	61	1.820	1.830	485	1.940	1.810
[11:27:36] 	1.820	-0.160	-8.1	88	1.820	1.830	600	1.940	1.810
[11:28:41] 	1.830	-0.150	-7.6	132	1.820	1.830	598	1.940	1.810
[11:29:57] 	1.820	-0.160	-8.1	176	1.820	1.830	595	1.940	1.810
[11:30:59] 	1.820	-0.160	-8.1	161	1.820	1.830	603	1.940	1.810
[11:32:02] 	1.820	-0.160	-8.1	145	1.820	1.830	597	1.940	1.810
[11:33:05] 	1.830	-0.150	-7.6	191	1.820	1.830	596	1.940	1.810
[11:34:07] 	1.830	-0.150	-7.6	201	1.820	1.830	587	1.940	1.810
[11:35:15] 	1.830	-0.150	-7.6	233	1.820	1.830	592	1.940	1.810
[11:36:17] 	1.830	-0.150	-7.6	314	1.820	1.830	601	1.940	1.810
[11:37:20] 	1.830	-0.150	-7.6	424	1.820	1.830	597	1.940	1.810
[11:38:42] 	1.830	-0.150	-7.6	432	1.820	1.830	497	1.940	1.810
[11:39:45] 	1.830	-0.150	-7.6	433	1.820	1.830	487	1.940	1.810
[11:41:08] 	1.830	-0.150	-7.6	453	1.820	1.830	469	1.940	1.810
[11:42:36] 	1.830	-0.150	-7.6	485	1.820	1.830	174	1.940	1.810
