Time		Price	Change	C%	BVol	Buy	Sell	SVol	LP	HP
[07:15:20] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[07:15:34] 	1.130	+0.010	+0.9	87	1.120	1.130	229	1.130	1.080
[09:05:50] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:53:39] 	1.250	+0.120	+10.6	326	1.240	1.250	14	1.320	1.140
[14:54:14] 	1.250	+0.120	+10.6	335	1.240	1.250	47	1.320	1.140
[14:54:38] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[14:55:08] 	1.250	+0.120	+10.6	355	1.240	1.250	51	1.320	1.140
[14:56:24] 	1.250	+0.120	+10.6	347	1.240	1.250	55	1.320	1.140
[14:57:47] 	1.250	+0.120	+10.6	351	1.240	1.250	77	1.320	1.140
[14:59:11] 	1.250	+0.120	+10.6	337	1.240	1.250	190	1.320	1.140
[15:00:43] 	1.250	+0.120	+10.6	340	1.240	1.250	190	1.320	1.140
[15:02:11] 	1.230	+0.100	+8.8	192	1.230	1.240	225	1.320	1.140
[15:03:24] 	1.230	+0.100	+8.8	340	1.220	1.230	44	1.320	1.140
[15:04:31] 	1.220	+0.090	+8.0	407	1.220	1.230	356	1.320	1.140
[15:05:47] 	1.220	+0.090	+8.0	265	1.220	1.230	358	1.320	1.140
[15:07:05] 	1.230	+0.100	+8.8	330	1.220	1.230	372	1.320	1.140
[15:08:38] 	1.240	+0.110	+9.7	68	1.240	1.250	241	1.320	1.140
[15:09:48] 	1.240	+0.110	+9.7	159	1.240	1.250	241	1.320	1.140
[15:10:56] 	1.240	+0.110	+9.7	219	1.230	1.240	23	1.320	1.140
[15:12:09] 	1.240	+0.110	+9.7	74	1.240	1.250	281	1.320	1.140
[15:13:11] 	1.240	+0.110	+9.7	162	1.230	1.240	46	1.320	1.140
[15:14:40] 	1.240	+0.110	+9.7	195	1.230	1.240	66	1.320	1.140
[15:15:43] 	1.240	+0.110	+9.7	195	1.230	1.240	117	1.320	1.140
[15:17:08] 	1.240	+0.110	+9.7	243	1.230	1.240	127	1.320	1.140
[15:18:12] 	1.240	+0.110	+9.7	243	1.230	1.240	128	1.320	1.140
[15:19:20] 	1.230	+0.100	+8.8	67	1.230	1.240	93	1.320	1.140
[15:19:58] 	1.230	+0.100	+8.8	168	1.230	1.240	94	1.320	1.140
[15:21:05] 	1.240	+0.110	+9.7	230	1.230	1.240	79	1.320	1.140
[15:21:38] 	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
[15:21:58] 	1.240	+0.110	+9.7	267	1.230	1.240	12	1.320	1.140
[15:22:54] 	1.240	+0.110	+9.7	202	1.240	1.250	458	1.320	1.140
[15:24:11] 	1.250	+0.120	+10.6	201	1.240	1.250	449	1.320	1.140
[15:25:13] 	1.250	+0.120	+10.6	202	1.240	1.250	433	1.320	1.140
[15:26:25] 	1.250	+0.120	+10.6	204	1.240	1.250	433	1.320	1.140
[15:26:58] 	1.250	+0.120	+10.6	228	1.240	1.250	425	1.320	1.140
[15:29:23] 	1.250	+0.120	+10.6	242	1.240	1.250	398	1.320	1.140
[15:30:41] 	1.250	+0.120	+10.6	262	1.240	1.250	396	1.320	1.140
[15:31:52] 	1.250	+0.120	+10.6	263	1.240	1.250	377	1.320	1.140
[15:32:45] 	1.250	+0.120	+10.6	295	1.240	1.250	347	1.320	1.140
[15:33:24] 	1.250	+0.120	+10.6	264	1.240	1.250	347	1.320	1.140
[15:34:09] 	1.250	+0.120	+10.6	281	1.240	1.250	411	1.320	1.140
[15:36:22] 	1.250	+0.120	+10.6	286	1.240	1.250	391	1.320	1.140
[15:37:48] 	1.250	+0.120	+10.6	286	1.240	1.250	467	1.320	1.140
[15:38:56] 	1.250	+0.120	+10.6	321	1.240	1.250	444	1.320	1.140
[15:40:01] 	1.250	+0.120	+10.6	310	1.240	1.250	402	1.320	1.140
[15:41:06] 	1.250	+0.120	+10.6	290	1.240	1.250	458	1.320	1.140
[15:42:21] 	1.250	+0.120	+10.6	332	1.240	1.250	442	1.320	1.140
[15:43:31] 	1.250	+0.120	+10.6	512	1.240	1.250	437	1.320	1.140
[15:44:36] 	1.250	+0.120	+10.6	533	1.240	1.250	526	1.320	1.140
[15:45:53] 	1.250	+0.120	+10.6	410	1.240	1.250	236	1.320	1.140
[15:47:11] 	1.250	+0.120	+10.6	285	1.240	1.250	518	1.320	1.140
[15:48:15] 	1.250	+0.120	+10.6	196	1.250	1.260	343	1.320	1.140
[15:49:24] 	1.260	+0.130	+11.5	270	1.250	1.260	292	1.320	1.140
[15:50:29] 	1.260	+0.130	+11.5	271	1.250	1.260	292	1.320	1.140
[15:51:36] 	1.260	+0.130	+11.5	391	1.250	1.260	272	1.320	1.140
[15:52:58] 	1.260	+0.130	+11.5	328	1.250	1.260	226	1.320	1.140
[15:54:04] 	1.260	+0.130	+11.5	433	1.250	1.260	196	1.320	1.140
[15:55:25] 	1.260	+0.130	+11.5	433	1.250	1.260	301	1.320	1.140
[15:56:28] 	1.260	+0.130	+11.5	432	1.250	1.260	280	1.320	1.140
[15:57:36] 	1.260	+0.130	+11.5	459	1.250	1.260	321	1.320	1.140
[15:58:49] 	1.260	+0.130	+11.5	452	1.250	1.260	202	1.320	1.140
[15:59:52] 	1.260	+0.130	+11.5	470	1.250	1.260	295	1.320	1.140
[16:01:16] 	1.250	+0.120	+10.6	473	1.250	1.260	293	1.320	1.140
[16:02:45] 	1.260	+0.130	+11.5	471	1.250	1.260	344	1.320	1.140
[16:03:51] 	1.260	+0.130	+11.5	471	1.250	1.260	294	1.320	1.140
[16:04:54] 	1.260	+0.130	+11.5	423	1.250	1.260	299	1.320	1.140
[16:05:57] 	1.250	+0.120	+10.6	108	1.250	1.260	406	1.320	1.140
[16:07:10] 	1.250	+0.120	+10.6	306	1.250	1.260	317	1.320	1.140
[16:08:34] 	1.250	+0.120	+10.6	328	1.250	1.260	271	1.320	1.140
[16:09:37] 	1.250	+0.120	+10.6	349	1.250	1.260	271	1.320	1.140
[16:10:08] 	1.250	+0.120	+10.6	267	1.250	1.260	251	1.320	1.140
[16:11:10] 	1.250	+0.120	+10.6	276	1.250	1.260	259	1.320	1.140
[16:11:58] 	1.250	+0.120	+10.6	282	1.250	1.260	262	1.320	1.140
[16:13:01] 	1.250	+0.120	+10.6	282	1.250	1.260	267	1.320	1.140
[16:14:06] 	1.260	+0.130	+11.5	284	1.250	1.260	318	1.320	1.140
[16:15:09] 	1.250	+0.120	+10.6	283	1.250	1.260	318	1.320	1.140
[16:16:11] 	1.260	+0.130	+11.5	22	1.260	1.270	233	1.320	1.140
[16:17:14] 	1.270	+0.140	+12.4	43	1.260	1.270	232	1.320	1.140
[16:18:17] 	1.260	+0.130	+11.5	49	1.260	1.270	243	1.320	1.140
[16:19:19] 	1.260	+0.130	+11.5	73	1.260	1.270	244	1.320	1.140
[16:20:22] 	1.260	+0.130	+11.5	229	1.250	1.260	30	1.320	1.140
[16:20:55] 	1.260	+0.130	+11.5	211	1.250	1.260	59	1.320	1.140
[16:23:45] 	1.260	+0.130	+11.5	211	1.250	1.260	36	1.320	1.140
[16:25:06] 	1.260	+0.130	+11.5	134	1.260	1.270	220	1.320	1.140
